"engine.time","0.ikr.IKr","0.membrane.V","1.ikr.IKr","1.membrane.V","2.ikr.IKr","2.membrane.V","3.ikr.IKr","3.membrane.V","4.ikr.IKr","4.membrane.V","5.ikr.IKr","5.membrane.V","6.ikr.IKr","6.membrane.V"
 0.00000000000000000e+00,-6.23252166318515988e-07,-8.79351151247086307e+01,-6.65557727371234528e-07,-8.79347838751954924e+01,-7.06900973457881546e-07,-8.79341423524214889e+01,-7.35580384772703572e-07,-8.79335128259377257e+01,-7.54531851071726603e-07,-8.79329165133028852e+01,-7.62271168341916507e-07,-8.79321926035229069e+01,-7.62248828520096940e-07,-8.79314285428228146e+01
 1.00000000000000006e-01,-6.23254529484853455e-07,-8.79351217459402932e+01,-6.65601963746158898e-07,-8.79347906292400410e+01,-7.06954445180818656e-07,-8.79341494199262002e+01,-7.35635692546467519e-07,-8.79335202326320768e+01,-7.54591788046658926e-07,-8.79329243804011469e+01,-7.62335841267742545e-07,-8.79322009836516401e+01,-7.62318484379823781e-07,-8.79314375132103123e+01
 2.00000000000000011e-01,-6.23256887259471623e-07,-8.79351283671719415e+01,-6.65646183938372592e-07,-8.79347973802709930e+01,-7.07007878456497350e-07,-8.79341564843016954e+01,-7.35690980491448940e-07,-8.79335276360782387e+01,-7.54651693887249911e-07,-8.79329322440263894e+01,-7.62400532693617832e-07,-8.79322093781645293e+01,-7.62388106809585460e-07,-8.79314464795477022e+01
 3.00000000000000044e-01,-6.23259239642558535e-07,-8.79351349884036040e+01,-6.65690387983874404e-07,-8.79348041282893575e+01,-7.07061273231452592e-07,-8.79341635455493957e+01,-7.35746248633494408e-07,-8.79335350362781867e+01,-7.54711568594110587e-07,-8.79329401041806022e+01,-7.62465194394676015e-07,-8.79322177688894300e+01,-7.62457695934394724e-07,-8.79314554418361780e+01
 4.00000000000000022e-01,-6.23261586634020168e-07,-8.79351416096352665e+01,-6.65734575918119756e-07,-8.79348108732961862e+01,-7.07114629451725735e-07,-8.79341706036707222e+01,-7.35801496998564956e-07,-8.79335424332339244e+01,-7.54771412167380396e-07,-8.79329479608657607e+01,-7.62529826372004261e-07,-8.79322261558263421e+01,-7.62527253844073494e-07,-8.79314644000650247e+01
 5.00000000000000000e-01,-6.23263928233856524e-07,-8.79351482308669148e+01,-6.65778747777331166e-07,-8.79348176152925021e+01,-7.07167947063941421e-07,-8.79341776586670960e+01,-7.35856725612171415e-07,-8.79335498269474272e+01,-7.54831224608011085e-07,-8.79329558140838827e+01,-7.62594428626927753e-07,-8.79322345389752655e+01,-7.62596780545802281e-07,-8.79314733542361324e+01
 6.00000000000000089e-01,-6.23266264441973688e-07,-8.79351548520985773e+01,-6.65822903597489429e-07,-8.79348243542793568e+01,-7.07221226014231215e-07,-8.79341847105399239e+01,-7.35911934500163748e-07,-8.79335572174206561e+01,-7.54891005916014620e-07,-8.79329636638369152e+01,-7.62659001160651502e-07,-8.79322429183362004e+01,-7.62666276047520114e-07,-8.79314823043514338e+01
 7.00000000000000067e-01,-6.23268595258747212e-07,-8.79351614733302398e+01,-6.65867043414335523e-07,-8.79348310902577595e+01,-7.07274466248556637e-07,-8.79341917592906412e+01,-7.35967123688506587e-07,-8.79335646046556150e+01,-7.54950756092099861e-07,-8.79329715101268761e+01,-7.62723543974380094e-07,-8.79322512939091467e+01,-7.62735740356839805e-07,-8.79314912504128188e+01
 8.00000000000000044e-01,-6.23270920683613713e-07,-8.79351680945618881e+01,-6.65911167264174657e-07,-8.79348378232287615e+01,-7.07327667713139143e-07,-8.79341988049206407e+01,-7.36022293202939355e-07,-8.79335719886542790e+01,-7.55010475136619491e-07,-8.79329793529557264e+01,-7.62788057069198154e-07,-8.79322596656941045e+01,-7.62805173481530342e-07,-8.79315001924222059e+01
 9.00000000000000022e-01,-6.23273240717042767e-07,-8.79351747157935506e+01,-6.65955275182971003e-07,-8.79348445531933720e+01,-7.07380830354030038e-07,-8.79342058474313575e+01,-7.36077443068977122e-07,-8.79335793694186094e+01,-7.55070163050154998e-07,-8.79329871923254700e+01,-7.62852540446546910e-07,-8.79322680336910736e+01,-7.62874575429275583e-07,-8.79315091303815137e+01
