"engine.time","0.ikr.IKr","0.membrane.V","1.ikr.IKr","1.membrane.V","2.ikr.IKr","2.membrane.V","3.ikr.IKr","3.membrane.V","4.ikr.IKr","4.membrane.V","5.ikr.IKr","5.membrane.V","6.ikr.IKr","6.membrane.V"
 0.00000000000000000e+00,-1.98755708184755001e-08,-8.79351151247086165e+01, 2.66341470001090104e-02,-2.33264738696863745e+01,-2.18137753713236041e-08,-8.79467002250525951e+01, 2.66398138021978759e-02,-2.78986678273086284e+01,-2.26701150025054316e-08,-8.79528105528309680e+01, 2.67228411082166030e-02,-2.67107680414675777e+01,-2.30749340625121022e-08,-8.79564622232100533e+01
 1.00000000000000006e-01,-1.98768702926738333e-08,-8.79351217814874104e+01, 2.66340838295160906e-02,-2.33288371221269415e+01,-2.18148111609037549e-08,-8.79467058632753123e+01, 2.66389941337254743e-02,-2.79125668647721241e+01,-2.26710625404004872e-08,-8.79528155372203742e+01, 2.67222498370762729e-02,-2.67258966204955009e+01,-2.30757407479249283e-08,-8.79564665888568129e+01
 2.00000000000000011e-01,-1.98781697595888974e-08,-8.79351284382661902e+01, 2.66340206267514680e-02,-2.33311979914483913e+01,-2.18158470268118047e-08,-8.79467114988026708e+01, 2.66381711025539120e-02,-2.79264725811290724e+01,-2.26720098321822882e-08,-8.79528205188755408e+01, 2.67216549917442779e-02,-2.67410291244598568e+01,-2.30765470125521647e-08,-8.79564709522500578e+01
 3.00000000000000044e-01,-1.98794692192326800e-08,-8.79351350950449842e+01, 2.66339573945308140e-02,-2.33335564813099303e+01,-2.18168829724148651e-08,-8.79467171316357508e+01, 2.66373447007563074e-02,-2.79403849963018764e+01,-2.26729568778922764e-08,-8.79528254977964963e+01, 2.67210565677435778e-02,-2.67561655806433691e+01,-2.30773528545073564e-08,-8.79564753133908539e+01
 4.00000000000000022e-01,-1.98807686715961880e-08,-8.79351417518237781e+01, 2.66338941355687697e-02,-2.33359125953707753e+01,-2.18179190011144583e-08,-8.79467227617756464e+01, 2.66365149203559894e-02,-2.79543041301530408e+01,-2.26739036775778095e-08,-8.79528304739832123e+01, 2.67204545605765793e-02,-2.67713060163291772e+01,-2.30781582718941919e-08,-8.79564796722802669e+01
 5.00000000000000000e-01,-1.98820681166794312e-08,-8.79351484086025579e+01, 2.66338308525789977e-02,-2.33382663372901327e+01,-2.18189551163076695e-08,-8.79467283892234377e+01, 2.66356817533265934e-02,-2.79682300024852175e+01,-2.26748502312861890e-08,-8.79528354474357030e+01, 2.67198489657251223e-02,-2.67864504587998624e+01,-2.30789632628123826e-08,-8.79564840289193910e+01
 6.00000000000000089e-01,-1.98833675544943806e-08,-8.79351550653813518e+01, 2.66337675482741544e-02,-2.33406177107272157e+01,-2.18199913214170710e-08,-8.79467340139802189e+01, 2.66348451915921491e-02,-2.79821626330412734e+01,-2.26757965390676513e-08,-8.79528404181539543e+01, 2.67192397786504797e-02,-2.68015989353385642e+01,-2.30797678253427768e-08,-8.79564883833092779e+01
 7.00000000000000067e-01,-1.98846669850260676e-08,-8.79351617221601316e+01, 2.66337042253658868e-02,-2.33429667193412378e+01,-2.18210276198697480e-08,-8.79467396360470559e+01, 2.66340052270271771e-02,-2.79961020415040345e+01,-2.26767426009723897e-08,-8.79528453861379944e+01, 2.67186269947932778e-02,-2.68167514732280061e+01,-2.30805719575681683e-08,-8.79564927354510218e+01
 8.00000000000000044e-01,-1.98859664082834721e-08,-8.79351683789389256e+01, 2.66336408865648702e-02,-2.33453133667914088e+01,-2.18220640151122976e-08,-8.79467452554250571e+01, 2.66331618514567305e-02,-2.80100482474966697e+01,-2.26776884170386000e-08,-8.79528503513877951e+01, 2.67180106095736072e-02,-2.68319080997509118e+01,-2.30813756575404972e-08,-8.79564970853456600e+01
 9.00000000000000022e-01,-1.98872658242606019e-08,-8.79351750357177053e+01, 2.66335775345807498e-02,-2.33476576567369385e+01,-2.18231005105988474e-08,-8.79467508721152740e+01, 2.66323153039115246e-02,-2.80240015809614640e+01,-2.26786339873163731e-08,-8.79528553139033562e+01, 2.67173906183908703e-02,-2.68470688421904171e+01,-2.30821789233255307e-08,-8.79565014329943011e+01
 1.00000000000000000e+00,-1.98885652329694512e-08,-8.79351816924964993e+01, 2.66335141721222093e-02,-2.33499995928370367e+01,-2.18241371098089953e-08,-8.79467564861188151e+01, 2.66314653597261759e-02,-2.80379617900795104e+01,-2.26795793118587178e-08,-8.79528602736847063e+01, 2.67167670166238956e-02,-2.68622337278291070e+01,-2.30829817529700670e-08,-8.79565057783979967e+01
 1.10000000000000009e+00,-1.98898646343950281e-08,-8.79351883492752933e+01, 2.66334508018969268e-02,-2.33523391787509205e+01,-2.18251738162179291e-08,-8.79467620974367321e+01, 2.66306120053236769e-02,-2.80519288877485238e+01,-2.26805243907066824e-08,-8.79528652307318168e+01, 2.67161397996308336e-02,-2.68774027839501173e+01,-2.30837841444988882e-08,-8.79565101215578125e+01
 1.20000000000000018e+00,-1.98911640285433314e-08,-8.79351950060540730e+01, 2.66333874266116086e-02,-2.33546764181377924e+01,-2.18262106333233257e-08,-8.79467677060701192e+01, 2.66297552333838485e-02,-2.80659028947207752e+01,-2.26814692239101887e-08,-8.79528701850447021e+01, 2.67155089627492091e-02,-2.68925760378361787e+01,-2.30845860959445750e-08,-8.79565144624748285e+01
 1.30000000000000004e+00,-1.98924634154143610e-08,-8.79352016628328670e+01, 2.66333240489719514e-02,-2.33570113146568730e+01,-2.18272475646423603e-08,-8.79467733120200563e+01, 2.66288950365539956e-02,-2.80798838317122978e+01,-2.26824138115101790e-08,-8.79528751366233621e+01, 2.67148745012958620e-02,-2.69077535167700042e+01,-2.30853876053146874e-08,-8.79565188011500965e+01
 1.40000000000000013e+00,-1.98937627950111081e-08,-8.79352083196116467e+01, 2.66332606716826806e-02,-2.33593438719673649e+01,-2.18282846136937898e-08,-8.79467789152876094e+01, 2.66280314074490432e-02,-2.80938717194026388e+01,-2.26833581535594669e-08,-8.79528800854677826e+01, 2.67142364105669473e-02,-2.69229352480347366e+01,-2.30861886706215404e-08,-8.79565231375847105e+01
 1.50000000000000000e+00,-1.98950621673305849e-08,-8.79352149763904407e+01, 2.66331972974475396e-02,-2.33616740937284852e+01,-2.18293217840158727e-08,-8.79467845158738584e+01, 2.66271643386514906e-02,-2.81078665784349369e+01,-2.26843022501048512e-08,-8.79528850315779778e+01, 2.67135946858379734e-02,-2.69381212589129611e+01,-2.30869892898493839e-08,-8.79565274717797081e+01
 1.60000000000000009e+00,-1.98963615323727814e-08,-8.79352216331692347e+01, 2.66331331057233917e-02,-2.33640015829344065e+01,-2.18303590791633878e-08,-8.79467901137798833e+01, 2.66262938227115539e-02,-2.81218684294159580e+01,-2.26852461011930840e-08,-8.79528899749539477e+01, 2.67129493223637014e-02,-2.69533115766878097e+01,-2.30877894609901710e-08,-8.79565318037361834e+01
 1.70000000000000018e+00,-1.98976608901377042e-08,-8.79352282899480144e+01, 2.66330676290836531e-02,-2.33663261143662098e+01,-2.18313965026956900e-08,-8.79467957090067500e+01, 2.66254198521471280e-02,-2.81358772929158683e+01,-2.26861897068648924e-08,-8.79528949155956781e+01, 2.67123003153782006e-02,-2.69685062286420134e+01,-2.30885891820136827e-08,-8.79565361334551881e+01
 1.80000000000000004e+00,-1.98989602406283445e-08,-8.79352349467268084e+01, 2.66330020533949371e-02,-2.33686482674805696e+01,-2.18324340581916425e-08,-8.79468013015555243e+01, 2.66245424194438488e-02,-2.81498931894686031e+01,-2.26871330671788540e-08,-8.79528998535031974e+01, 2.67116476600948172e-02,-2.69837052420582921e+01,-2.30893884508854288e-08,-8.79565404609378021e+01
 1.90000000000000013e+00,-1.99002595838387168e-08,-8.79352416035055882e+01, 2.66329363794567016e-02,-2.33709680450037673e+01,-2.18334717492346909e-08,-8.79468068914272720e+01, 2.66236615170551590e-02,-2.81639161395716080e+01,-2.26880761821666599e-08,-8.79529047886764772e+01, 2.67109913517061433e-02,-2.69989086442197816e+01,-2.30901872655487038e-08,-8.79565447861850629e+01
 2.00000000000000000e+00,-1.99015589197718154e-08,-8.79352482602843821e+01, 2.66328706080677796e-02,-2.33732854496620774e+01,-2.18345095794427444e-08,-8.79468124786230874e+01, 2.66227771374023710e-02,-2.81779461636859097e+01,-2.26890190518867882e-08,-8.79529097211155175e+01, 2.67103313853840410e-02,-2.70141164624090706e+01,-2.30909856239543996e-08,-8.79565491091980647e+01
 2.10000000000000009e+00,-1.99028582484336259e-08,-8.79352549170631761e+01, 2.66328047400264008e-02,-2.33756004841817848e+01,-2.18355475524233364e-08,-8.79468180631440077e+01, 2.66218892728746284e-02,-2.81919832822361833e+01,-2.26899616763797577e-08,-8.79529146508203468e+01, 2.67096677562796009e-02,-2.70293287239092912e+01,-2.30917835240311433e-08,-8.79565534299778591e+01
 2.20000000000000018e+00,-1.99041575698121706e-08,-8.79352615738419559e+01, 2.66327387761301528e-02,-2.33779131512891674e+01,-2.18365856718035446e-08,-8.79468236449911132e+01, 2.66209979158290311e-02,-2.82060275156104865e+01,-2.26909040556950040e-08,-8.79529195777909365e+01, 2.67090004595231106e-02,-2.70445454560031706e+01,-2.30925809637001971e-08,-8.79565577485255119e+01
 2.30000000000000027e+00,-1.99054497431708950e-08,-8.79352681945899946e+01, 2.66326727171759918e-02,-2.33802234537105100e+01,-2.18376239412389316e-08,-8.79468292241654837e+01, 2.66201030585906454e-02,-2.82200788841606496e+01,-2.26918461898729630e-08,-8.79529245020273009e+01, 2.67083294902241211e-02,-2.70597666859734289e+01,-2.30933779408694424e-08,-8.79565620648420889e+01
 2.40000000000000036e+00,-1.99067255418860483e-08,-8.79352747327505568e+01, 2.66326065639603017e-02,-2.33825313941720871e+01,-2.18386623643776947e-08,-8.79468348006681708e+01, 2.66192046934525459e-02,-2.82341374082020202e+01,-2.26927880789689168e-08,-8.79529294235294259e+01, 2.67076548434713422e-02,-2.70749924411032090e+01,-2.30941744534483092e-08,-8.79565663789286560e+01
 2.50000000000000000e+00,-1.99080013336588302e-08,-8.79352812709111333e+01, 2.66325403172788036e-02,-2.33848369754001801e+01,-2.18397009448905439e-08,-8.79468403745002263e+01, 2.66183028126758640e-02,-2.82482031080135236e+01,-2.26937297230261832e-08,-8.79529343422973398e+01, 2.67069765143326948e-02,-2.70902227486750888e+01,-2.30949704993089252e-08,-8.79565706907862506e+01
 2.60000000000000009e+00,-1.99092771184982074e-08,-8.79352878090717098e+01, 2.66324739779266219e-02,-2.33871402001210740e+01,-2.18407396864677469e-08,-8.79468459456627301e+01, 2.66173974084898436e-02,-2.82622760038377265e+01,-2.26946711220850392e-08,-8.79529392583310141e+01, 2.67062944978552451e-02,-2.71054576359722077e+01,-2.30957660763487659e-08,-8.79565750004159668e+01
 2.70000000000000018e+00,-1.99105528963862234e-08,-8.79352943472322863e+01, 2.66324075466982634e-02,-2.33894410710610465e+01,-2.18417785927951843e-08,-8.79468515141567337e+01, 2.66164884730918753e-02,-2.82763561158805921e+01,-2.26956122761946625e-08,-8.79529441716304490e+01, 2.67056087890652424e-02,-2.71206971302772928e+01,-2.30965611824279746e-08,-8.79565793078188563e+01
 2.80000000000000027e+00,-1.99118286673348493e-08,-8.79353008853928486e+01, 2.66323410243876242e-02,-2.33917395909463757e+01,-2.18428176675962043e-08,-8.79468570799833174e+01, 2.66155759986475178e-02,-2.82904434643118456e+01,-2.26965531854101399e-08,-8.79529490821956728e+01, 2.67049193829680780e-02,-2.71359412588730642e+01,-2.30973558153991608e-08,-8.79565836129959706e+01
 2.90000000000000036e+00,-1.99131044313410971e-08,-8.79353074235534251e+01, 2.66322744117879623e-02,-2.33940357625033428e+01,-2.18438569145868265e-08,-8.79468626431435041e+01, 2.66146599772905910e-02,-2.83045380692647264e+01,-2.26974938497656373e-08,-8.79529539900266570e+01, 2.67042262745482671e-02,-2.71511900490426612e+01,-2.30981499731163266e-08,-8.79565879159483757e+01
 3.00000000000000000e+00,-1.99143801884109491e-08,-8.79353139617140016e+01, 2.66322077096919733e-02,-2.33963295884582259e+01,-2.18448963375085741e-08,-8.79468682036383882e+01, 2.66137404011231801e-02,-2.83186399508360616e+01,-2.26984342693131547e-08,-8.79529588951234160e+01, 2.67035294587694497e-02,-2.71664435280686618e+01,-2.30989436534169574e-08,-8.79565922166771372e+01
 3.10000000000000009e+00,-1.99156559385294366e-08,-8.79353204998745639e+01, 2.66321409188917183e-02,-2.33986210715373097e+01,-2.18459359401016006e-08,-8.79468737614689928e+01, 2.66128172622156906e-02,-2.83327491290863200e+01,-2.26993744440957086e-08,-8.79529637974859497e+01, 2.67028289305743689e-02,-2.71817017232342124e+01,-2.30997368541219648e-08,-8.79565965151833069e+01
 3.20000000000000018e+00,-1.99169316817115316e-08,-8.79353270380351404e+01, 2.66320740401786021e-02,-2.34009102144668724e+01,-2.18469757261375682e-08,-8.79468793166363980e+01, 2.66118905526069038e-02,-2.83468656240393528e+01,-2.27003143741622086e-08,-8.79529686971142439e+01, 2.67021246848848683e-02,-2.71969646618220331e+01,-2.31005295730506096e-08,-8.79566008114679505e+01
 3.30000000000000027e+00,-1.99182074179542431e-08,-8.79353335761957169e+01, 2.66320070743435028e-02,-2.34031970199731951e+01,-2.18480156993987306e-08,-8.79468848691416554e+01, 2.66109602643040122e-02,-2.83609894556827875e+01,-2.27012540595555822e-08,-8.79529735940083128e+01, 2.67014167166018807e-02,-2.72122323711148475e+01,-2.31013218079995673e-08,-8.79566051055321196e+01
 3.40000000000000036e+00,-1.99194831472515755e-08,-8.79353401143562934e+01, 2.66319400221766214e-02,-2.34054814907825559e+01,-2.18490558636659714e-08,-8.79468904189858165e+01, 2.66100263892826427e-02,-2.83751206439677652e+01,-2.27021935003246329e-08,-8.79529784881681564e+01, 2.67007050206053802e-02,-2.72275048783957878e+01,-2.31021135567727494e-08,-8.79566093973768801e+01
 3.50000000000000000e+00,-1.99207588696035289e-08,-8.79353466525168557e+01, 2.66318728844675973e-02,-2.34077636296212361e+01,-2.18500962227457146e-08,-8.79468959661699188e+01, 2.66090889194869548e-02,-2.83892592088090083e+01,-2.27031326965151633e-08,-8.79529833795937748e+01, 2.66999895917544063e-02,-2.72427822109474462e+01,-2.31029048171424922e-08,-8.79566136870032693e+01
 3.60000000000000009e+00,-1.99220345850190932e-08,-8.79353531906774322e+01, 2.66318056620054346e-02,-2.34100434392155172e+01,-2.18511367804579694e-08,-8.79469015106950422e+01, 2.66081478468296259e-02,-2.84034051700848771e+01,-2.27040716481669378e-08,-8.79529882682851536e+01, 2.66992704248870324e-02,-2.72580643960529549e+01,-2.31036955868882991e-08,-8.79566179744123673e+01
 3.70000000000000018e+00,-1.99233102934952738e-08,-8.79353597288380087e+01, 2.66317383555785478e-02,-2.34123209222916806e+01,-2.18521775406303521e-08,-8.79469070525622101e+01, 2.66072031631919489e-02,-2.84175585476371246e+01,-2.27050103553316121e-08,-8.79529931542423071e+01, 2.66985475148203595e-02,-2.72733514609950412e+01,-2.31044858637670215e-08,-8.79566222596052256e+01
 3.80000000000000027e+00,-1.99245859950200800e-08,-8.79353662669985709e+01, 2.66316709659747373e-02,-2.34145960815760041e+01,-2.18532185071040644e-08,-8.79469125917724739e+01, 2.66062548604238218e-02,-2.84317193612712771e+01,-2.27059488180578112e-08,-8.79529980374652354e+01, 2.66978208563505084e-02,-2.72886434330564214e+01,-2.31052756455306705e-08,-8.79566265425828817e+01
 3.90000000000000036e+00,-1.99258616896114947e-08,-8.79353728051591474e+01, 2.66316034939812207e-02,-2.34168689197947693e+01,-2.18542596837458646e-08,-8.79469181283268995e+01, 2.66053029303438479e-02,-2.84458876307563706e+01,-2.27068870363821693e-08,-8.79530029179539241e+01, 2.66970904442525615e-02,-2.73039403395202420e+01,-2.31060649299175092e-08,-8.79566308233464156e+01
 4.00000000000000000e+00,-1.99271373772545394e-08,-8.79353793433197239e+01, 2.66315359403845979e-02,-2.34191394396742503e+01,-2.18553010744181669e-08,-8.79469236622265242e+01, 2.66043473647393294e-02,-2.84600633758250225e+01,-2.27078250103532020e-08,-8.79530077957083876e+01, 2.66963562732806491e-02,-2.73192422076690811e+01,-2.31068537146549449e-08,-8.79566351018968646e+01
 4.10000000000000053e+00,-1.99284130579611915e-08,-8.79353858814803004e+01, 2.66314683059708512e-02,-2.34214076439407357e+01,-2.18563426830059439e-08,-8.79469291934723998e+01, 2.66033881553663330e-02,-2.84742466161734988e+01,-2.27087627400223668e-08,-8.79530126707286257e+01, 2.66956183381677793e-02,-2.73345490647860814e+01,-2.31076419974625400e-08,-8.79566393782352947e+01
 4.20000000000000018e+00,-1.99296887317224647e-08,-8.79353924196408627e+01, 2.66314005915254046e-02,-2.34236735353205034e+01,-2.18573845134047896e-08,-8.79469347220655493e+01, 2.66024252939498010e-02,-2.84884373714614476e+01,-2.27097002254321145e-08,-8.79530175430146386e+01, 2.66948766336259913e-02,-2.73498609381539630e+01,-2.31084297760459866e-08,-8.79566436523627573e+01
 4.29999999999999982e+00,-1.99309643985413565e-08,-8.79353989578014392e+01, 2.66313327978330537e-02,-2.34259371165398314e+01,-2.18584265695328535e-08,-8.79469402480070386e+01, 2.66014587721834436e-02,-2.85026356613122864e+01,-2.27106374666218587e-08,-8.79530224125664120e+01, 2.66941311543462401e-02,-2.73651778550554461e+01,-2.31092170480970967e-08,-8.79566479242802899e+01
 4.40000000000000036e+00,-1.99322400584238591e-08,-8.79354054959620157e+01, 2.66312649256779943e-02,-2.34281983903250044e+01,-2.18594688553099491e-08,-8.79469457712979050e+01, 2.66004885817299197e-02,-2.85168415053129571e+01,-2.27115744636399264e-08,-8.79530272793839600e+01, 2.66933818949983762e-02,-2.73804998427736734e+01,-2.31100038113057038e-08,-8.79566521939889725e+01
 4.50000000000000000e+00,-1.99335157113549907e-08,-8.79354120341225780e+01, 2.66311969758438495e-02,-2.34304573594022933e+01,-2.18605113746664980e-08,-8.79469512919391860e+01, 2.65995147142208468e-02,-2.85310549230139721e+01,-2.27125112165375632e-08,-8.79530321434672828e+01, 2.66926288502312078e-02,-2.73958269285912266e+01,-2.31107900633417162e-08,-8.79566564614898283e+01
 4.60000000000000053e+00,-1.99347677960348815e-08,-8.79354184504840219e+01, 2.66311289491136180e-02,-2.34327140264979903e+01,-2.18615541315644538e-08,-8.79469568099319190e+01, 2.65985373409616636e-02,-2.85452757755060205e+01,-2.27134477253570216e-08,-8.79530370048163803e+01, 2.66918720146723833e-02,-2.74111591397912449e+01,-2.31115758018670815e-08,-8.79566607267839373e+01
