"engine.time","0.ikr.IKr","0.membrane.V","1.ikr.IKr","1.membrane.V","2.ikr.IKr","2.membrane.V","3.ikr.IKr","3.membrane.V","4.ikr.IKr","4.membrane.V","5.ikr.IKr","5.membrane.V","6.ikr.IKr","6.membrane.V"
 0.00000000000000000e+00,-6.23252166318609903e-07,-8.79351151247086449e+01,-6.46072864333582619e-07,-8.79349499018196923e+01,-6.70385644186878746e-07,-8.79347063952973258e+01,-6.89683428796879028e-07,-8.79344464556845367e+01,-7.04823598330231210e-07,-8.79342171473455920e+01,-7.15925020773354547e-07,-8.79339989181564334e+01,-7.23381892785325000e-07,-8.79337768561258741e+01
 1.00000000000000006e-01,-6.23273589941556468e-07,-8.79351217459151684e+01,-6.46115144128887000e-07,-8.79349565593159213e+01,-6.70431038816466396e-07,-8.79347132159166165e+01,-6.89731159656256026e-07,-8.79344533880983761e+01,-7.04873150454260940e-07,-8.79342242215059855e+01,-7.15976454449931445e-07,-8.79340061371774198e+01,-7.23435122742718787e-07,-8.79337842295644663e+01
 2.00000000000000011e-01,-6.23295010753354419e-07,-8.79351283671217061e+01,-6.46157406536785555e-07,-8.79349632139345658e+01,-6.70476410923010591e-07,-8.79347200332731802e+01,-6.89778865229066335e-07,-8.79344603174403403e+01,-7.04922679323566287e-07,-8.79342312925326013e+01,-7.16027863952678884e-07,-8.79340133529922809e+01,-7.23488327575508855e-07,-8.79337915997161161e+01
 3.00000000000000044e-01,-6.23316428753909522e-07,-8.79351349883282438e+01,-6.46199651568831177e-07,-8.79349698656772745e+01,-6.70521760506691221e-07,-8.79347268473670027e+01,-6.89826545574530792e-07,-8.79344672437117225e+01,-7.04972184947850329e-07,-8.79342383604268321e+01,-7.16079249292318395e-07,-8.79340205656024665e+01,-7.23541507293945784e-07,-8.79337989665822590e+01
 4.00000000000000022e-01,-6.23337843943222200e-07,-8.79351416095347815e+01,-6.46241879236380778e-07,-8.79349765145456388e+01,-6.70567087568093903e-07,-8.79347336581980983e+01,-6.89874200752648024e-07,-8.79344741669138017e+01,-7.05021667337143314e-07,-8.79342454251900989e+01,-7.16130610478812992e-07,-8.79340277750094259e+01,-7.23594661908402234e-07,-8.79338063301643444e+01
 5.00000000000000000e-01,-6.23359256321292136e-07,-8.79351482307413050e+01,-6.46284089551180906e-07,-8.79349831605413073e+01,-6.70612392107803619e-07,-8.79347404657664669e+01,-6.89921830823356094e-07,-8.79344810870478852e+01,-7.05071126501265530e-07,-8.79342524868237945e+01,-7.16181947522351739e-07,-8.79340349812145803e+01,-7.23647791429261242e-07,-8.79338136904638219e+01
 6.00000000000000089e-01,-6.23380665888025310e-07,-8.79351548519478428e+01,-6.46326282524684610e-07,-8.79349898036658999e+01,-6.70657674125898191e-07,-8.79347472700721084e+01,-6.89969435846637005e-07,-8.79344880041152521e+01,-7.05120562450149708e-07,-8.79342595453293114e+01,-7.16233260433240063e-07,-8.79340421842193649e+01,-7.23700895866917171e-07,-8.79338210474821267e+01
 7.00000000000000067e-01,-6.23402072643797803e-07,-8.79351614731543805e+01,-6.46368458168247003e-07,-8.79349964439210510e+01,-6.70702933622759629e-07,-8.79347540711150089e+01,-6.90017015882936403e-07,-8.79344949181172097e+01,-7.05169975193733663e-07,-8.79342666007080567e+01,-7.16284549221682065e-07,-8.79340493840252435e+01,-7.23753975231775398e-07,-8.79338284012207083e+01
 8.00000000000000044e-01,-6.23423476588139514e-07,-8.79351680943609182e+01,-6.46410616493319758e-07,-8.79350030813083663e+01,-6.70748170598769311e-07,-8.79347608688951823e+01,-6.90064570992325231e-07,-8.79345018290550229e+01,-7.05219364741745356e-07,-8.79342736529614228e+01,-7.16335813897888302e-07,-8.79340565806336230e+01,-7.23807029533918473e-07,-8.79338357516809879e+01
 9.00000000000000022e-01,-6.23444877721238799e-07,-8.79351747155674417e+01,-6.46452757511451534e-07,-8.79350097158294659e+01,-6.70793385054410469e-07,-8.79347676634126145e+01,-6.90112101235442682e-07,-8.79345087369299847e+01,-7.05268731104239915e-07,-8.79342807020908168e+01,-7.16387054472186648e-07,-8.79340637740459670e+01,-7.23860058783884758e-07,-8.79338430988644291e+01
