"engine.time","0.ikr.IKr","0.membrane.V","1.ikr.IKr","1.membrane.V","2.ikr.IKr","2.membrane.V","3.ikr.IKr","3.membrane.V","4.ikr.IKr","4.membrane.V","5.ikr.IKr","5.membrane.V","6.ikr.IKr","6.membrane.V"
 0.00000000000000000e+00,-4.38601332558233885e-08,-8.79360598999692797e+01,-7.98171043707625967e-07,-8.78476421821837477e+01,-4.50045700700739573e-08,-8.79329633566133566e+01,-6.51531776284721835e-08,-8.79226885224918107e+01,-5.49238709764482865e-08,-8.79282546093915585e+01,-5.64339679969088896e-08,-8.79289082549729955e+01,-5.79022505459618342e-08,-8.79299359131341447e+01
 1.00000000000000006e-01,-4.38626870194107029e-08,-8.79360662489163190e+01,-8.01024977262575142e-07,-8.78476961902042746e+01,-4.50008002941519402e-08,-8.79329747439712435e+01,-6.50926858213610940e-08,-8.79227060650658814e+01,-5.48991766680979094e-08,-8.79282703641001291e+01,-5.63978430585425228e-08,-8.79289230616513322e+01,-5.78779171270272221e-08,-8.79299505058853157e+01
 2.00000000000000011e-01,-4.38652397315956405e-08,-8.79360725949372011e+01,-8.03854796163105162e-07,-8.78477501653859321e+01,-4.49970548469516584e-08,-8.79329861259221985e+01,-6.50322955827958257e-08,-8.79227235867770673e+01,-5.48749401308739365e-08,-8.79282861620497016e+01,-5.63618127116706617e-08,-8.79289378610291834e+01,-5.78536808582224844e-08,-8.79299650914209820e+01
 3.00000000000000044e-01,-4.38677924184508454e-08,-8.79360789409580832e+01,-8.06660618166160035e-07,-8.78478041077672884e+01,-4.49933338496971917e-08,-8.79329975024687798e+01,-6.49720043664981421e-08,-8.79227410870721826e+01,-5.48511675029318637e-08,-8.79283020041958565e+01,-5.63258767563132216e-08,-8.79289526531104570e+01,-5.78295407429319310e-08,-8.79299796697451086e+01
 4.00000000000000022e-01,-4.38703450799827429e-08,-8.79360852869789653e+01,-8.09442560406914571e-07,-8.78478580173868977e+01,-4.49896374246324077e-08,-8.79330088736135735e+01,-6.49118096073963294e-08,-8.79227585653925559e+01,-5.48278649830481308e-08,-8.79283178915031129e+01,-5.62900349937671918e-08,-8.79289674378990327e+01,-5.78054957780163746e-08,-8.79299942408617028e+01
 5.00000000000000000e-01,-4.38728977161720831e-08,-8.79360916329998332e+01,-8.12200739401076626e-07,-8.78479118942832855e+01,-4.49859656950631485e-08,-8.79330202393591378e+01,-6.48517087215522459e-08,-8.79227760211739735e+01,-5.48050388309700053e-08,-8.79283338249449997e+01,-5.62542872266082241e-08,-8.79289822153988041e+01,-5.77815449537482934e-08,-8.79300088047747579e+01
 6.00000000000000089e-01,-4.38754503270445150e-08,-8.79360979790207153e+01,-8.14935271052359304e-07,-8.78479657384950059e+01,-4.49823187853103587e-08,-8.79330315997080589e+01,-6.47916991062678888e-08,-8.79227934538467366e+01,-5.47826953676252498e-08,-8.79283498055039843e+01,-5.62186332586954170e-08,-8.79289969856136793e+01,-5.77576872538168732e-08,-8.79300233614882529e+01
 7.00000000000000067e-01,-4.38780029125872208e-08,-8.79361043250415975e+01,-8.17646270650784348e-07,-8.78480195500606129e+01,-4.49786968207387989e-08,-8.79330429546628807e+01,-6.47317781399810112e-08,-8.79228108628356040e+01,-5.47608409755578870e-08,-8.79283658341716432e+01,-5.61830728951546334e-08,-8.79290117485475236e+01,-5.77339216552538592e-08,-8.79300379110061670e+01
 8.00000000000000044e-01,-4.38805554728002069e-08,-8.79361106710624796e+01,-8.20333852865820229e-07,-8.78480733290186464e+01,-4.49750999277511364e-08,-8.79330543042261894e+01,-6.46719431823814038e-08,-8.79228282475598775e+01,-5.47394820992134914e-08,-8.79283819119485770e+01,-5.61476059423579664e-08,-8.79290265042042307e+01,-5.77102471284680127e-08,-8.79300524533325074e+01
 9.00000000000000022e-01,-4.38831080076770480e-08,-8.79361170170833475e+01,-8.22998131761611786e-07,-8.78481270754076604e+01,-4.49715282337824590e-08,-8.79330656484005289e+01,-6.46121915743408686e-08,-8.79228456074333025e+01,-5.47186252452463177e-08,-8.79283980398445379e+01,-5.61122322079851824e-08,-8.79290412525876661e+01,-5.76866626371399271e-08,-8.79300669884712534e+01
