,param_id,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,drug_conc_Hill,peak_current,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,drug_conc_Hill,peak_current,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,peak_current,drug_conc_Hill,peak_current
,param_id,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,Hill_coef,IC50,Vhalf,Kmax,Ku,N,EC50,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,RMSE,ME,conc_15,conc_15,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_16,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_22
121,11121.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,,,,1.0,0.9852490133673792,0.954853466271644,0.8701871858567678,0.680005462728679,0.4023445456740889,0.1749078633029414,0.0615394698034899,0.0188580759683914,0.0045906518002057,0.0,,,,,1.0022664143699884,0.066730024300726,-100.67750000000012,30.0,0.0760138578786789,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,279.0,280.90000000000003,284.1,289.6,298.8,314.0,338.0,373.8,422.0,479.1,537.9,591.3000000000001,635.7,670.0,694.5,710.9000000000001,1000.0,1000.0,1000.0,1000.0,278.6,280.20000000000005,282.8,287.40000000000003,294.90000000000003,307.0,325.70000000000005,353.3,391.0,438.5,493.80000000000007,553.7,615.3000000000001,676.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,22.47312680895625,15.385714285714272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,11122.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,,1.0,0.9747745690765246,0.924365572177778,0.7930303930294363,0.5419943351515588,0.264063497390836,0.1000199669381357,0.0339512049122625,0.0090050266817177,0.0,,,,,,1.0252487843305635,0.0340952931951858,-100.67750000000012,55.84,1.7900000000000005e-05,1.0,1.0,0.001,0.0016237767391887,0.0026366508987303,0.0042813323987193,0.0069519279617756,0.0112883789168468,0.0183298071083243,0.0297635144163131,0.0483293023857175,0.0784759970351461,0.1274274985703133,0.206913808111479,0.3359818286283781,0.5455594781168515,0.8858667904100823,1.438449888287663,2.3357214690901213,3.792690190732246,6.158482110660261,10.0,278.8,280.3,282.70000000000005,286.6,292.70000000000005,302.20000000000005,316.90000000000003,338.40000000000003,368.6,407.6,454.0,504.0,553.2,597.8000000000001,635.4000000000001,665.0,687.0,702.3000000000001,712.4000000000001,719.0,280.0,282.3,286.0,291.90000000000003,301.1,315.1,335.40000000000003,363.6,400.3,444.8,495.6,550.0,606.0,661.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,32.06090186771776,-25.014285714285705,,,31.6227766016838,100.0,,,,,,,,,1000.0,1000.0,,,,,,,,,1000.0,1000.0,,,,,,,,,,,,,,,,,,,,,,
123,11123.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,,,,1.0,0.9751983314498484,0.9256723214963212,0.7978623363493568,0.5583498643416922,0.301005843151202,0.1425052240168282,0.0619581617939284,0.0224100580905416,0.0059048569409273,0.0,,,,,0.9307504000623484,0.0523794774134914,-100.67750000000012,55.84,4.617607212716914e-05,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,278.8,280.5,283.40000000000003,288.40000000000003,296.8,310.40000000000003,331.90000000000003,363.9,407.5,460.8,518.3000000000001,573.8000000000001,622.1,660.8000000000001,689.1,708.3000000000001,1000.0,1000.0,1000.0,1000.0,280.90000000000003,283.90000000000003,288.6,296.20000000000005,307.90000000000003,325.5,350.70000000000005,384.6,427.1,476.80000000000007,531.4,588.2,645.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,14.685654957762749,-13.130769230769234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,11124.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,,,,1.0,0.9791128650187114,0.9380296712265987,0.8334360492789338,0.6394751095292867,0.4200773889598576,0.2463931337603055,0.1197549387956515,0.0445455331881995,0.0117789663134392,0.0,,,,,0.7963919501279482,0.1209724673139281,-100.67750000000012,55.84,0.0001191189741393,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,278.8,280.5,283.40000000000003,288.40000000000003,296.70000000000005,310.3,331.90000000000003,364.2000000000001,408.6,463.30000000000007,523.3000000000001,582.1,634.4000000000001,676.9000000000001,708.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,281.40000000000003,284.0,288.0,293.90000000000003,302.6,315.1,332.5,355.8,385.5,421.6,463.1,508.7000000000001,556.7,605.6,654.5,1000.0,1000.0,1000.0,1000.0,1000.0,41.23001333979898,25.47333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,11125.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,100.0,,,,1.0,0.984357235762056,0.9548721672011504,0.8807443811594028,0.7375871600422162,0.5437355898256194,0.3372963072985113,0.1631165254792035,0.061883823910534,0.019664020634734,0.0048345385125041,0.0,,,,0.7920004361036871,0.1930483717631899,-100.67750000000012,55.84,0.0003072875051156,1.0,1.0,0.001,0.0018329807108324,0.0033598182862837,0.0061584821106602,0.0112883789168468,0.0206913808111478,0.0379269019073225,0.069519279617756,0.1274274985703133,0.2335721469090121,0.4281332398719391,0.7847599703514607,1.438449888287663,2.636650898730358,4.832930238571752,8.858667904100823,16.23776739188721,29.7635144163132,54.55594781168514,100.0,278.8,280.8,284.40000000000003,290.8,302.3,321.90000000000003,353.8,401.4,464.9,538.8000000000001,613.7,678.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,279.6,281.6,284.70000000000005,289.6,297.1,308.6,325.3,348.8,380.1,419.2000000000001,465.0,515.7,569.0,623.2,676.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,78.43861718991907,51.21666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,11126.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,,,,1.0,0.9836453123543476,0.9542429894333556,0.8819794422472085,0.7390754092763643,0.529654039557711,0.3033711358446314,0.1327226894920133,0.0454410277120353,0.0114971967578454,0.0,,,,,0.8466555487459717,0.1575633949697168,-100.67750000000012,55.84,0.0007927,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,278.90000000000003,280.70000000000005,283.8,289.0,297.90000000000003,312.6,336.5,373.5,427.1,497.4,575.7,645.8000000000001,698.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,279.1,280.70000000000005,283.1,287.0,292.8,301.70000000000005,314.70000000000005,333.20000000000005,358.40000000000003,390.9,430.4,475.80000000000007,525.3000000000001,576.8000000000001,628.9000000000001,680.6,1000.0,1000.0,1000.0,1000.0,86.90514280612997,57.22307692307691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,11127.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,,1.0,0.9736977977042388,0.9221948310022744,0.7926878001644715,0.5530079539526176,0.2823906348240485,0.1079859890296183,0.0346287558621615,0.0087069327795139,0.0,,,,,,0.9965096126119144,0.0392983755544625,-100.67750000000012,55.84,0.01,1.0,1.0,0.001,0.0016237767391887,0.0026366508987303,0.0042813323987193,0.0069519279617756,0.0112883789168468,0.0183298071083243,0.0297635144163131,0.0483293023857175,0.0784759970351461,0.1274274985703133,0.206913808111479,0.3359818286283781,0.5455594781168515,0.8858667904100823,1.438449888287663,2.3357214690901213,3.792690190732246,6.158482110660261,10.0,280.3,282.70000000000005,286.70000000000005,293.1,303.40000000000003,319.70000000000005,345.20000000000005,382.6,432.5,490.30000000000007,549.0,603.6,651.5,691.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,280.20000000000005,282.6,286.3,292.1,301.1,314.6,334.1,361.0,395.8,438.3,486.80000000000007,539.2,593.5,648.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,35.81131106228868,25.61428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,11128.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,,1.0,0.973609263673558,0.921316941914518,0.7886186855667768,0.54353529224605,0.2726866194751738,0.1019957162321225,0.0316932522347843,0.0078583767331812,0.0,,,,,,1.0067579923942578,0.0365359437552358,-100.67750000000012,55.84,0.0140221775674004,1.0,1.0,0.001,0.0016237767391887,0.0026366508987303,0.0042813323987193,0.0069519279617756,0.0112883789168468,0.0183298071083243,0.0297635144163131,0.0483293023857175,0.0784759970351461,0.1274274985703133,0.206913808111479,0.3359818286283781,0.5455594781168515,0.8858667904100823,1.438449888287663,2.3357214690901213,3.792690190732246,6.158482110660261,10.0,280.5,283.1,287.3,294.0,304.8,321.90000000000003,348.20000000000005,386.1,435.5,492.30000000000007,550.1,604.1,651.6,691.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,280.3,282.6,286.40000000000003,292.40000000000003,301.6,315.5,335.70000000000005,363.3,399.2000000000001,442.7000000000001,492.30000000000007,545.6,600.4000000000001,655.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,32.95426484430459,24.121428571428545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,11129.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,,1.0,0.9736496285780484,0.921295910436939,0.7877498294934574,0.5404403265646094,0.2698583014265472,0.1014922564031922,0.0309755143604518,0.0074977663231779,0.0,,,,,,1.0090546241663312,0.0358731580082707,-100.67750000000012,55.84,0.0196621463731709,1.0,1.0,0.001,0.0016237767391887,0.0026366508987303,0.0042813323987193,0.0069519279617756,0.0112883789168468,0.0183298071083243,0.0297635144163131,0.0483293023857175,0.0784759970351461,0.1274274985703133,0.206913808111479,0.3359818286283781,0.5455594781168515,0.8858667904100823,1.438449888287663,2.3357214690901213,3.792690190732246,6.158482110660261,10.0,280.70000000000005,283.40000000000003,287.8,294.8,306.0,323.6,350.40000000000003,388.4,437.5,493.5,550.7,604.3000000000001,651.7,691.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,280.3,282.70000000000005,286.5,292.5,301.8,315.8,336.1,364.0,400.1,443.9,493.7000000000001,547.2,602.2,657.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,32.60261821212698,24.307142857142853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,11130.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,,1.0,0.9736645514983904,0.9213580294643616,0.787793264352718,0.5403540410812916,0.2700505709861953,0.1022505136201985,0.0317940962457262,0.0075987825399763,0.0,,,,,,1.0076038885883782,0.0360766125487243,-100.67750000000012,55.84,0.0275706107800822,1.0,1.0,0.001,0.0016237767391887,0.0026366508987303,0.0042813323987193,0.0069519279617756,0.0112883789168468,0.0183298071083243,0.0297635144163131,0.0483293023857175,0.0784759970351461,0.1274274985703133,0.206913808111479,0.3359818286283781,0.5455594781168515,0.8858667904100823,1.438449888287663,2.3357214690901213,3.792690190732246,6.158482110660261,10.0,280.90000000000003,283.70000000000005,288.20000000000005,295.5,307.0,325.0,351.90000000000003,389.9,438.6,494.2000000000001,551.1,604.5,651.7,691.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,280.3,282.70000000000005,286.5,292.5,301.8,315.90000000000003,336.1,364.0,400.0,443.7000000000001,493.4,546.8000000000001,601.8000000000001,656.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,33.21293852874637,25.10714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,11131.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,,1.0,0.973648658233258,0.9213548539719952,0.7877935025723121,0.5403287650009729,0.2700662465829305,0.1023255507455979,0.0318975199885382,0.0076573739803531,0.0,,,,,,1.0074108398342905,0.0361013538810329,-100.67750000000012,55.84,0.0386599999999999,1.0,1.0,0.001,0.0016237767391887,0.0026366508987303,0.0042813323987193,0.0069519279617756,0.0112883789168468,0.0183298071083243,0.0297635144163131,0.0483293023857175,0.0784759970351461,0.1274274985703133,0.206913808111479,0.3359818286283781,0.5455594781168515,0.8858667904100823,1.438449888287663,2.3357214690901213,3.792690190732246,6.158482110660261,10.0,281.0,283.90000000000003,288.6,296.0,307.70000000000005,325.90000000000003,353.1,390.9,439.3,494.6,551.3000000000001,604.5,651.8000000000001,691.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,280.3,282.70000000000005,286.5,292.5,301.8,315.90000000000003,336.1,364.0,400.0,443.7000000000001,493.4,546.8000000000001,601.7,656.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,33.49949893015459,25.578571428571426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,11132.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,,1.0,0.9736680714465924,0.9213438130464948,0.7877317092011628,0.5402247690290006,0.2699498253140697,0.1021811962596603,0.0317489249776572,0.007602656136093,0.0,,,,,,1.0076972903210704,0.0360477003263194,-100.67750000000012,55.84,0.09967,1.0,1.0,0.001,0.0016237767391887,0.0026366508987303,0.0042813323987193,0.0069519279617756,0.0112883789168468,0.0183298071083243,0.0297635144163131,0.0483293023857175,0.0784759970351461,0.1274274985703133,0.206913808111479,0.3359818286283781,0.5455594781168515,0.8858667904100823,1.438449888287663,2.3357214690901213,3.792690190732246,6.158482110660261,10.0,281.3,284.3,289.20000000000005,296.90000000000003,309.0,327.5,354.70000000000005,392.3,440.2000000000001,495.1,551.5,604.6,651.8000000000001,691.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,280.3,282.70000000000005,286.5,292.5,301.8,315.90000000000003,336.1,364.0,400.1,443.8,493.5,546.9,601.9000000000001,656.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,33.79618532996207,26.22142857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,11133.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,,1.0,0.9736665897352887,0.9213435235235394,0.787738700715637,0.5402075097856024,0.2699037706271762,0.1021584094330891,0.031713367581381,0.0075842638022416,0.0,,,,,,1.0078010352067155,0.0360314532775609,-100.67750000000012,55.84,0.1292205265306377,1.0,1.0,0.001,0.0016237767391887,0.0026366508987303,0.0042813323987193,0.0069519279617756,0.0112883789168468,0.0183298071083243,0.0297635144163131,0.0483293023857175,0.0784759970351461,0.1274274985703133,0.206913808111479,0.3359818286283781,0.5455594781168515,0.8858667904100823,1.438449888287663,2.3357214690901213,3.792690190732246,6.158482110660261,10.0,281.40000000000003,284.40000000000003,289.3,297.1,309.20000000000005,327.8,354.90000000000003,392.5,440.3,495.2000000000001,551.5,604.6,651.8000000000001,691.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,280.3,282.70000000000005,286.5,292.5,301.8,315.90000000000003,336.1,364.0,400.1,443.8,493.5,546.9,601.9000000000001,656.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,33.848981837399066,26.335714285714293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,11134.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,,1.0,0.9736590009902588,0.9213452408385976,0.7877123449550735,0.5401945897347861,0.2699136556943158,0.102136347166653,0.0316896938001872,0.0075813639535782,0.0,,,,,,1.007792851741796,0.0360302649638708,-100.67750000000012,55.84,0.1675323013630505,1.0,1.0,0.001,0.0016237767391887,0.0026366508987303,0.0042813323987193,0.0069519279617756,0.0112883789168468,0.0183298071083243,0.0297635144163131,0.0483293023857175,0.0784759970351461,0.1274274985703133,0.206913808111479,0.3359818286283781,0.5455594781168515,0.8858667904100823,1.438449888287663,2.3357214690901213,3.792690190732246,6.158482110660261,10.0,281.40000000000003,284.5,289.40000000000003,297.20000000000005,309.40000000000003,328.0,355.1,392.6,440.4,495.2000000000001,551.5,604.6,651.8000000000001,691.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,280.3,282.70000000000005,286.5,292.5,301.8,315.90000000000003,336.1,364.0,400.1,443.8,493.5,546.9,601.9000000000001,656.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,33.88164273298617,26.41428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,11135.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,,1.0,0.9736720079879454,0.9213896983921652,0.7877081083086014,0.5402177485983716,0.2698838939056113,0.1021280574553158,0.0316757686615104,0.0075730509164502,0.0,,,,,,1.0078937910995327,0.0360186520704278,-100.67750000000012,55.84,0.2172028914720866,1.0,1.0,0.001,0.0016237767391887,0.0026366508987303,0.0042813323987193,0.0069519279617756,0.0112883789168468,0.0183298071083243,0.0297635144163131,0.0483293023857175,0.0784759970351461,0.1274274985703133,0.206913808111479,0.3359818286283781,0.5455594781168515,0.8858667904100823,1.438449888287663,2.3357214690901213,3.792690190732246,6.158482110660261,10.0,281.40000000000003,284.5,289.5,297.3,309.5,328.1,355.3,392.8,440.5,495.2000000000001,551.5,604.6,651.7,691.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,280.3,282.70000000000005,286.5,292.5,301.8,315.90000000000003,336.1,364.0,400.1,443.8,493.5,546.9,601.9000000000001,657.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,33.89828272093694,26.46428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,11136.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,,1.0,0.9730883997602688,0.9213131770270238,0.7877111366635109,0.5401965929808383,0.2698576039257568,0.1020938021255643,0.0316283241187158,0.0075470928873232,0.0,,,,,,1.007629742863673,0.0360411506530994,-100.67750000000012,55.84,0.2816,1.0,1.0,0.001,0.0016237767391887,0.0026366508987303,0.0042813323987193,0.0069519279617756,0.0112883789168468,0.0183298071083243,0.0297635144163131,0.0483293023857175,0.0784759970351461,0.1274274985703133,0.206913808111479,0.3359818286283781,0.5455594781168515,0.8858667904100823,1.438449888287663,2.3357214690901213,3.792690190732246,6.158482110660261,10.0,281.40000000000003,284.6,289.5,297.40000000000003,309.6,328.20000000000005,355.40000000000003,392.8,440.5,495.30000000000007,551.6,604.6,651.7,691.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,280.3,282.70000000000005,286.5,292.5,301.90000000000003,315.90000000000003,336.20000000000005,364.0,400.1,443.8,493.5,546.9,601.9000000000001,656.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,33.93263283962168,26.50714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,11137.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,,,,1.0,0.979131130806464,0.9412264250504604,0.8491494089339784,0.672607012256085,0.4331818156943933,0.2156487146769012,0.0844888849547165,0.0273711920371978,0.0067972058637501,0.0,,,,,0.8860606430417011,0.0974829099485412,-100.67750000000012,55.84,0.0020449034846484,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,279.20000000000005,281.20000000000005,284.70000000000005,290.70000000000005,300.90000000000003,318.20000000000005,346.8,392.1,457.0,533.5,604.6,662.2,706.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,279.70000000000005,281.8,285.0,290.1,298.0,310.0,327.6,352.1,384.6,424.9,471.80000000000007,523.3000000000001,577.3000000000001,631.8000000000001,685.7,1000.0,1000.0,1000.0,1000.0,1000.0,74.73005779779336,50.07692307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,11138.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,,1.0,0.9749765313246908,0.9273406552522352,0.8092401911006816,0.5888876104211634,0.3253864052564631,0.1358493302150195,0.045793332430029,0.011713866153606,0.0,,,,,,0.9572718701852676,0.052429727728717,-100.67750000000012,55.84,0.0052751737877221,1.0,1.0,0.001,0.0016237767391887,0.0026366508987303,0.0042813323987193,0.0069519279617756,0.0112883789168468,0.0183298071083243,0.0297635144163131,0.0483293023857175,0.0784759970351461,0.1274274985703133,0.206913808111479,0.3359818286283781,0.5455594781168515,0.8858667904100823,1.438449888287663,2.3357214690901213,3.792690190732246,6.158482110660261,10.0,279.8,282.0,285.40000000000003,291.0,300.1,314.70000000000005,337.70000000000005,372.8,422.1,482.2000000000001,544.3000000000001,601.2,650.4000000000001,691.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,280.20000000000005,282.40000000000003,285.8,291.1,299.1,311.0,328.20000000000005,351.8,382.7000000000001,420.9,465.30000000000007,514.3000000000001,565.8000000000001,618.2,670.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,47.91007200996468,32.721428571428575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
