,param_id,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,drug_conc_Hill,peak_current,drug_conc_Hill,peak_current,drug_conc_Hill,peak_current,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,peak_current,drug_conc_Hill,peak_current,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance
0,1095.0,0.0,9.99999999999999e-10,3.162277660168376e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,1.0,0.9699948386308214,0.9103052668115662,0.7640252996516063,0.5149067823441493,0.2822155459701742,0.162812764374202,0.1084683668673465,0.0686969705743596,0.0318976027597818,0.0091525678061551,0.0017960259658349,0.8194355780746795,8.3089825028337e-07,-219.45,78175857.11867201,1.7900000000000005e-05,1.0,1.0,1e-09,3.3598182862837882e-09,1.1288378916846885e-08,3.792690190732255e-08,1.274274985703132e-07,4.281332398719396e-07,1.438449888287663e-06,4.832930238571752e-06,1.623776739188721e-05,5.455594781168514e-05,0.0001832980710832,0.000615848211066,0.0020691380811147,0.0069519279617756,0.0233572146909012,0.078475997035146,0.2636650898730355,0.8858667904100832,2.976351441631313,10.0,263.3,270.70000000000005,294.20000000000005,359.5,488.9,650.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,267.6,279.40000000000003,307.20000000000005,363.2000000000001,451.7000000000001,560.9,673.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,40.14756115465383,16.166666666666668,0.0003162277660168,0.0009999999999999,0.0003177068419427,5.751485459460946e-05,0.0031622776601683,1.127545727479117e-05,0.0099999999999999,2.6076141096327934e-06,0.0316227766016837,7.19051360223907e-07,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,2.1453665339204562e-07,6.528660053075067e-08,1.908705613813924e-08,4.580922653598087e-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1096.0,0.0,9.99999999999999e-10,3.1622776601683762e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,1.0,0.9726646831271694,0.9194248465383568,0.7897715249306224,0.5748639686368289,0.378139381451135,0.2601702261939891,0.1732903398993875,0.0891808952032578,0.0289986950028829,0.0061361167337082,0.0011029124869433,0.6796607871313736,1.2454420265830632e-05,-219.45,78175857.11867201,4.617607212716914e-05,1.0,1.0,1e-09,3.359818286283788e-09,1.1288378916846885e-08,3.792690190732255e-08,1.274274985703132e-07,4.281332398719396e-07,1.438449888287663e-06,4.832930238571752e-06,1.623776739188721e-05,5.455594781168514e-05,0.0001832980710832,0.000615848211066,0.0020691380811147,0.0069519279617756,0.0233572146909012,0.078475997035146,0.2636650898730355,0.8858667904100832,2.976351441631313,10.0,263.3,270.6,293.90000000000003,359.1,490.30000000000007,656.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,269.1,279.8,301.5,341.5,404.5,487.2000000000001,579.8000000000001,673.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,78.15106098661322,41.75000000000003,0.0003162277660168,0.0009999999999999,0.0001996116013982,3.820632391711976e-05,0.0031622776601683,8.572180624628326e-06,0.0099999999999999,2.307244146750959e-06,0.0316227766016837,6.859172585727324e-07,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,2.110883475394586e-07,6.484605278195133e-08,1.9027325993194762e-08,4.5673598288987775e-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1097.0,0.0,9.99999999999999e-10,3.1622776601683762e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,1.0,0.9789395241911684,0.938577516110022,0.8416632236714043,0.6814828138085846,0.5167892945750339,0.3695005527921224,0.2148591445492538,0.0828425490124987,0.0200064872971964,0.0037707620343321,0.0006901240658431,0.6735899544369779,2.163994453195289e-05,-219.45,78175857.11867201,0.0001191189741393,1.0,1.0,1e-09,3.359818286283788e-09,1.1288378916846885e-08,3.792690190732255e-08,1.274274985703132e-07,4.281332398719396e-07,1.438449888287663e-06,4.832930238571752e-06,1.623776739188721e-05,5.455594781168514e-05,0.0001832980710832,0.000615848211066,0.0020691380811147,0.0069519279617756,0.0233572146909012,0.078475997035146,0.2636650898730355,0.8858667904100832,2.976351441631313,10.0,263.3,270.6,293.8,359.5,494.80000000000007,675.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,266.0,273.1,288.1,317.1,366.8,438.7000000000001,526.3000000000001,619.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,111.14011427023098,67.88333333333334,0.0003162277660168,0.0009999999999999,0.0001299454421471,2.8343618063169136e-05,0.0031622776601683,7.42979761006824e-06,0.0099999999999999,2.1853528957534453e-06,0.0316227766016837,6.728444637167655e-07,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,2.0962273439575405e-07,6.468692011870534e-08,1.8997680233797465e-08,4.56174462535933e-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1098.0,0.0,9.99999999999999e-10,3.1622776601683762e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,1.0,0.9840663639545478,0.9547323807174316,0.8845906246700899,0.7591059293729445,0.5927415036768119,0.3930923895851088,0.18919505620358,0.0575564187763171,0.0122670223589229,0.002344958036184,0.0004432946439076,0.784165844594273,4.608150418159056e-06,-219.45,78175857.11867201,0.0003072875051156,1.0,1.0,1e-09,3.359818286283788e-09,1.1288378916846885e-08,3.792690190732255e-08,1.274274985703132e-07,4.281332398719396e-07,1.438449888287663e-06,4.832930238571752e-06,1.623776739188721e-05,5.455594781168514e-05,0.0001832980710832,0.000615848211066,0.0020691380811147,0.0069519279617756,0.0233572146909012,0.078475997035146,0.2636650898730355,0.8858667904100832,2.976351441631313,10.0,263.3,270.6,294.20000000000005,362.0,509.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,263.0,267.40000000000003,278.1,302.70000000000005,351.90000000000003,431.4,533.0,641.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,75.45387995325355,47.19999999999999,0.0003162277660168,0.0009999999999999,9.361410381839694e-05,2.3990389292873083e-05,0.0031622776601683,6.961635101072884e-06,0.0099999999999999,2.1376854113388454e-06,0.0316227766016837,6.679914185978323e-07,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,2.0913114135221848e-07,6.462751079053496e-08,1.8990951670875067e-08,4.561274057858593e-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1099.0,0.0,9.99999999999999e-10,3.1622776601683762e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,1.0,0.9819094089974066,0.9501698965274398,0.8752544423982251,0.7350905279592758,0.5341175896691212,0.3087304708259806,0.1266184689872876,0.0349335528476911,0.0075736097313952,0.0014919264909795,0.000310860044427,0.8446439803332024,1.3473368539387988e-06,-219.45,78175857.11867201,0.0007927,1.0,1.0,1e-09,3.359818286283788e-09,1.1288378916846885e-08,3.792690190732255e-08,1.274274985703132e-07,4.281332398719396e-07,1.438449888287663e-06,4.832930238571752e-06,1.623776739188721e-05,5.455594781168514e-05,0.0001832980710832,0.000615848211066,0.0020691380811147,0.0069519279617756,0.0233572146909012,0.078475997035146,0.2636650898730355,0.8858667904100832,2.976351441631313,10.0,263.40000000000003,271.0,295.90000000000003,370.8,545.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,262.90000000000003,267.70000000000005,280.3,310.5,371.4,466.30000000000007,580.4000000000001,695.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,82.62178889372949,50.720000000000006,0.0003162277660168,0.0009999999999999,7.743531176118895e-05,2.218461218718668e-05,0.0031622776601683,6.780497481128344e-06,0.0099999999999999,2.1184093521508345e-06,0.0316227766016837,6.661160908703561e-07,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,2.089423701680232e-07,6.461372978382704e-08,1.898525704537249e-08,4.561931657494674e-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1100.0,0.0,9.99999999999999e-10,3.1622776601683762e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,1.0,0.9656452094437912,0.900243750620349,0.7452593916068305,0.4875669206526882,0.2345682965465462,0.0918685937457771,0.0338416506538532,0.0102794880910618,0.0026788724806493,0.0007311999099404,0.0002168463918498,0.9767191604268534,4.49226730158832e-08,-219.45,78175857.11867201,0.01,1.0,1.0,1e-09,3.359818286283788e-09,1.1288378916846885e-08,3.792690190732255e-08,1.274274985703132e-07,4.281332398719396e-07,1.438449888287663e-06,4.832930238571752e-06,1.623776739188721e-05,5.455594781168514e-05,0.0001832980710832,0.000615848211066,0.0020691380811147,0.0069519279617756,0.0233572146909012,0.078475997035146,0.2636650898730355,0.8858667904100832,2.976351441631313,10.0,265.3,277.5,318.1,429.6,592.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,265.5,276.8,308.8,380.9,496.5,630.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,48.16237120408422,30.820000000000004,0.0003162277660168,0.0009999999999999,6.72001070773992e-05,2.1134602976527047e-05,0.0031622776601683,6.672834614608448e-06,0.0099999999999999,2.107535646413867e-06,0.0316227766016837,6.64945908516254e-07,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,2.0884284838664808e-07,6.465837935980445e-08,1.896567535449976e-08,4.55172893807774e-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1101.0,0.0,3.162277660168376e-10,9.99999999999999e-10,3.1622776601683762e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,1.0,0.9887038645362404,0.9652357643745394,0.8982316236277661,0.7382819427484559,0.4744941200914956,0.2222177213420153,0.0830223198797759,0.0298744440578514,0.0092064891236257,0.0025053067430269,0.0007103332433123,0.9932389504635672,3.198425647348806e-08,-219.45,78175857.11867201,0.0140221775674004,1.0,1.0,3.1622776601683795e-10,1.1288378916846883e-09,4.0296113202003955e-09,1.4384498882876632e-08,5.13483290743756e-08,1.8329807108324375e-07,6.543189129712968e-07,2.335721469090121e-06,8.3378222347179e-06,2.9763514416313192e-05,0.0001062467830894,0.0003792690190732,0.0013538761800225,0.0048329302385717,0.0172521054994204,0.0615848211066027,0.2198392648862293,0.7847599703514623,2.80135676119887,10.0,261.90000000000003,266.40000000000003,282.3,336.70000000000005,471.5,638.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,261.90000000000003,266.1,280.3,321.5,412.1,545.7,688.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,45.48349517498994,28.31666666666668,9.999999999999996e-05,0.0003162277660168,0.0002146085676897,6.697731387796272e-05,0.0009999999999999,2.1112684579068093e-05,0.0031622776601683,6.670147503621985e-06,0.0099999999999999,2.107373623224771e-06,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,6.650113546741854e-07,2.0884378269821494e-07,6.467245362697834e-08,1.896907258728696e-08,4.547045950158266e-09,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1102.0,0.0,3.162277660168376e-10,9.99999999999999e-10,3.1622776601683762e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,1.0,0.9886937644003712,0.9651529446410728,0.8977482789489362,0.7358864367521643,0.4692052452074129,0.2181816891854623,0.0791819237948545,0.0273714838632722,0.0085486131247347,0.0024062834619633,0.0006989118420742,1.0007432953340911,2.7520198865800985e-08,-219.45,78175857.11867201,0.0196621463731709,1.0,1.0,3.1622776601683795e-10,1.1288378916846883e-09,4.0296113202003955e-09,1.4384498882876632e-08,5.13483290743756e-08,1.8329807108324375e-07,6.543189129712968e-07,2.335721469090121e-06,8.3378222347179e-06,2.9763514416313192e-05,0.0001062467830894,0.0003792690190732,0.0013538761800225,0.0048329302385717,0.0172521054994204,0.0615848211066027,0.2198392648862293,0.7847599703514623,2.80135676119887,10.0,262.0,266.70000000000005,283.3,339.20000000000005,472.9,638.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,261.90000000000003,266.1,280.40000000000003,322.3,414.4,549.5,693.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,44.14206232910587,28.05,9.999999999999996e-05,0.0003162277660168,0.0002134665978587,6.686118627404358e-05,0.0009999999999999,2.1102537691156704e-05,0.0031622776601683,6.669747166700858e-06,0.0099999999999999,2.107261163935893e-06,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,6.651488774309106e-07,2.0884420705751578e-07,6.467821972551513e-08,1.8955470183067812e-08,4.547032518282055e-09,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1103.0,0.0,3.162277660168376e-10,9.99999999999999e-10,3.1622776601683762e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,1.0,0.988680069085476,0.9651584237708254,0.8976845126189613,0.7355768329544792,0.468503701996251,0.2172550624546179,0.078955951981335,0.0263630737963301,0.0082874390908922,0.0023740614569029,0.000696291572842,1.0023307085093576,2.6688651955798866e-08,-219.45,78175857.11867201,0.0275706107800822,1.0,1.0,3.1622776601683795e-10,1.1288378916846883e-09,4.0296113202003955e-09,1.4384498882876632e-08,5.13483290743756e-08,1.8329807108324375e-07,6.543189129712968e-07,2.335721469090121e-06,8.3378222347179e-06,2.9763514416313192e-05,0.0001062467830894,0.0003792690190732,0.0013538761800225,0.0048329302385717,0.0172521054994204,0.0615848211066027,0.2198392648862293,0.7847599703514623,2.80135676119887,10.0,262.1,267.0,284.20000000000005,341.0,473.80000000000007,638.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,261.90000000000003,266.1,280.40000000000003,322.40000000000003,414.8,550.2,694.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,44.17755840544687,28.533333333333346,9.999999999999996e-05,0.0003162277660168,0.0002132210547109,6.683084819351263e-05,0.0009999999999999,2.110041282942814e-05,0.0031622776601683,6.667685780156365e-06,0.0099999999999999,2.1071996963814648e-06,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,6.64685097991206e-07,2.0886488143903245e-07,6.472789642109314e-08,1.8954502486430392e-08,4.55638857031534e-09,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1104.0,0.0,3.162277660168376e-10,9.99999999999999e-10,3.162277660168376e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,1.0,0.9887076681835668,0.9651349165846482,0.8976807663293928,0.7355186746788408,0.468445590705732,0.2172074879621558,0.0789599634377476,0.0262039810882514,0.0082426495417308,0.0023702217835484,0.0006960912463687,1.0024093733232964,2.6644973370869832e-08,-219.45,78175857.11867201,0.0386599999999999,1.0,1.0,3.1622776601683795e-10,1.1288378916846883e-09,4.0296113202003955e-09,1.4384498882876632e-08,5.13483290743756e-08,1.8329807108324375e-07,6.543189129712968e-07,2.335721469090121e-06,8.3378222347179e-06,2.9763514416313192e-05,0.0001062467830894,0.0003792690190732,0.0013538761800225,0.0048329302385717,0.0172521054994204,0.0615848211066027,0.2198392648862293,0.7847599703514623,2.80135676119887,10.0,262.1,267.20000000000005,284.90000000000003,342.20000000000005,474.30000000000007,638.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,261.90000000000003,266.1,280.40000000000003,322.40000000000003,414.8,550.2,694.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,44.38746069180652,28.966666666666686,9.999999999999996e-05,0.0003162277660168,0.000213194744629,6.683405475951289e-05,0.0009999999999999,2.1099633175883434e-05,0.0031622776601683,6.642268899238883e-06,0.0099999999999999,2.107057814888085e-06,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,6.672915468392256e-07,2.0886861039068312e-07,6.474406140431226e-08,1.894042936368272e-08,4.55180014592179e-09,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1105.0,0.0,3.162277660168376e-10,9.99999999999999e-10,3.162277660168376e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,1.0,0.9886790960143502,0.9651443323441518,0.8976702172720413,0.7355089649566573,0.4684079396122061,0.2172079752145855,0.0789812476942626,0.0263789838542386,0.0082762977312414,0.0023725942188362,0.0006961967948978,1.0022749957715544,2.67062736052138e-08,-219.45,78175857.11867201,0.09967,1.0,1.0,3.1622776601683795e-10,1.1288378916846883e-09,4.0296113202003955e-09,1.4384498882876632e-08,5.13483290743756e-08,1.8329807108324375e-07,6.543189129712968e-07,2.335721469090121e-06,8.3378222347179e-06,2.9763514416313192e-05,0.0001062467830894,0.0003792690190732,0.0013538761800225,0.0048329302385717,0.0172521054994204,0.0615848211066027,0.2198392648862293,0.7847599703514623,2.80135676119887,10.0,262.3,267.6,286.1,344.1,474.9,638.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,261.90000000000003,266.1,280.40000000000003,322.40000000000003,414.8,550.2,694.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,44.6943135831245,29.683333333333326,9.999999999999996e-05,0.0003162277660168,0.0002132257144586,6.68415946575751e-05,0.0009999999999999,2.1100558595657744e-05,0.0031622776601683,6.639169380862028e-06,0.0099999999999999,2.1075208672913308e-06,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,6.650517175905356e-07,2.0887818450546906e-07,6.479898306034686e-08,1.8959701537055066e-08,4.54592080969049e-09,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1106.0,0.0,3.162277660168376e-10,9.99999999999999e-10,3.162277660168376e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,1.0,0.9886789573411005,0.965138460784054,0.8976464731063077,0.7355077163870567,0.4684220167383323,0.2172063754420169,0.0789771392473503,0.0264285980252022,0.0082871864839812,0.0023734710195581,0.0006962653051359,1.0022206002769087,2.6731872322420944e-08,-219.45,78175857.11867201,0.1292205265306377,1.0,1.0,3.1622776601683795e-10,1.1288378916846883e-09,4.0296113202003955e-09,1.4384498882876632e-08,5.13483290743756e-08,1.8329807108324375e-07,6.543189129712968e-07,2.335721469090121e-06,8.3378222347179e-06,2.9763514416313192e-05,0.0001062467830894,0.0003792690190732,0.0013538761800225,0.0048329302385717,0.0172521054994204,0.0615848211066027,0.2198392648862293,0.7847599703514623,2.80135676119887,10.0,262.3,267.70000000000005,286.3,344.3,475.0,638.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,261.90000000000003,266.1,280.40000000000003,322.40000000000003,414.8,550.2,694.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,44.73788476597138,29.78333333333333,9.999999999999996e-05,0.0003162277660168,0.0002132274143181,6.68455962374473e-05,0.0009999999999999,2.1100019605468207e-05,0.0031622776601683,6.675865643344228e-06,0.0099999999999999,2.1074002785892104e-06,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,6.630551306612189e-07,2.090340338230085e-07,6.462915842780658e-08,1.8964992623508088e-08,4.547260944228793e-09,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1107.0,0.0,3.162277660168376e-10,9.99999999999999e-10,3.162277660168376e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,1.0,0.9886804168343768,0.9651324014315896,0.897665009223225,0.7355223244446474,0.4684138513290009,0.2172138308746342,0.0789789773781958,0.0264639246213651,0.0082957086676669,0.0023738845083408,0.0006962678059476,1.0022241381548764,2.6731099728100083e-08,-219.45,78175857.11867201,0.1675323013630505,1.0,1.0,3.1622776601683795e-10,1.1288378916846883e-09,4.0296113202003955e-09,1.4384498882876632e-08,5.13483290743756e-08,1.8329807108324375e-07,6.543189129712968e-07,2.335721469090121e-06,8.3378222347179e-06,2.9763514416313192e-05,0.0001062467830894,0.0003792690190732,0.0013538761800225,0.0048329302385717,0.0172521054994204,0.0615848211066027,0.2198392648862293,0.7847599703514623,2.80135676119887,10.0,262.3,267.8,286.5,344.5,475.0,638.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,261.90000000000003,266.1,280.40000000000003,322.40000000000003,414.8,550.2,694.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,44.75935656373984,29.866666666666656,9.999999999999996e-05,0.0003162277660168,0.0002132230623015,6.684614631664065e-05,0.0009999999999999,2.1099347721478505e-05,0.0031622776601683,6.685177226813511e-06,0.0099999999999999,2.1081529932252363e-06,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,6.62282819499351e-07,2.0904586370081265e-07,6.475894798239483e-08,1.894311758147149e-08,4.5515832559770395e-09,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
