,param_id,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,drug_conc_Hill,peak_current,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,drug_conc_Hill,peak_current,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance
,param_id,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,Hill_coef,IC50,Vhalf,Kmax,Ku,N,EC50,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,RMSE,ME,conc_11,conc_11,conc_12,conc_13,conc_12,conc_13,conc_14,conc_15,conc_14,conc_15,conc_16,conc_17,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_18,conc_19,conc_20,conc_21,conc_22,conc_22,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29
0,3053.0,0.0,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,1.0,0.9814423048277404,0.9435945390958236,0.8409853221939645,0.6254831480787528,0.3446803884283857,0.1411806450724153,0.0480450559379752,0.0150138919956499,0.0046153671560413,0.0014347833140785,1.0055182054089964,4.983280393115896e-05,-4.502750000000001,26432.410336767512,0.0275706107800822,1.0,1.0,1e-06,2.335721469090121e-06,5.455594781168514e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775606e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514607,1.8329807108324336,4.281332398719387,10.0,263.8,268.70000000000005,279.6,303.5,351.90000000000003,436.2000000000001,547.3000000000001,658.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,262.90000000000003,266.6,274.8,292.40000000000003,326.90000000000003,385.2000000000001,466.5,561.1,658.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,49.16111268065443,34.10000000000001,0.1,0.000448039169446,0.3162277660168379,1.0,0.0001383792996694,4.0673050992817657e-05,3.1622776601683795,10.0,9.772509265245248e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3054.0,0.0,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,1.0,0.9813872717829588,0.9436104041163822,0.8410318988040488,0.6255676894050972,0.3447994699032786,0.1412219593292442,0.0480579564732817,0.0150196696982963,0.0046174610648579,0.0014348214875685,1.005467038537052,4.987818226257112e-05,-4.502750000000001,26432.410336767512,0.0386599999999999,1.0,1.0,1e-06,2.335721469090121e-06,5.455594781168514e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775606e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514607,1.8329807108324336,4.281332398719387,10.0,263.8,268.70000000000005,279.6,303.5,351.90000000000003,436.1,547.2,658.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,262.90000000000003,266.6,274.8,292.40000000000003,326.90000000000003,385.1,466.4,561.0,658.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,49.18580842072236,34.11250000000001,0.1,0.0004480398973225,0.3162277660168379,1.0,0.0001383972131045,4.0634608258175535e-05,3.1622776601683795,10.0,9.758503754673184e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3055.0,0.0,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,1.0,0.981463794762308,0.9436419600390722,0.8410991456941467,0.6256973985047855,0.3449272499941993,0.1413103191286762,0.0480838047363534,0.0150204308624372,0.004615482982868,0.0014345691634639,1.005464476282989,4.990827911631734e-05,-4.502750000000001,26432.410336767512,0.09967,1.0,1.0,1e-06,2.335721469090121e-06,5.455594781168514e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775606e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514607,1.8329807108324336,4.281332398719387,10.0,263.90000000000003,268.70000000000005,279.6,303.5,351.8,435.6,546.9,658.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,262.90000000000003,266.6,274.8,292.40000000000003,326.90000000000003,385.1,466.30000000000007,560.9,658.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,49.07407665967848,34.02499999999999,0.1,0.0004480207107558,0.3162277660168379,1.0,0.0001383770308401,4.0622029214078895e-05,3.1622776601683795,10.0,9.74191985774901e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3056.0,0.0,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,1.0,0.9814622505224329,0.9436129918662434,0.8410995914807913,0.6257257514082106,0.3449331238435533,0.1413060825714836,0.0480888578016491,0.0150189297424864,0.0046154360158614,0.001434579018078,1.0054567349718353,4.9914224038405466e-05,-4.502750000000001,26432.410336767512,0.1292205265306377,1.0,1.0,1e-06,2.335721469090121e-06,5.455594781168514e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775606e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514607,1.8329807108324336,4.281332398719387,10.0,263.90000000000003,268.70000000000005,279.6,303.5,351.8,435.5,546.8000000000001,658.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,262.90000000000003,266.6,274.8,292.40000000000003,326.90000000000003,385.1,466.30000000000007,560.9,658.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,49.04069738492715,34.0,0.1,0.0004480234088214,0.3162277660168379,1.0,0.0001383806572677,4.058621486671918e-05,3.1622776601683795,10.0,9.732481243238708e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3057.0,0.0,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,1.0,0.9814624410397644,0.9436906814756468,0.8411167656858788,0.625745260444977,0.3449271881954323,0.1413143313460761,0.0480830087457084,0.0150229128355298,0.0046150874204787,0.0014343425768725,1.0055513634962572,4.987133987656808e-05,-4.502750000000001,26432.410336767512,0.1675323013630505,1.0,1.0,1e-06,2.335721469090121e-06,5.455594781168514e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775606e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514607,1.8329807108324336,4.281332398719387,10.0,263.90000000000003,268.70000000000005,279.70000000000005,303.6,351.8,435.4,546.8000000000001,658.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,262.90000000000003,266.6,274.70000000000005,292.40000000000003,326.90000000000003,385.1,466.30000000000007,560.9,658.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,49.00843039722861,34.0125,0.1,0.0004480025865329,0.3162277660168379,1.0,0.0001383523157871,4.0635121725659486e-05,3.1622776601683795,10.0,9.754539715175028e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3058.0,0.0,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,1.0,0.9814657737105992,0.943641615842562,0.8411207785783033,0.6257519557680618,0.3449857708049865,0.1413365068545735,0.048079882487467,0.0150217962860802,0.0046153064936088,0.0014352453900199,1.0054525096573057,4.992523046666053e-05,-4.502750000000001,26432.410336767512,0.2172028914720866,1.0,1.0,1e-06,2.335721469090121e-06,5.455594781168514e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775606e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514607,1.8329807108324336,4.281332398719387,10.0,263.90000000000003,268.70000000000005,279.70000000000005,303.6,351.8,435.3,546.7,658.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,262.90000000000003,266.6,274.70000000000005,292.40000000000003,326.90000000000003,385.1,466.30000000000007,560.9,658.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,48.975082950414695,33.9875,0.1,0.0004480200713057,0.3162277660168379,1.0,0.000138354758539,4.0643950930683227e-05,3.1622776601683795,10.0,9.75138293624372e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3059.0,0.0,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,1.0,0.9814651607326116,0.943640336761262,0.8411275952618223,0.625765778972777,0.3449836231495206,0.1413464902813981,0.0481056531504098,0.0150181812429091,0.0046150411581103,0.0014345159891563,1.0054404030324064,4.993324538092814e-05,-4.502750000000001,26432.410336767512,0.2816,1.0,1.0,1e-06,2.335721469090121e-06,5.455594781168514e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775606e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514607,1.8329807108324336,4.281332398719387,10.0,263.90000000000003,268.70000000000005,279.70000000000005,303.6,351.8,435.3,546.7,658.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,262.90000000000003,266.6,274.70000000000005,292.40000000000003,326.90000000000003,385.1,466.30000000000007,560.9,658.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,48.975082950414695,33.9875,0.1,0.0004480269790415,0.3162277660168379,1.0,0.000138349176134,4.0595524323032935e-05,3.1622776601683795,10.0,9.735494086372404e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3060.0,0.0,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,1.0,0.98491280807517,0.9539500611768856,0.8682044918111197,0.6791299930197259,0.4132468151119404,0.2073677411529477,0.1094474198360738,0.067865044970054,0.0426103037908755,0.0207740174896489,0.8819667447534956,2.964086075383817e-05,-4.502750000000001,206000.0,1.7900000000000005e-05,1.0,1.0,1e-07,2.636650898730356e-07,6.951927961775605e-07,1.8329807108324373e-06,4.832930238571752e-06,1.274274985703132e-05,3.359818286283781e-05,8.858667904100833e-05,0.000233572146909,0.000615848211066,0.0016237767391887,0.0042813323987193,0.0112883789168468,0.0297635144163131,0.078475997035146,0.206913808111479,0.5455594781168515,1.43844988828766,3.792690190732246,10.0,262.3,265.70000000000005,274.3,294.8,337.8,413.3,521.1,644.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,263.5,267.90000000000003,277.8,298.70000000000005,338.6,402.9,488.80000000000007,585.1,681.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,24.27496137998986,11.312499999999986,0.0099999999999999,0.0064108616665767,0.0316227766016837,0.1,0.0013318695692986,0.000248449026798,0.3162277660168379,1.0,5.081005419884032e-05,1.1539871703113584e-05,3.1622776601683795,10.0,2.361446209043585e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3061.0,0.0,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,1.0,0.9862552416182188,0.9580267300337074,0.8797641786050212,0.706480260537478,0.4612308312544211,0.2684220729487465,0.1672004720604588,0.1076759726045234,0.0572516393081033,0.0198824444746248,0.7705051127151967,0.0001376511315883,-4.502750000000001,206000.0,4.617607212716914e-05,1.0,1.0,1e-07,2.636650898730356e-07,6.951927961775605e-07,1.8329807108324373e-06,4.832930238571752e-06,1.274274985703132e-05,3.359818286283781e-05,8.858667904100833e-05,0.000233572146909,0.000615848211066,0.0016237767391887,0.0042813323987193,0.0112883789168468,0.0297635144163131,0.078475997035146,0.206913808111479,0.5455594781168515,1.43844988828766,3.792690190732246,10.0,262.3,265.70000000000005,274.3,294.6,337.40000000000003,413.3,522.5,648.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,264.5,269.20000000000005,278.6,296.6,328.70000000000005,379.2000000000001,447.8,528.7,613.8000000000001,697.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,51.46146616644342,28.15,0.0099999999999999,0.0044106722073375,0.0316227766016837,0.1,0.0008043385253398,0.0001498013687686,0.3162277660168379,1.0,2.956795233673585e-05,6.1856868127543615e-06,3.1622776601683795,10.0,1.252333097598223e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3062.0,0.0,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,1.0,0.988148735155828,0.9639316909347064,0.8969505202787893,0.7480852011034805,0.5338429406872632,0.3536692309361959,0.2346431321473263,0.1368982553367957,0.0556339265991693,0.0141135630759521,0.7009790997764805,0.000413122940968,-4.502750000000001,206000.0,0.0001191189741393,1.0,1.0,1e-07,2.636650898730356e-07,6.951927961775605e-07,1.8329807108324373e-06,4.832930238571752e-06,1.274274985703132e-05,3.359818286283781e-05,8.858667904100833e-05,0.000233572146909,0.000615848211066,0.0016237767391887,0.0042813323987193,0.0112883789168468,0.0297635144163131,0.078475997035146,0.206913808111479,0.5455594781168515,1.43844988828766,3.792690190732246,10.0,262.3,265.70000000000005,274.3,294.6,337.5,414.3,526.3000000000001,658.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,264.6,268.8,276.70000000000005,291.20000000000005,316.20000000000005,355.5,410.6,479.0,554.7,632.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,78.58645716661366,46.3125,0.0099999999999999,0.0026758612168351,0.0316227766016837,0.1,0.0004854944521555,8.95693769354413e-05,0.3162277660168379,1.0,1.7721296679937262e-05,5.209152624007139e-06,3.1622776601683795,10.0,1.25348893798793e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3063.0,0.0,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,1.0,0.968152241754401,0.9098448575544226,0.7799692898940883,0.5867903126460065,0.4043748619375015,0.2546799672174595,0.1247720801765452,0.0397151456581402,0.0085936432529659,0.0016177000078598,0.7206374776794691,0.0003915969917806,-4.502750000000001,206000.0,0.0003072875051156,1.0,1.0,3.162277660168379e-07,7.847599703514607e-07,1.947483039908757e-06,4.832930238571752e-06,1.1993539462092356e-05,2.9763514416313192e-05,7.386199822079358e-05,0.0001832980710832,0.0004548777947003,0.0011288378916846,0.0028013567611988,0.0069519279617756,0.0172521054994203,0.0428133239871939,0.106246783089404,0.2636650898730361,0.6543189129712969,1.623776739188721,4.029611320200404,10.0,266.90000000000003,276.20000000000005,297.1,338.90000000000003,412.0,520.4,655.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,267.90000000000003,274.70000000000005,286.90000000000003,308.0,341.5,389.8,451.5,522.4,596.9000000000001,671.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,96.17359304923572,63.82857142857143,0.0316227766016837,0.0002949003380431,0.1,0.3162277660168379,5.731930873481888e-05,1.772200731590166e-05,1.0,3.1622776601683795,5.210971118641922e-06,1.2505464476426398e-06,10.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3064.0,0.0,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,1.0,0.967042334781651,0.9079049509989492,0.7768283770470011,0.5771158123074798,0.3752739646361487,0.2070691429177048,0.0853884939183503,0.0239970921401919,0.0051616914779184,0.0009842485262741,0.7846583920129235,0.0001726043014909,-4.502750000000001,206000.0,0.0007927,1.0,1.0,3.162277660168379e-07,7.847599703514607e-07,1.947483039908757e-06,4.832930238571752e-06,1.1993539462092356e-05,2.9763514416313192e-05,7.386199822079358e-05,0.0001832980710832,0.0004548777947003,0.0011288378916846,0.0028013567611988,0.0069519279617756,0.0172521054994203,0.0428133239871939,0.106246783089404,0.2636650898730361,0.6543189129712969,1.623776739188721,4.029611320200404,10.0,267.20000000000005,277.0,298.90000000000003,343.3,422.7000000000001,545.6,690.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,266.90000000000003,273.6,286.40000000000003,309.5,347.5,403.0,473.5,552.7,634.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,103.1475918976576,69.2857142857143,0.0316227766016837,0.0001893055420045,0.1,0.3162277660168379,5.7308450944984486e-05,1.7722690236898817e-05,1.0,3.1622776601683795,5.210123380848165e-06,1.251341859872042e-06,10.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3065.0,0.0,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,1.0,0.9854438251697948,0.9554645533132192,0.872384977501981,0.6866730418655201,0.4132713650590491,0.1828887851343772,0.0655511403215327,0.0221900538423452,0.0064362434208077,0.0018499464181472,0.991164582559874,7.763962387157674e-06,-4.502750000000001,206000.0,0.01,1.0,1.0,1e-07,2.636650898730356e-07,6.951927961775605e-07,1.8329807108324373e-06,4.832930238571752e-06,1.274274985703132e-05,3.359818286283781e-05,8.858667904100833e-05,0.000233572146909,0.000615848211066,0.0016237767391887,0.0042813323987193,0.0112883789168468,0.0297635144163131,0.078475997035146,0.206913808111479,0.5455594781168515,1.43844988828766,3.792690190732246,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0099999999999999,0.0005802406305053,0.0316227766016837,0.1,0.0001826726212146,5.731600758799543e-05,0.3162277660168379,1.0,1.7730999065793044e-05,5.202296685151019e-06,3.1622776601683795,10.0,1.250444253736922e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3066.0,0.0,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,1.0,0.9854610156601976,0.9554326428078006,0.871426953273366,0.6815952656064352,0.4041715966420695,0.1745438351841759,0.0612441675868917,0.0195099914803568,0.0059554448784562,0.0018490485836259,1.0047219214943026,6.386949622379564e-06,-4.502750000000001,206000.0,0.0140221775674004,1.0,1.0,1e-07,2.636650898730356e-07,6.951927961775605e-07,1.8329807108324373e-06,4.832930238571752e-06,1.274274985703132e-05,3.359818286283781e-05,8.858667904100833e-05,0.000233572146909,0.000615848211066,0.0016237767391887,0.0042813323987193,0.0112883789168468,0.0297635144163131,0.078475997035146,0.206913808111479,0.5455594781168515,1.43844988828766,3.792690190732246,10.0,263.1,267.70000000000005,279.5,308.1,370.9,480.7000000000001,611.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,262.3,265.8,274.70000000000005,295.90000000000003,340.5,416.8,518.7,629.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,44.2441117954856,29.47142857142857,0.0099999999999999,0.0005802472830912,0.0316227766016837,0.1,0.0001826942131975,5.731909183952266e-05,0.3162277660168379,1.0,1.77205434374151e-05,5.206561734279316e-06,3.1622776601683795,10.0,1.2492918051407384e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3067.0,0.0,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,1.0,0.985471776425812,0.9554649513920008,0.8715044279128827,0.6817685317493198,0.4031554088308454,0.1746524408560486,0.0612762201844623,0.0193761888953226,0.0059550485437121,0.0018490953658109,1.0054084556934122,6.326981324395825e-06,-4.502750000000001,206000.0,0.0196621463731709,1.0,1.0,1e-07,2.636650898730356e-07,6.951927961775605e-07,1.8329807108324373e-06,4.832930238571752e-06,1.274274985703132e-05,3.359818286283781e-05,8.858667904100833e-05,0.000233572146909,0.000615848211066,0.0016237767391887,0.0042813323987193,0.0112883789168468,0.0297635144163131,0.078475997035146,0.206913808111479,0.5455594781168515,1.43844988828766,3.792690190732246,10.0,263.1,267.70000000000005,279.5,308.20000000000005,371.4,481.2000000000001,611.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,262.3,265.8,274.70000000000005,295.90000000000003,340.6,417.0,518.9,629.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,44.319779524980255,29.571428571428587,0.0099999999999999,0.000580194682384,0.0316227766016837,0.1,0.0001827287038667,5.733137924659514e-05,0.3162277660168379,1.0,1.7721977998725216e-05,5.205428230343996e-06,3.1622776601683795,10.0,1.249202704249727e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
