,param_id,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,MAE,drug_conc_Hill,peak_current,drug_conc_Hill,peak_current
0,15164.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9808709148992076,0.942011455149955,0.8370560880260364,0.6193273018671777,0.3471530901337458,0.1602402946925829,0.0669041120234915,0.0236782746139895,0.0061939695224699,0.0,0.9543925817152036,0.0610056465963951,-168.28250000000003,41.90829574049906,4.617958226257796e-05,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,278.1,279.40000000000003,281.5,285.20000000000005,291.3,301.5,317.90000000000003,343.20000000000005,379.2000000000001,425.8,479.0,532.6,580.6,619.6,648.6,668.6,681.6,689.7,694.5,697.4000000000001,700.2,701.1,701.4000000000001,701.5,701.5,701.5,701.5,701.5,701.5,701.5,279.70000000000005,281.90000000000003,285.6,291.6,301.20000000000005,315.90000000000003,337.8,368.4,408.3,456.5,510.9,568.6,627.4000000000001,685.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,29.32449000896204,23.17142857142857,,,,
0,15165.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9811830235527664,0.9430299264533044,0.8402429135312722,0.6281638345484303,0.3639928289917513,0.1780655018448146,0.0779226221963901,0.0282143180966562,0.0073973737427623,0.0,0.9229005095226124,0.0712096396151113,-168.28250000000003,41.90829574049906,5.852447142872203e-05,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,278.1,279.40000000000003,281.5,285.20000000000005,291.3,301.5,317.90000000000003,343.20000000000005,379.3,426.0,479.5,533.5,582.1,621.6,651.0,671.4000000000001,684.6,692.8000000000001,697.8000000000001,700.8000000000001,703.6,704.5,704.8000000000001,704.9000000000001,704.9000000000001,704.9000000000001,704.9000000000001,704.9000000000001,704.9000000000001,704.9000000000001,279.90000000000003,282.20000000000005,285.90000000000003,291.8,301.0,315.1,335.8,364.6,402.0,447.5,499.2000000000001,554.5,611.2,667.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,20.562274749091923,17.028571428571436,,,,
0,15166.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.981707989410704,0.9446884195298016,0.8454134957496059,0.6414707608425794,0.3870037943734041,0.2008073235271095,0.0916376560393772,0.0337437168458651,0.008997208652075,0.0,0.8884678553102062,0.0856418407299622,-168.28250000000003,41.90829574049906,7.416944000350736e-05,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15167.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9824676362143812,0.9471807062585808,0.8527242130750667,0.6593042684295686,0.4159370441420608,0.2282442627151488,0.1076931912698738,0.0401460773302944,0.0106396744196561,0.0,0.8551169277989196,0.1047106256608512,-168.28250000000003,41.90829574049906,9.39966768795812e-05,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,,,,,,,278.1,279.40000000000003,281.5,285.1,291.3,301.40000000000003,317.90000000000003,343.20000000000005,379.5,426.7000000000001,481.1,536.3000000000001,586.4000000000001,627.5,658.3000000000001,679.8000000000001,693.7,702.4000000000001,707.6,710.8000000000001,713.7,715.3000000000001,1000.0,1000.0,,,,,,,280.20000000000005,282.5,286.0,291.40000000000003,299.6,311.8,329.40000000000003,353.5,385.1,424.0,469.1,518.6,570.5,623.1,675.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,10.16487415891938,8.793333333333344,,,,
0,15168.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9807715584616968,0.943463935737456,0.8495074821241331,0.6762306963816188,0.4721297041078535,0.2896131641255096,0.143501060345648,0.0558039415738833,0.0179162157801503,0.0044770058499646,0.7687669661876065,0.1571120510111425,-168.28250000000003,58.54637363205773,0.0001633741470951,1.0,1.0,0.001,0.0018329807108324,0.0033598182862837,0.0061584821106602,0.0112883789168468,0.0206913808111478,0.0379269019073225,0.069519279617756,0.1274274985703133,0.2335721469090121,0.4281332398719391,0.7847599703514607,1.438449888287663,2.636650898730358,4.832930238571752,8.858667904100823,16.23776739188721,29.7635144163132,54.55594781168514,100.0,,,,,,,,,,,278.8,280.8,284.40000000000003,290.90000000000003,302.3,321.90000000000003,353.6,400.3,461.4,530.6,598.8000000000001,658.8000000000001,704.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,281.0,283.70000000000005,287.90000000000003,294.3,304.0,318.20000000000005,338.20000000000005,365.3,399.8,441.3,488.4,539.0,591.3000000000001,643.8000000000001,695.5,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,63.68794717514939,43.26923076923079,100.0,0.0,,
0,15169.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9827174806914872,0.9496732799790464,0.8667418718708833,0.710738215408677,0.5150861504573542,0.3201878103925651,0.1570743508229737,0.0602184396240377,0.0191581805587311,0.0048160045868623,0.7737938927127536,0.1811565439547061,-168.28250000000003,58.54637363205773,0.0002240612046856,1.0,1.0,0.001,0.0018329807108324,0.0033598182862837,0.0061584821106602,0.0112883789168468,0.0206913808111478,0.0379269019073225,0.069519279617756,0.1274274985703133,0.2335721469090121,0.4281332398719391,0.7847599703514607,1.438449888287663,2.636650898730358,4.832930238571752,8.858667904100823,16.23776739188721,29.7635144163132,54.55594781168514,100.0,,,,,,,,,,,278.8,280.8,284.40000000000003,290.90000000000003,302.40000000000003,322.1,354.1,401.6,464.1,535.8000000000001,607.6,670.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,280.3,282.6,286.1,291.70000000000005,300.1,312.6,330.70000000000005,355.40000000000003,387.7000000000001,427.3,473.1,523.1,575.4000000000001,628.4000000000001,680.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,70.87064507490625,46.18333333333334,100.0,0.0,,
0,15170.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9840502607584488,0.9541002041577517,0.8792792819921966,0.7361480969274152,0.5431548924273201,0.3365839520346577,0.1620868700953019,0.0612485499075304,0.0194399154244218,0.0047458491909829,0.7910439473896056,0.1924127779123649,-168.28250000000003,58.54637363205773,0.000307291112687,1.0,1.0,0.001,0.0018329807108324,0.0033598182862837,0.0061584821106602,0.0112883789168468,0.0206913808111478,0.0379269019073225,0.069519279617756,0.1274274985703133,0.2335721469090121,0.4281332398719391,0.7847599703514607,1.438449888287663,2.636650898730358,4.832930238571752,8.858667904100823,16.23776739188721,29.7635144163132,54.55594781168514,100.0,,,,,,,,,,,278.8,280.8,284.5,291.0,302.6,322.5,354.90000000000003,403.4,468.1,543.4,619.4000000000001,684.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,279.70000000000005,281.6,284.70000000000005,289.70000000000005,297.3,308.8,325.6,349.20000000000005,380.5,419.6,465.4,516.1,569.3000000000001,623.4000000000001,677.1,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,81.1665879534184,53.28333333333335,100.0,0.0,,
0,15171.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9845654330502688,0.9561325642323444,0.8855655555650748,0.7482304268601235,0.5537291593061046,0.3375076345135305,0.1586300671708478,0.0589378601102141,0.0184520861316554,0.0045117287141034,0.8104237550150404,0.1903354223781911,-168.28250000000003,58.54637363205773,0.0004214376516851,1.0,1.0,0.001,0.0018329807108324,0.0033598182862837,0.0061584821106602,0.0112883789168468,0.0206913808111478,0.0379269019073225,0.069519279617756,0.1274274985703133,0.2335721469090121,0.4281332398719391,0.7847599703514607,1.438449888287663,2.636650898730358,4.832930238571752,8.858667904100823,16.23776739188721,29.7635144163132,54.55594781168514,100.0,,,,,,,,,,,278.8,280.90000000000003,284.5,291.1,302.90000000000003,323.1,356.20000000000005,406.2000000000001,474.0,553.9,633.5,697.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,279.3,281.1,284.0,288.6,295.8,306.90000000000003,323.40000000000003,346.90000000000003,378.4,418.0,464.9,516.8000000000001,571.4000000000001,626.8000000000001,681.7,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,88.26582011175107,58.3,100.0,0.0,,
0,15172.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9842751044206868,0.955804358692254,0.8856658293131944,0.7479675316739799,0.5473360046605651,0.3251582148645902,0.1484195419959095,0.0541848081478461,0.0168385214252632,0.0041362991262771,0.8268512091237903,0.1778747872326801,-168.28250000000003,58.54637363205773,0.0005779851317689,1.0,1.0,0.001,0.0018329807108324,0.0033598182862837,0.0061584821106602,0.0112883789168468,0.0206913808111478,0.0379269019073225,0.069519279617756,0.1274274985703133,0.2335721469090121,0.4281332398719391,0.7847599703514607,1.438449888287663,2.636650898730358,4.832930238571752,8.858667904100823,16.23776739188721,29.7635144163132,54.55594781168514,100.0,,,,,,,,,,,278.90000000000003,280.90000000000003,284.6,291.40000000000003,303.3,323.90000000000003,358.1,410.4,482.30000000000007,567.2,647.3000000000001,706.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,279.20000000000005,280.90000000000003,283.8,288.40000000000003,295.70000000000005,307.0,324.0,348.20000000000005,380.8,422.0,470.30000000000007,523.7,579.7,636.2,692.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,91.959379619482,60.94166666666669,100.0,0.0,,
0,15173.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,1.0,0.9737425285100154,0.9213615008692,0.7860773883204607,0.5320343795938953,0.2595828436426994,0.1022019010369843,0.0365460562383401,0.0100289756774258,0.0,,1.0118224100831557,0.0345450481273459,-168.28250000000003,58.54637363205773,2.268754480201686e-05,1.0,1.0,0.001,0.0016237767391887,0.0026366508987303,0.0042813323987193,0.0069519279617756,0.0112883789168468,0.0183298071083243,0.0297635144163131,0.0483293023857175,0.0784759970351461,0.1274274985703133,0.206913808111479,0.3359818286283781,0.5455594781168515,0.8858667904100823,1.438449888287663,2.3357214690901213,3.792690190732246,6.158482110660261,10.0,31.6227766016838,,,,,,,,,,278.8,280.3,282.8,286.70000000000005,292.90000000000003,302.5,317.40000000000003,339.20000000000005,369.8,409.5,456.6,507.4,557.2,602.4000000000001,640.4000000000001,670.4000000000001,692.5,707.8000000000001,718.0,1000.0,1000.0,,,,,,,,,,280.3,282.8,286.70000000000005,292.8,302.40000000000003,316.70000000000005,337.40000000000003,365.9,402.6,446.9,497.1,550.9,606.2,661.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,30.885502840560747,24.757142857142863,,,,
0,15174.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,1.0,0.9737973179073296,0.9213276363265755,0.7862480549250211,0.5339993127461218,0.2657427036737753,0.1099772054939733,0.0413406122595676,0.011653010093768,0.0,,0.993748588819482,0.0373521472087691,-168.28250000000003,58.54637363205773,2.8752459474486523e-05,1.0,1.0,0.001,0.0016237767391887,0.0026366508987303,0.0042813323987193,0.0069519279617756,0.0112883789168468,0.0183298071083243,0.0297635144163131,0.0483293023857175,0.0784759970351461,0.1274274985703133,0.206913808111479,0.3359818286283781,0.5455594781168515,0.8858667904100823,1.438449888287663,2.3357214690901213,3.792690190732246,6.158482110660261,10.0,31.6227766016838,,,,,,,,,,278.8,280.3,282.8,286.6,292.8,302.5,317.3,339.1,369.7000000000001,409.4,456.7000000000001,507.7000000000001,557.9,603.3000000000001,641.6,671.8000000000001,694.1,709.5,720.4000000000001,1000.0,1000.0,,,,,,,,,,280.5,283.0,287.0,293.20000000000005,302.6,316.8,337.1,364.9,400.6,443.8,492.80000000000007,545.4,599.6,653.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,27.49207678067057,22.585714285714285,,,,
0,15175.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,1.0,0.9738399161070888,0.9217126812506344,0.7875947206681848,0.5388167786876165,0.276134705641408,0.1210410529835377,0.047777682277725,0.0138097916531705,0.0,,0.9692870801002575,0.0418538863123663,-168.28250000000003,58.54637363205773,3.643866857547744e-05,1.0,1.0,0.001,0.0016237767391887,0.0026366508987303,0.0042813323987193,0.0069519279617756,0.0112883789168468,0.0183298071083243,0.0297635144163131,0.0483293023857175,0.0784759970351461,0.1274274985703133,0.206913808111479,0.3359818286283781,0.5455594781168515,0.8858667904100823,1.438449888287663,2.3357214690901213,3.792690190732246,6.158482110660261,10.0,,,,,,,,,,,278.8,280.3,282.70000000000005,286.6,292.8,302.40000000000003,317.20000000000005,339.0,369.6,409.4,456.9,508.1,558.6,604.4000000000001,643.1,673.6,696.1,711.7,1000.0,1000.0,,,,,,,,,,,280.8,283.3,287.3,293.5,302.8,316.70000000000005,336.40000000000003,363.1,397.4,438.9,486.1,537.0,589.7,642.7,694.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,25.53949882045457,21.38,,,,
0,15176.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9743654849661748,0.923172489041341,0.7920832919302337,0.550227213545822,0.2958960283056323,0.1412340199327836,0.061939949533416,0.0224499063144871,0.0059081599721712,0.0,0.9259307685171564,0.0517155381728408,-168.28250000000003,58.54637363205773,4.617958226257796e-05,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,,,,,,,,,,,278.8,280.6,283.5,288.6,297.0,310.90000000000003,332.70000000000005,365.2000000000001,409.5,463.4,521.7,577.6,626.3000000000001,665.2,693.6,712.8000000000001,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,281.1,284.20000000000005,289.1,296.90000000000003,308.90000000000003,326.90000000000003,352.5,386.7000000000001,429.4,479.1,533.6,590.2,647.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,14.533542106239835,13.069230769230776,,,,
0,15177.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9749038028055624,0.9250591969241704,0.7975984810860857,0.5640352392628517,0.318119978081462,0.1617223040672229,0.0738428605152944,0.0271855801106558,0.0071782997901869,0.0,0.8886042223779568,0.0629936345766129,-168.28250000000003,58.54637363205773,5.852447142872203e-05,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,,,,,,,,,,,278.8,280.6,283.5,288.6,297.0,310.8,332.70000000000005,365.2000000000001,409.6,463.80000000000007,522.5,579.0,628.4000000000001,667.9000000000001,696.9000000000001,716.4000000000001,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,281.40000000000003,284.5,289.3,296.90000000000003,308.3,325.20000000000005,348.90000000000003,380.5,420.1,466.5,517.8000000000001,571.8000000000001,626.5,680.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,9.691675367477556,8.39999999999999,,,,
0,15178.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.975785803418576,0.9279036206389358,0.8059861060800243,0.5831355152074011,0.3467607688535551,0.187042472745125,0.0880513529501381,0.0327076753660158,0.0086538497078892,0.0,0.8500898082826569,0.0786897363762762,-168.28250000000003,58.54637363205773,7.416944000350736e-05,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,,,,,,,,,,,278.8,280.5,283.5,288.5,297.0,310.8,332.70000000000005,365.2000000000001,409.8,464.4,523.6,580.9000000000001,631.1,671.5,701.1,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,281.70000000000005,284.70000000000005,289.40000000000003,296.5,307.20000000000005,322.70000000000005,344.3,373.1,409.2000000000001,452.0,499.80000000000007,550.7,602.9000000000001,655.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,15.269671153723545,12.44285714285714,,,,
0,15179.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9770308837598258,0.9317545716381754,0.8167738821570657,0.6073590773313401,0.380984954526651,0.2160263857893294,0.1039142000738213,0.0387127865397721,0.0102020064369201,0.0,0.8156109854228809,0.0987445560458993,-168.28250000000003,58.54637363205773,9.39966768795812e-05,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,,,,,,,,,,,278.8,280.5,283.5,288.5,297.0,310.8,332.70000000000005,365.3,410.1,465.2000000000001,525.1,583.3000000000001,634.6,676.1,706.7,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,281.70000000000005,284.6,289.0,295.70000000000005,305.40000000000003,319.5,339.0,364.9,397.6,436.7000000000001,481.1,529.0,578.7,628.9000000000001,678.7,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,28.61590466855801,20.92666666666667,,,,
0,15180.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9751344408547868,0.9282863503821952,0.8179299729664212,0.6375756172865795,0.4452834425173523,0.2710834513258248,0.1293885195450738,0.0467059156430491,0.0121328665125223,0.0,0.749315481011881,0.1432569626919964,-168.28250000000003,81.78996079175054,0.0001633741470951,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,,,,,,,,,,,279.8,282.20000000000005,286.3,293.20000000000005,304.8,323.5,352.40000000000003,394.0,448.6,512.5,579.8000000000001,644.3000000000001,700.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,282.20000000000005,285.0,289.20000000000005,295.3,303.90000000000003,316.1,332.6,354.40000000000003,381.8,414.9,453.1,495.1,539.7,585.5,631.7,677.4000000000001,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,78.5288824867347,52.22307692307693,,,,
0,15181.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.97780043133062,0.9365221187044837,0.8392736940233593,0.6757359010369329,0.4853894317947983,0.2952726112019188,0.138212291110979,0.0491527152879818,0.0126491700003304,0.0,0.7615483876869251,0.1609393750155475,-168.28250000000003,81.78996079175054,0.0002240612046856,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,,,,,,,,,,,279.8,282.20000000000005,286.3,293.3,304.90000000000003,323.70000000000005,352.90000000000003,395.1,450.9,517.0,587.5,655.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,281.1,283.5,287.1,292.3,299.90000000000003,310.6,325.5,345.5,371.2000000000001,402.9,440.0,481.6,526.3000000000001,572.7,619.5,666.2,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,78.95974712894328,51.23333333333333,,,,
0,15182.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9795773449571828,0.9422562265455734,0.8542966657953686,0.701524384574609,0.508827664041666,0.3051825963623706,0.1392580515840311,0.0485034899644414,0.0124052645069546,0.0,0.783698209041021,0.1662966349587503,-168.28250000000003,81.78996079175054,0.000307291112687,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,,,,,,,,,,,279.8,282.20000000000005,286.40000000000003,293.40000000000003,305.1,324.1,353.70000000000005,396.8,454.4,523.5,598.1,669.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,280.40000000000003,282.40000000000003,285.5,290.20000000000005,297.0,307.0,321.0,340.1,365.2000000000001,396.6,433.9,476.1,521.8000000000001,569.4000000000001,617.7,665.7,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,88.01664141891956,57.741666666666674,,,,
