,param_id,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,MAE,drug_conc_Hill,peak_current
0,20212.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,100.0,1.0,0.9748086732758526,0.9301935550017544,0.8248017400920975,0.6312760590071526,0.3847235324838784,0.1791883563815124,0.0665067645896781,0.0209263939286087,0.0050754762891341,0.0,0.8971987830728204,0.2176410616291571,-189.525,19.61015822874998,0.0014939347990551,1.0,1.0,0.0031622776601683,0.0054555947811685,0.0094120496726806,0.0162377673918872,0.0280135676119886,0.0483293023857175,0.0833782223471789,0.1438449888287662,0.2481628922836825,0.4281332398719391,0.7386199822079358,1.2742749857031337,2.1983926488622894,3.79269019073225,6.543189129712962,11.288378916846884,19.47483039908755,33.59818286283781,57.96393953384961,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,10000000.000000004,279.20000000000005,281.3,284.8,290.8,300.8,317.40000000000003,343.90000000000003,383.6,437.6,499.7000000000001,557.3000000000001,601.8000000000001,632.6,652.6,665.2,672.8000000000001,677.4000000000001,680.1,681.7,682.6,683.5,683.7,683.8000000000001,683.8000000000001,683.9000000000001,683.9000000000001,683.9000000000001,683.9000000000001,683.9000000000001,683.9000000000001,280.3,282.70000000000005,286.5,292.5,301.90000000000003,315.90000000000003,336.3,364.3,400.5,444.3,494.2000000000001,547.7,602.7,657.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,30.13979334463233,20.014285714285727,,
0,20213.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,100.0,1.0,0.9733701780066122,0.9257293167334516,0.8132929736988449,0.6097885162249412,0.3594198644217146,0.1617974286067743,0.0588372405650291,0.018432384784318,0.0046071599615076,0.0,0.9076376860107868,0.1934504639911458,-189.525,19.61015822874998,0.0020508931586465,1.0,1.0,0.0031622776601683,0.0054555947811685,0.0094120496726806,0.0162377673918872,0.0280135676119886,0.0483293023857175,0.0833782223471789,0.1438449888287662,0.2481628922836825,0.4281332398719391,0.7386199822079358,1.2742749857031337,2.1983926488622894,3.79269019073225,6.543189129712962,11.288378916846884,19.47483039908755,33.59818286283781,57.96393953384961,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,10000000.000000004,279.40000000000003,281.6,285.3,291.6,302.3,320.0,348.5,391.3,448.3,511.1,566.4000000000001,608.2,637.2,656.2,668.2,675.5,679.9000000000001,682.4000000000001,684.0,684.9000000000001,685.7,686.0,686.0,686.1,686.1,686.1,686.1,686.1,686.1,686.1,280.5,283.1,287.20000000000005,293.70000000000005,303.8,319.0,340.90000000000003,370.8,409.1,455.0,506.5,561.1,617.0,672.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,28.85522978099961,19.71428571428572,,
0,20214.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,1.0,0.9719214522420424,0.9209039682997388,0.8002112706311405,0.5846886101195929,0.3299995252812485,0.1408981303872081,0.0474912011555383,0.0120280148014026,0.0,,0.9293301807294368,0.165185872911135,-189.525,19.61015822874998,0.0028154928520598,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,279.6,281.6,284.8,290.0,298.20000000000005,311.40000000000003,331.90000000000003,362.6,405.4,458.5,513.7,562.3000000000001,600.8000000000001,629.3000000000001,649.4000000000001,663.0,672.0,677.8000000000001,681.5,683.8000000000001,686.4000000000001,687.2,687.4000000000001,687.5,687.5,687.5,687.5,687.5,687.6,687.6,280.6,283.0,286.6,292.20000000000005,300.40000000000003,312.5,329.70000000000005,353.0,383.2000000000001,420.3,463.30000000000007,510.7000000000001,560.5,611.3000000000001,662.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,25.000986647197216,16.986666666666665,,
0,20215.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,1.0,0.970809269015402,0.916867393529614,0.78834972899119,0.5613513456098376,0.3040107596086803,0.1248561634268859,0.0412212425720465,0.0103022575551057,0.0,,0.945776167542697,0.1443864902793462,-189.525,19.61015822874998,0.0038651452741845,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,279.8,282.0,285.40000000000003,291.0,299.90000000000003,314.0,336.0,368.8,413.7000000000001,467.2000000000001,520.8000000000001,567.4000000000001,604.2,631.6,651.1,664.5,673.3000000000001,679.0,682.6,684.8000000000001,687.3000000000001,688.1,688.4000000000001,688.5,688.5,688.5,688.5,688.5,688.5,688.5,280.8,283.3,287.20000000000005,293.1,302.1,315.1,333.70000000000005,358.8,391.2000000000001,430.4,475.5,524.6,575.8000000000001,627.5,678.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,22.296128213959804,15.293333333333347,,
0,20216.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,1.0,0.9699333878854578,0.9135425375741718,0.7780343022369294,0.5402179114208869,0.2805380422197203,0.1109125964705423,0.0358871909120109,0.0089104071039748,0.0,,0.964619665067994,0.1267509255120038,-189.525,19.61015822874998,0.005306121796623,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,280.1,282.40000000000003,286.1,292.1,301.70000000000005,316.90000000000003,340.40000000000003,374.9,421.0,474.1,526.0,570.8000000000001,606.4000000000001,633.1,652.3000000000001,665.4000000000001,674.1,679.7,683.2,685.5,687.9000000000001,688.7,689.0,689.1,689.1,689.1,689.1,689.1,689.1,689.1,280.90000000000003,283.5,287.6,293.90000000000003,303.5,317.5,337.40000000000003,364.3,398.7000000000001,440.2000000000001,487.30000000000007,538.1,590.6,643.3000000000001,695.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,20.88040548776132,14.513333333333328,,
0,20217.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,1.0,0.9693217992889442,0.9109016471493122,0.769737373602776,0.5231279835122747,0.2618412125044112,0.0999263804999117,0.031712255723132,0.0078328372880202,0.0,,0.9822270342761696,0.1134346900285529,-189.525,19.61015822874998,0.007284313143065,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,280.40000000000003,282.8,286.8,293.20000000000005,303.5,319.70000000000005,344.6,380.5,427.1,479.2000000000001,529.5,572.9000000000001,607.8000000000001,634.1,652.9000000000001,665.9000000000001,674.5,680.0,683.6,685.8000000000001,688.3000000000001,689.0,689.3000000000001,689.4000000000001,689.4000000000001,689.4000000000001,689.4000000000001,689.4000000000001,689.4000000000001,689.4000000000001,280.90000000000003,283.70000000000005,287.90000000000003,294.5,304.6,319.40000000000003,340.5,368.9,405.2000000000001,448.6,497.4,549.6,603.2,656.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,16.22806211474434,11.157142857142873,,
0,20218.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,1.0,0.9690289018297672,0.9092538643901265,0.7637680222899538,0.5110376680035777,0.2495866754303059,0.0930266623214738,0.0290968703700077,0.0071506627578739,0.0,,0.9942717999101724,0.105088826841478,-189.525,19.61015822874998,0.01,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,280.6,283.20000000000005,287.5,294.3,305.20000000000005,322.3,348.3,385.0,431.5,482.5,531.6,574.2,608.5,634.5,653.3000000000001,666.1,674.7,680.2,683.7,685.9000000000001,688.4000000000001,689.2,689.4000000000001,689.5,689.5,689.5,689.6,689.6,689.6,689.6,281.0,283.70000000000005,288.1,294.90000000000003,305.40000000000003,320.8,342.70000000000005,372.2000000000001,409.8,454.4,504.5,557.6,612.0,666.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,15.765921657622355,10.771428571428569,,
0,20219.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,1.0,0.9690289018297672,0.9092538643901265,0.7637680222899538,0.5110376680035777,0.2495866754303059,0.0930266623214738,0.0290968703700077,0.0071506627578739,0.0,,0.9942717999887964,0.1050888267831405,-189.525,19.61015822874998,0.01,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,280.6,283.20000000000005,287.5,294.3,305.20000000000005,322.3,348.3,385.0,431.5,482.5,531.6,574.2,608.5,634.5,653.3000000000001,666.1,674.7,680.2,683.7,685.9000000000001,688.4000000000001,689.2,689.4000000000001,689.5,689.5,689.5,689.6,689.6,689.6,689.6,281.0,283.70000000000005,288.1,294.90000000000003,305.40000000000003,320.8,342.70000000000005,372.2000000000001,409.8,454.4,504.5,557.6,611.9000000000001,666.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,15.76435853436479,10.764285714285718,,
0,20220.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,1.0,0.9690555105991256,0.9086207984256228,0.7601861315384293,0.5031878560023655,0.2426844040293548,0.0898795252946055,0.0279553129371325,0.0068329675126809,0.0,,1.000769988277023,0.1005642004721761,-189.525,19.61015822874998,0.0140221775674004,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,280.90000000000003,283.70000000000005,288.20000000000005,295.40000000000003,306.8,324.70000000000005,351.40000000000003,388.5,434.6,484.80000000000007,533.0,575.0,609.0,634.8000000000001,653.4000000000001,666.3000000000001,674.8000000000001,680.3000000000001,683.8000000000001,686.0,688.5,689.2,689.5,689.6,689.6,689.6,689.6,689.6,689.6,689.6,281.0,283.8,288.3,295.20000000000005,305.90000000000003,321.6,344.1,374.3,412.5,457.9,508.6,562.2,617.0,671.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,16.124958471707327,11.199999999999992,,
0,20221.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,1.0,0.9691139609455792,0.9086002930621616,0.7592004353612047,0.4999659924909418,0.2397745890610553,0.0890065780671822,0.0279015452088789,0.0068433021352809,0.0,,1.0038083304693728,0.0987721853677425,-189.525,19.61015822874998,0.0196621463731709,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,281.1,284.0,288.70000000000005,296.3,308.20000000000005,326.6,353.70000000000005,390.9,436.6,486.1,533.8000000000001,575.4000000000001,609.2,634.9000000000001,653.5,666.3000000000001,674.8000000000001,680.3000000000001,683.8000000000001,686.0,688.5,689.2,689.5,689.6,689.6,689.6,689.6,689.6,689.6,689.6,281.0,283.8,288.3,295.3,306.0,321.90000000000003,344.6,375.0,413.6,459.3,510.2000000000001,564.1,619.0,673.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,16.66771901439597,11.914285714285723,,
0,20222.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,1.0,0.969101418015338,0.908573090870102,0.7589970060970549,0.4993932620608598,0.239187291606685,0.0887483458016107,0.027831367141317,0.0068331635390239,0.0,,1.0045107644209026,0.0983987933928735,-189.525,19.61015822874998,0.0275706107800822,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,281.3,284.3,289.20000000000005,297.0,309.20000000000005,328.0,355.40000000000003,392.5,437.8,486.9,534.2,575.7,609.3000000000001,635.0,653.5,666.3000000000001,674.8000000000001,680.3000000000001,683.8000000000001,686.0,688.5,689.2,689.5,689.6,689.6,689.6,689.6,689.6,689.6,689.6,281.0,283.8,288.3,295.3,306.1,322.0,344.70000000000005,375.2000000000001,413.8,459.6,510.6,564.5,619.4000000000001,674.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,17.10876968107292,12.557142857142862,,
0,20223.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,1.0,0.9691161361766716,0.9085542074414276,0.7589357062218518,0.4993184846512054,0.2391113807135228,0.0887112583173447,0.0278292882226157,0.0068325437630844,0.0,,1.0045544330286154,0.0983561904413549,-189.525,19.61015822874998,0.0386599999999999,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,281.5,284.6,289.6,297.6,310.1,329.0,356.5,393.5,438.6,487.4,534.5,575.8000000000001,609.4000000000001,635.0,653.6,666.3000000000001,674.8000000000001,680.3000000000001,683.8000000000001,686.0,688.4000000000001,689.2,689.5,689.6,689.6,689.6,689.6,689.6,689.6,689.6,281.0,283.8,288.3,295.3,306.1,322.0,344.70000000000005,375.2000000000001,413.8,459.6,510.6,564.6,619.5,674.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,17.44859797887988,13.064285714285704,,
0,20224.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,1.0,0.9691112434357038,0.908552022299252,0.75896719704025,0.4992932032863846,0.2390907891290577,0.0887032242758899,0.027816183779863,0.0068208512434594,0.0,,1.0046273649227608,0.0983357409839048,-189.525,19.61015822874998,0.0542097384755702,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,281.6,284.8,289.90000000000003,298.0,310.70000000000005,329.8,357.3,394.2000000000001,439.0,487.6,534.6,575.9000000000001,609.4000000000001,635.1,653.6,666.3000000000001,674.8000000000001,680.3000000000001,683.8000000000001,686.0,688.4000000000001,689.2,689.5,689.5,689.6,689.6,689.6,689.6,689.6,689.6,281.0,283.8,288.3,295.3,306.1,322.0,344.70000000000005,375.2000000000001,413.8,459.6,510.6,564.6,619.5,674.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,17.644728067369822,13.392857142857142,,
0,20225.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,1.0,0.9691109291215796,0.9085496511126282,0.7589220273361841,0.4992631747486946,0.2390749953448226,0.0887054891187187,0.0278153819461478,0.0068180368037899,0.0,,1.0045894479096336,0.0983315495501024,-189.525,19.61015822874998,0.0760138578786789,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,281.70000000000005,285.0,290.20000000000005,298.40000000000003,311.20000000000005,330.40000000000003,357.90000000000003,394.7000000000001,439.3,487.80000000000007,534.7,575.9000000000001,609.5,635.1,653.6,666.3000000000001,674.8000000000001,680.3000000000001,683.8000000000001,686.0,688.4000000000001,689.2,689.4000000000001,689.5,689.6,689.6,689.6,689.6,689.6,689.6,281.0,283.8,288.3,295.3,306.1,322.0,344.70000000000005,375.2000000000001,413.8,459.6,510.6,564.6,619.5,674.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,17.8109115833124,13.657142857142876,,
0,20226.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,1.0,0.9690933004735646,0.9085366854164982,0.7588723409948135,0.4992678448958856,0.239092420792433,0.0887099350395937,0.027820765238683,0.0068246795810261,0.0,,1.0044800188797502,0.0983523816343884,-189.525,19.61015822874998,0.09967,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,281.8,285.1,290.3,298.6,311.40000000000003,330.70000000000005,358.20000000000005,395.0,439.5,487.9,534.8000000000001,576.0,609.5,635.1,653.6,666.3000000000001,674.8000000000001,680.3000000000001,683.8000000000001,686.0,688.4000000000001,689.2,689.4000000000001,689.5,689.5,689.6,689.6,689.6,689.6,689.6,281.0,283.8,288.3,295.3,306.1,322.0,344.70000000000005,375.2000000000001,413.8,459.6,510.6,564.6,619.5,674.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,17.915017642828516,13.80714285714286,,
0,20227.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,1.0,0.9690999514453146,0.9085488869089604,0.7589515574639091,0.4993537669850762,0.2390790984301513,0.0887111733350887,0.0278215000812084,0.0068311779564547,0.0,,1.0045997605211348,0.0983491430506424,-189.525,19.61015822874998,0.1292205265306377,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20228.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,1.0,0.9691090890245851,0.9085646997543192,0.7588914194767101,0.4992465930499432,0.2390877057774634,0.0887057373857449,0.0278189613236828,0.0068246747519906,0.0,,1.004550452338108,0.0983362350239642,-189.525,19.61015822874998,0.1675323013630505,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,281.90000000000003,285.20000000000005,290.5,298.90000000000003,311.8,331.20000000000005,358.70000000000005,395.3,439.7000000000001,488.0,534.8000000000001,576.0,609.5,635.1,653.5,666.3000000000001,674.8000000000001,680.3000000000001,683.8000000000001,686.0,688.4000000000001,689.2,689.4000000000001,689.5,689.5,689.5,689.5,689.5,689.5,689.5,281.0,283.8,288.3,295.3,306.1,322.0,344.70000000000005,375.2000000000001,413.8,459.6,510.6,564.6,619.5,674.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,18.03108427133544,14.000000000000009,,
