,param_id,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,MAE
0,23034.0,0.0,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,,,1.0,0.9826646645228828,0.9472529794710246,0.8508334436491292,0.6463753928954399,0.3763223749363445,0.1799942164264464,0.0909377942500407,0.055174432183386,0.0350606275577158,0.0180213833378637,0.0060324004773518,0.0013723458475631,0.0002822552773367,6.393259653076635e-05,1.3655655041729712e-05,0.0,,,,,,,0.9094470191598252,5.203251084040705e-05,-4.502750000000001,73790.7618159219,1.337908816025964e-05,1.0,1.0,3.162277660168379e-07,7.847599703514607e-07,1.947483039908757e-06,4.832930238571752e-06,1.1993539462092356e-05,2.9763514416313192e-05,7.386199822079358e-05,0.0001832980710832,0.0004548777947003,0.0011288378916846,0.0028013567611988,0.0069519279617756,0.0172521054994203,0.0428133239871939,0.106246783089404,0.2636650898730361,0.6543189129712969,1.623776739188721,4.029611320200404,10.0,278.8,282.20000000000005,290.40000000000003,309.1,347.0,413.0,508.1,620.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,279.90000000000003,284.20000000000005,293.8,313.40000000000003,350.3,409.7000000000001,489.80000000000007,580.9000000000001,673.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,15.589619944052505,9.387499999999989
0,23035.0,0.0,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,,,1.0,0.9827935789302008,0.9476912263703792,0.8519474212761495,0.649060266841638,0.3807271429942577,0.1857306259602463,0.0967538939940661,0.0598031448625493,0.0375823325866625,0.0184901858261649,0.0058346488571649,0.0012788039853303,0.00026070052664,5.908468500809243e-05,1.2567623214147506e-05,0.0,,,,,,,0.8961806831668688,6.136167375594476e-05,-4.502750000000001,73790.7618159219,1.5475324813025675e-05,1.0,1.0,3.162277660168379e-07,7.847599703514607e-07,1.947483039908757e-06,4.832930238571752e-06,1.1993539462092356e-05,2.9763514416313192e-05,7.386199822079358e-05,0.0001832980710832,0.0004548777947003,0.0011288378916846,0.0028013567611988,0.0069519279617756,0.0172521054994203,0.0428133239871939,0.106246783089404,0.2636650898730361,0.6543189129712969,1.623776739188721,4.029611320200404,10.0,278.8,282.20000000000005,290.5,309.1,347.0,412.9,508.2000000000001,620.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,280.0,284.40000000000003,293.90000000000003,313.3,349.5,407.5,485.7000000000001,575.2,666.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,18.16005231269997,10.85
0,23036.0,0.0,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,,1.0,0.9844344282729768,0.9524821777274656,0.8640346088125925,0.6696492138704566,0.3971999294753975,0.1861585438389423,0.0870768227994057,0.0494127438487025,0.0316853235814265,0.018084679430391,0.0070781002808429,0.0017479383442005,0.0003390020773289,6.946177034935763e-05,1.579713161404394e-05,3.294219105373477e-06,0.0,,,,,,0.9319163019917256,1.5118929030140996e-05,-4.502750000000001,206000.0,1e-05,1.0,1.0,1e-07,2.636650898730356e-07,6.951927961775605e-07,1.8329807108324373e-06,4.832930238571752e-06,1.274274985703132e-05,3.359818286283781e-05,8.858667904100833e-05,0.000233572146909,0.000615848211066,0.0016237767391887,0.0042813323987193,0.0112883789168468,0.0297635144163131,0.078475997035146,0.206913808111479,0.5455594781168515,1.43844988828766,3.792690190732246,10.0,278.40000000000003,281.70000000000005,290.20000000000005,310.5,353.8,429.6,536.4,657.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,279.3,283.5,293.40000000000003,315.3,358.40000000000003,428.5,520.8000000000001,622.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,13.979046820151924,8.437499999999986
0,23037.0,0.0,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,,1.0,0.9845593884648948,0.9527965654730972,0.8649348054081045,0.6716412576255254,0.4004664290958633,0.190436168841608,0.0917677422167024,0.0534811308075915,0.0343027802618515,0.0189334295866916,0.00698410276633,0.0016421237789232,0.0003154234675885,6.406775515099142e-05,1.4638313046820092e-05,3.0394414119545024e-06,0.0,,,,,,0.9214393880145672,1.7410499406705417e-05,-4.502750000000001,206000.0,1.1566800836990166e-05,1.0,1.0,1e-07,2.636650898730356e-07,6.951927961775605e-07,1.8329807108324373e-06,4.832930238571752e-06,1.274274985703132e-05,3.359818286283781e-05,8.858667904100833e-05,0.000233572146909,0.000615848211066,0.0016237767391887,0.0042813323987193,0.0112883789168468,0.0297635144163131,0.078475997035146,0.206913808111479,0.5455594781168515,1.43844988828766,3.792690190732246,10.0,278.5,281.8,290.3,310.70000000000005,353.90000000000003,429.6,536.5,657.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,279.40000000000003,283.70000000000005,293.6,315.3,357.6,426.4,517.2,617.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,16.160832280547936,9.700000000000005
0,23038.0,0.0,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,,1.0,0.984695111729364,0.9531380157605536,0.8659014344693279,0.6738319174312388,0.4041885774626506,0.1954234543976428,0.0970563889660804,0.057902703875068,0.0370190948376682,0.0196803542529969,0.0068393165747129,0.0015373310907946,0.0002902040384157,5.938024491717281e-05,1.3548107880710722e-05,2.8017983093554363e-06,0.0,,,,,,0.9095038586476532,2.044272664929316e-05,-4.502750000000001,206000.0,1.337908816025964e-05,1.0,1.0,1e-07,2.636650898730356e-07,6.951927961775605e-07,1.8329807108324373e-06,4.832930238571752e-06,1.274274985703132e-05,3.359818286283781e-05,8.858667904100833e-05,0.000233572146909,0.000615848211066,0.0016237767391887,0.0042813323987193,0.0112883789168468,0.0297635144163131,0.078475997035146,0.206913808111479,0.5455594781168515,1.43844988828766,3.792690190732246,10.0,278.5,281.90000000000003,290.40000000000003,310.8,353.8,429.5,536.6,658.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,279.5,283.8,293.70000000000005,315.20000000000005,356.70000000000005,424.0,513.1,611.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,18.668221661422383,11.125000000000009
0,23039.0,0.0,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,,1.0,0.984751452464416,0.9535134262337336,0.8669948351272097,0.6763627719490064,0.4084187342093949,0.2010467604193566,0.1029397328615051,0.0627122211297019,0.0398057604872869,0.0202980020354554,0.0066456053966107,0.0014309346441649,0.0002683226701673,5.491256407819518e-05,1.2514080459995904e-05,2.528982134079751e-06,0.0,,,,,,0.8963508826329235,2.440834989515654e-05,-4.502750000000001,206000.0,1.5475324813025675e-05,1.0,1.0,1e-07,2.636650898730356e-07,6.951927961775605e-07,1.8329807108324373e-06,4.832930238571752e-06,1.274274985703132e-05,3.359818286283781e-05,8.858667904100833e-05,0.000233572146909,0.000615848211066,0.0016237767391887,0.0042813323987193,0.0112883789168468,0.0297635144163131,0.078475997035146,0.206913808111479,0.5455594781168515,1.43844988828766,3.792690190732246,10.0,278.5,281.90000000000003,290.40000000000003,310.8,353.8,429.5,536.8000000000001,658.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,279.6,284.0,293.90000000000003,315.0,355.70000000000005,421.4,508.6,605.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,21.56264130388484,12.775000000000006
0,23040.0,0.0,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,1.0,0.9844628985701436,0.9525439634586228,0.8642493940639071,0.6699768705831894,0.3975593545039485,0.1863488100986172,0.0871453406403439,0.0494513305212874,0.0317049853875674,0.0180890487942276,0.0070464836786936,0.0017097319559951,0.0003160943954761,5.880970720220272e-05,1.2018109820306263e-05,2.703908390442481e-06,5.582425443717509e-07,0.0,,,,,0.9319621978820546,5.175214395844284e-06,-4.502750000000001,650423.3455655788,1e-05,1.0,1.0,3.162277660168379e-08,8.858667904100834e-08,2.481628922836824e-07,6.951927961775605e-07,1.947483039908757e-06,5.455594781168514e-06,1.5283067326587687e-05,4.281332398719396e-05,0.0001199353946209,0.0003359818286283,0.000941204967268,0.0026366508987303,0.0073861998220793,0.0206913808111479,0.0579639395338497,0.1623776739188721,0.4548777947003777,1.2742749857031348,3.5696988468260624,10.0,278.40000000000003,282.1,291.8,316.5,369.4,460.0,581.1,709.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,279.3,283.90000000000003,295.3,321.5,373.2000000000001,455.4,558.3000000000001,666.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,17.607881757894656,10.724999999999987
0,23041.0,0.0,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,1.0,0.9845801180399736,0.952860394802429,0.8651099541138267,0.6719552256090799,0.4008237337881092,0.1906381356407106,0.0918562130190132,0.0535155861234369,0.0343233912577057,0.0189261220282519,0.0069526561690769,0.0016044973807864,0.0002920941371461,5.430474408811393e-05,1.0998275830942438e-05,2.40502089739362e-06,4.166699527428133e-07,0.0,,,,,0.9214080465117552,6.037781417807845e-06,-4.502750000000001,650423.3455655788,1.1566800836990166e-05,1.0,1.0,3.162277660168379e-08,8.858667904100834e-08,2.481628922836824e-07,6.951927961775605e-07,1.947483039908757e-06,5.455594781168514e-06,1.5283067326587687e-05,4.281332398719396e-05,0.0001199353946209,0.0003359818286283,0.000941204967268,0.0026366508987303,0.0073861998220793,0.0206913808111479,0.0579639395338497,0.1623776739188721,0.4548777947003777,1.2742749857031348,3.5696988468260624,10.0,278.5,282.1,292.0,316.6,369.4,460.0,581.2,710.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,279.40000000000003,284.1,295.40000000000003,321.3,372.1,452.8,554.1,661.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,20.13333678256042,12.13750000000001
0,23042.0,0.0,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,1.0,0.9846973828859932,0.9532035394024708,0.8660763239073034,0.6741881183996117,0.4045743786814885,0.1955881141377324,0.0971446676085874,0.0579375166851387,0.0370387290725423,0.0196773518177032,0.0068067810363883,0.0014993320861438,0.0002700342882133,5.014507418822263e-05,1.0070337272340553e-05,2.136426203385028e-06,3.964788840803329e-07,0.0,,,,,0.9095285609857025,7.182513891505384e-06,-4.502750000000001,650423.3455655788,1.337908816025964e-05,1.0,1.0,3.162277660168379e-08,8.858667904100834e-08,2.481628922836824e-07,6.951927961775605e-07,1.947483039908757e-06,5.455594781168514e-06,1.5283067326587687e-05,4.281332398719396e-05,0.0001199353946209,0.0003359818286283,0.000941204967268,0.0026366508987303,0.0073861998220793,0.0206913808111479,0.0579639395338497,0.1623776739188721,0.4548777947003777,1.2742749857031348,3.5696988468260624,10.0,278.5,282.20000000000005,292.1,316.70000000000005,369.4,460.0,581.4000000000001,710.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,279.5,284.20000000000005,295.6,321.1,370.9,449.9,549.5,655.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,23.018280778546444,13.737500000000004
0,23043.0,0.0,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,1.0,0.9849047235278816,0.953584729020758,0.8671985825194471,0.6766570584918602,0.4087666017578426,0.201235438837085,0.1030532099408818,0.0627460957476799,0.0398231792395809,0.0202951518844847,0.0066102641154438,0.0013977531911862,0.0002504733494441,4.6391562925131005e-05,9.172050143980068e-06,1.8965052811022968e-06,3.966639330731701e-07,0.0,,,,,0.8963938613253142,8.703953815277123e-06,-4.502750000000001,650423.3455655788,1.5475324813025675e-05,1.0,1.0,3.162277660168379e-08,8.858667904100834e-08,2.481628922836824e-07,6.951927961775605e-07,1.947483039908757e-06,5.455594781168514e-06,1.5283067326587687e-05,4.281332398719396e-05,0.0001199353946209,0.0003359818286283,0.000941204967268,0.0026366508987303,0.0073861998220793,0.0206913808111479,0.0579639395338497,0.1623776739188721,0.4548777947003777,1.2742749857031348,3.5696988468260624,10.0,278.5,282.20000000000005,292.1,316.8,369.3,460.0,581.6,711.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,279.6,284.40000000000003,295.70000000000005,320.90000000000003,369.6,446.7000000000001,544.3000000000001,648.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,26.33422203141757,15.587499999999991
0,23044.0,0.0,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,1.0,0.9844883760510492,0.952618474416723,0.8644346510196786,0.6703172065422126,0.3979165477795509,0.1865942506557182,0.087228425063188,0.049486532740604,0.031717029081861,0.0180970460986673,0.0070437055932708,0.0016979616735036,0.0003080757381188,5.481665101209375e-05,1.0119580933408562e-05,1.941605890205519e-06,5.229523961975637e-07,1.2551262469743441e-07,0.0,,,,0.9319216361476098,1.7735734592397398e-06,-4.502750000000001,2053643.342022915,1e-05,1.0,1.0,1e-08,2.976351441631319e-08,8.858667904100834e-08,2.636650898730356e-07,7.847599703514607e-07,2.335721469090121e-06,6.951927961775606e-06,2.06913808111479e-05,6.158482110660255e-05,0.0001832980710832,0.0005455594781168,0.0016237767391887,0.0048329302385717,0.0143844988828766,0.0428133239871938,0.1274274985703132,0.3792690190732246,1.1288378916846884,3.359818286283774,10.0,278.40000000000003,282.40000000000003,293.70000000000005,323.3,387.1,493.2000000000001,626.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,279.3,284.40000000000003,297.40000000000003,328.40000000000003,389.8,484.1,596.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,12.263185323793891,7.685714285714279
0,23045.0,0.0,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,1.0,0.9845965739714514,0.9529272274062636,0.8652586234469445,0.6722901314591817,0.4011199635568901,0.1908234456006865,0.0919393533214435,0.0535488689405144,0.0343413619778764,0.0189456790816855,0.0069491474399562,0.0015938816177703,0.0002847261636329,5.069519854503423e-05,9.355284811920024e-06,1.800024439626153e-06,5.225243250262357e-07,1.2556975853257713e-07,0.0,,,,0.9214143126617268,2.092653019164688e-06,-4.502750000000001,2053643.342022915,1.1566800836990166e-05,1.0,1.0,1e-08,2.976351441631319e-08,8.858667904100834e-08,2.636650898730356e-07,7.847599703514607e-07,2.335721469090121e-06,6.951927961775606e-06,2.06913808111479e-05,6.158482110660255e-05,0.0001832980710832,0.0005455594781168,0.0016237767391887,0.0048329302385717,0.0143844988828766,0.0428133239871938,0.1274274985703132,0.3792690190732246,1.1288378916846884,3.359818286283774,10.0,278.5,282.5,293.90000000000003,323.40000000000003,387.1,493.30000000000007,626.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,279.40000000000003,284.5,297.5,328.1,388.4,481.1,591.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,14.290006498049127,8.55714285714287
0,23046.0,0.0,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,1.0,0.9846874242769604,0.953263788511168,0.8662996157902616,0.6745137947363523,0.404880900686914,0.1958109351388317,0.0972305481648627,0.0579736063236881,0.037068698244564,0.0196933333236152,0.0068033032934764,0.0014887860018168,0.0002636204745008,4.6967367631408097e-05,8.6596441296681e-06,1.7780692986348162e-06,5.224288581469375e-07,1.2541463569884968e-07,0.0,,,,0.9095402178896418,2.523713544577884e-06,-4.502750000000001,2053643.342022915,1.337908816025964e-05,1.0,1.0,1e-08,2.976351441631319e-08,8.858667904100834e-08,2.636650898730356e-07,7.847599703514607e-07,2.335721469090121e-06,6.951927961775606e-06,2.06913808111479e-05,6.158482110660255e-05,0.0001832980710832,0.0005455594781168,0.0016237767391887,0.0048329302385717,0.0143844988828766,0.0428133239871938,0.1274274985703132,0.3792690190732246,1.1288378916846884,3.359818286283774,10.0,278.5,282.5,294.0,323.5,387.0,493.30000000000007,627.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,279.5,284.6,297.6,327.8,386.9,477.6,586.5,697.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,16.646964545268588,9.642857142857158
0,23047.0,0.0,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,1.0,0.9849050704256608,0.9536540104785456,0.8673350801711751,0.6770097296580095,0.409156871482135,0.2014017389230081,0.1031223573242852,0.062785512173318,0.0398438838033352,0.0203101391756845,0.0066068830967042,0.0013887703715798,0.0002432005093633,4.341143071714329e-05,8.032220879507501e-06,1.7782588409959502e-06,5.224457396738841e-07,1.2570596488385445e-07,0.0,,,,0.896391957641458,3.105570142217471e-06,-4.502750000000001,2053643.342022915,1.5475324813025675e-05,1.0,1.0,1e-08,2.976351441631319e-08,8.858667904100834e-08,2.636650898730356e-07,7.847599703514607e-07,2.335721469090121e-06,6.951927961775606e-06,2.06913808111479e-05,6.158482110660255e-05,0.0001832980710832,0.0005455594781168,0.0016237767391887,0.0048329302385717,0.0143844988828766,0.0428133239871938,0.1274274985703132,0.3792690190732246,1.1288378916846884,3.359818286283774,10.0,278.5,282.6,294.0,323.5,387.0,493.30000000000007,627.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,279.6,284.8,297.70000000000005,327.40000000000003,385.2000000000001,473.80000000000007,580.7,690.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,19.30462564849603,11.285714285714286
0,23048.0,0.0,3.162277660168376e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,1.0,0.9845185151224752,0.9526836035760616,0.8646034222448439,0.6706427619276586,0.3982984506171786,0.186753411870035,0.0873087663692025,0.0495180683284345,0.0317410099601654,0.0181124821846181,0.0070506496124182,0.0016969200233585,0.0003059542491585,5.3636689320715166e-05,9.58673709588366e-06,1.8204333315723184e-06,5.628558513846135e-07,1.65563312739137e-07,3.97665612022653e-08,0.0,,,0.931934979572423,6.073136482464107e-07,-4.502750000000001,6484162.976296218,1e-05,1.0,1.0,3.162277660168379e-09,1e-08,3.162277660168379e-08,1e-07,3.162277660168379e-07,1e-06,3.162277660168379e-06,1e-05,3.1622776601683795e-05,0.0001,0.0003162277660168,0.001,0.0031622776601683,0.01,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,278.40000000000003,282.8,295.8,331.1,407.0,528.6,672.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,279.3,284.8,299.70000000000005,336.20000000000005,408.1,514.2,634.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,15.50778606285978,9.314285714285711
0,23049.0,0.0,3.162277660168376e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,1.0,0.9846156112777704,0.9529965331460208,0.865395472220018,0.6726172930533292,0.401530191677416,0.1910140725605677,0.0920299974250794,0.0535823257152971,0.0343676766314982,0.0189605276207413,0.0069566632726456,0.0015930091697896,0.000282832298293,4.962591625322017e-05,8.897398995499644e-06,1.820933369957888e-06,5.628653673833529e-07,1.6551135016200024e-07,3.970777988567824e-08,0.0,,,0.9213381225123412,7.263300652693652e-07,-4.502750000000001,6484162.976296218,1.1566800836990166e-05,1.0,1.0,3.162277660168379e-09,1e-08,3.162277660168379e-08,1e-07,3.162277660168379e-07,1e-06,3.162277660168379e-06,1e-05,3.1622776601683795e-05,0.0001,0.0003162277660168,0.001,0.0031622776601683,0.01,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,278.5,282.8,296.0,331.20000000000005,406.9,528.7,672.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,279.40000000000003,284.90000000000003,299.8,335.8,406.4,510.7000000000001,629.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,17.888384100144012,10.457142857142856
