,drug_conc,SD,CS
0,0.1,0.0696718394484294,0.06967248424653702
1,0.26366508987303583,0.06967066442495887,0.06967170746899552
2,0.6951927961775606,0.06966807235170557,0.06967001864295519
3,1.8329807108324356,0.06966281656534999,0.06966653502905489
4,4.832930238571752,0.06965139441374062,0.0696584463161933
5,12.742749857031335,0.06962819170757525,0.06964188379181357
6,33.59818286283781,0.0695799960851577,0.06960566403898107
7,88.58667904100822,0.06948054291461578,0.06952720375829023
8,233.57214690901213,0.06927546418970808,0.06935737845540159
9,615.8482110660261,0.06885431150706278,0.06899298026260992
10,1623.776739188721,0.06799932346145542,0.06821592693381175
11,4281.332398719395,0.06629698560496966,0.06659527617832581
12,11288.378916846883,0.06303754924605301,0.06335418434849832
13,29763.51441631313,0.05721442379659305,0.05738160122353583
14,78475.99703514607,0.0479021725412014,0.04782380564821061
15,206913.808111479,0.035160184740582606,0.03531754398673395
16,545559.4781168514,0.020633014330620342,0.02212111214883051
17,1438449.88828766,0.0032805762339811616,0.009850332836185312
18,3792690.190732246,-0.014834200339257867,-0.024370500053339073
19,10000000.0,-0.03178238099323625,-0.01972399983343108
