"engine.time","0.ikr.IKr","0.membrane.V","1.ikr.IKr","1.membrane.V","2.ikr.IKr","2.membrane.V","3.ikr.IKr","3.membrane.V","4.ikr.IKr","4.membrane.V","5.ikr.IKr","5.membrane.V","6.ikr.IKr","6.membrane.V"
 0.00000000000000000e+00,-7.16624515403376400e-07,-8.79360598999693082e+01,-6.73276983698016408e-06,-8.79319065383453022e+01,-7.28809311443463627e-06,-8.79241823033119374e+01,-7.69794810648887633e-06,-8.79265688387988007e+01,-7.91604638388000149e-06,-8.79283603689985398e+01,-8.00186622196343620e-06,-8.79293515384288327e+01,-8.00767804283319854e-06,-8.79299469972528982e+01
 1.00000000000000006e-01,-7.16398119347647509e-07,-8.79360662185240614e+01,-6.73327777698315901e-06,-8.79319149723170881e+01,-7.28905736775279656e-06,-8.79241949848360207e+01,-7.69892235074139361e-06,-8.79265813306843853e+01,-7.91700917807551787e-06,-8.79283726792152578e+01,-8.00283259851005501e-06,-8.79293638779575844e+01,-8.00864740328109717e-06,-8.79299594523611461e+01
 2.00000000000000011e-01,-7.16171940536935439e-07,-8.79360725361688935e+01,-6.73378543471035583e-06,-8.79319234025525702e+01,-7.29002115606710678e-06,-8.79242076611735826e+01,-7.69989605528182348e-06,-8.79265938167405352e+01,-7.91797143311448695e-06,-8.79283849836320996e+01,-8.00379834758944214e-06,-8.79293762117520288e+01,-8.00961623089466176e-06,-8.79299719015172485e+01
 3.00000000000000044e-01,-7.15945727856303683e-07,-8.79360788538137257e+01,-6.73429281029664535e-06,-8.79319318290535250e+01,-7.29098448410960118e-06,-8.79242203323831291e+01,-7.70086922032105681e-06,-8.79266062969701210e+01,-7.91893314923273625e-06,-8.79283972822518365e+01,-8.00476346954647044e-06,-8.79293885398160739e+01,-8.01058452591296058e-06,-8.79299843447241471e+01
 4.00000000000000022e-01,-7.15719481305961882e-07,-8.79360851714585579e+01,-6.73479990388000164e-06,-8.79319402518217430e+01,-7.29194735670486340e-06,-8.79242329985243032e+01,-7.70184184607381814e-06,-8.79266187713759990e+01,-7.91989432666603062e-06,-8.79284095750771826e+01,-8.00572796472824046e-06,-8.79294008621536136e+01,-8.01155228857003053e-06,-8.79299967819848121e+01
 5.00000000000000000e-01,-7.15493200885805216e-07,-8.79360914891034042e+01,-6.73530671560044008e-06,-8.79319486708590006e+01,-7.29290977877845016e-06,-8.79242456596579842e+01,-7.70281393274861990e-06,-8.79266312399610257e+01,-7.92085496565261671e-06,-8.79284218621109233e+01,-8.00669183349434310e-06,-8.79294131787685842e+01,-8.01251951910124513e-06,-8.79300092133021565e+01
 6.00000000000000089e-01,-7.15266886595729182e-07,-8.79360978067482364e+01,-6.73581324559386457e-06,-8.79319570861671167e+01,-7.29387175534467114e-06,-8.79242583158462025e+01,-7.70378548055781831e-06,-8.79266437027280574e+01,-7.92181506642559120e-06,-8.79284341433557728e+01,-8.00765507620664945e-06,-8.79294254896648937e+01,-8.01348621773948760e-06,-8.79300216386791504e+01
 7.00000000000000067e-01,-7.15040538435942680e-07,-8.79361041243930686e+01,-6.73631949399822714e-06,-8.79319654977478393e+01,-7.29483329151137304e-06,-8.79242709671521823e+01,-7.70475648971383399e-06,-8.79266561596799647e+01,-7.92277462922307879e-06,-8.79284464188144881e+01,-8.00861769323575001e-06,-8.79294377948464785e+01,-8.01445238471897104e-06,-8.79300340581187356e+01
 8.00000000000000044e-01,-7.14814156406550319e-07,-8.79361104420379149e+01,-6.73682546095044556e-06,-8.79319739056029732e+01,-7.29579439248595432e-06,-8.79242836136403696e+01,-7.70572696042539450e-06,-8.79266686108195756e+01,-7.92373365427804909e-06,-8.79284586884897976e+01,-8.00957968495457811e-06,-8.79294500943172324e+01,-8.01541802026885174e-06,-8.79300464716238537e+01
 9.00000000000000022e-01,-7.14587740507134192e-07,-8.79361167596827471e+01,-6.73733114659050899e-06,-8.79319823097343232e+01,-7.29675506356798589e-06,-8.79242962553764187e+01,-7.70669689290380067e-06,-8.79266810561497607e+01,-7.92469214182595357e-06,-8.79284709523844299e+01,-8.01054105174993814e-06,-8.79294623880811059e+01,-8.01638312461706118e-06,-8.79300588791974320e+01
 1.00000000000000000e+00,-7.14361290737903095e-07,-8.79361230773275793e+01,-6.73783655105430013e-06,-8.79319907101436371e+01,-7.29771531016131348e-06,-8.79243088924272058e+01,-7.70766628736043297e-06,-8.79266934956733337e+01,-7.92565012422655093e-06,-8.79284832107445311e+01,-8.01150179400339133e-06,-8.79294746761419930e+01,-8.01734769799410751e-06,-8.79300712808424265e+01
 1.10000000000000009e+00,-7.14134807098961423e-07,-8.79361293949724256e+01,-6.73834167448076966e-06,-8.79319991068327340e+01,-7.29867513775816142e-06,-8.79243215248608152e+01,-7.70863514400673623e-06,-8.79267059293931794e+01,-7.92660757643637698e-06,-8.79284954633812816e+01,-8.01246191211297371e-06,-8.79294869585038299e+01,-8.01831174062544042e-06,-8.79300836765617646e+01
 1.20000000000000018e+00,-7.13908289590204887e-07,-8.79361357126172578e+01,-6.73884651700578337e-06,-8.79320074998033760e+01,-7.29963455195731328e-06,-8.79243341527466242e+01,-7.70960346305046222e-06,-8.79267183573121116e+01,-7.92756449343498103e-06,-8.79285077102575912e+01,-8.01342140648047367e-06,-8.79294992351705531e+01,-8.01927525273525767e-06,-8.79300960663583879e+01
 1.30000000000000004e+00,-7.13681738211633379e-07,-8.79361420302620900e+01,-6.73935107876828006e-06,-8.79320158890573538e+01,-7.30059355844943373e-06,-8.79243467761552040e+01,-7.71057124470319977e-06,-8.79267307794329867e+01,-7.92852087549120796e-06,-8.79285199513764582e+01,-8.01438027751017494e-06,-8.79295115061460706e+01,-8.02023823454778413e-06,-8.79301084502352097e+01
 1.40000000000000013e+00,-7.13455152963351086e-07,-8.79361483479069364e+01,-6.73985535990411619e-06,-8.79320242745964435e+01,-7.30155216303038552e-06,-8.79243593951584046e+01,-7.71153848917660378e-06,-8.79267431957586325e+01,-7.92947672287014012e-06,-8.79285321867408243e+01,-8.01533852561909388e-06,-8.79295237714343330e+01,-8.02120068628470356e-06,-8.79301208281951858e+01
 1.50000000000000000e+00,-7.13228533845149742e-07,-8.79361546655517685e+01,-6.74035936055324449e-06,-8.79320326564224501e+01,-7.30251037159141576e-06,-8.79243720098293409e+01,-7.71250519667738417e-06,-8.79267556062918771e+01,-7.93043203583819477e-06,-8.79285444163536738e+01,-8.01629615122553939e-06,-8.79295360310392340e+01,-8.02216260816772007e-06,-8.79301332002412295e+01
 1.60000000000000009e+00,-7.13001880857133215e-07,-8.79361609831966007e+01,-6.74086308085150446e-06,-8.79320410345371357e+01,-7.30346564814879187e-06,-8.79243845890506464e+01,-7.71347136742110405e-06,-8.79267680110355911e+01,-7.93138681466310717e-06,-8.79285566402179768e+01,-8.01725315475677692e-06,-8.79295482849647243e+01,-8.02312400041598479e-06,-8.79301455663762823e+01
 1.70000000000000018e+00,-7.12775193999510194e-07,-8.79361673008414471e+01,-6.74136652093781375e-06,-8.79320494089423050e+01,-7.30441938186858888e-06,-8.79243971498603827e+01,-7.71443700161210504e-06,-8.79267804099925598e+01,-7.93234105961013416e-06,-8.79285688583366749e+01,-8.01820953664780193e-06,-8.79295605332147403e+01,-8.02408486324610776e-06,-8.79301579266032434e+01
 1.80000000000000004e+00,-7.12548473271863831e-07,-8.79361736184862792e+01,-6.74186968094594512e-06,-8.79320577796397060e+01,-7.30537254656022644e-06,-8.79244097042064823e+01,-7.71540209946358532e-06,-8.79267928031656538e+01,-7.93329477094330778e-06,-8.79285810707127524e+01,-8.01916529733497530e-06,-8.79295727757931900e+01,-8.02504519687597297e-06,-8.79301702809250685e+01
 1.90000000000000013e+00,-7.12321718674506577e-07,-8.79361799361311114e+01,-6.74237256101582587e-06,-8.79320661466311435e+01,-7.30632514412499451e-06,-8.79244222521123504e+01,-7.71636666118378965e-06,-8.79268051905576726e+01,-7.93424794893307886e-06,-8.79285932773491794e+01,-8.02012043726881184e-06,-8.79295850127040239e+01,-8.02600500151706760e-06,-8.79301826293446425e+01
 2.00000000000000000e+00,-7.12094930207438219e-07,-8.79361862537759578e+01,-6.74287516128533010e-06,-8.79320745099183938e+01,-7.30727717651232079e-06,-8.79244347936019182e+01,-7.71733068698354960e-06,-8.79268175721714584e+01,-7.93520059384486009e-06,-8.79286054782489117e+01,-8.02107495689871334e-06,-8.79295972439511786e+01,-8.02696427738852923e-06,-8.79301949718649212e+01
 2.10000000000000009e+00,-7.11868107870450811e-07,-8.79361925714207899e+01,-6.74337748188821023e-06,-8.79320828695032191e+01,-7.30822864571246928e-06,-8.79244473286997135e+01,-7.71829417706874500e-06,-8.79268299480098250e+01,-7.93615270594285460e-06,-8.79286176734149194e+01,-8.02202885668573678e-06,-8.79296094695385761e+01,-8.02792302470054063e-06,-8.79302073084888036e+01
 2.20000000000000018e+00,-7.11641251663648326e-07,-8.79361988890656221e+01,-6.74387952296643153e-06,-8.79320912253874383e+01,-7.30917955376748309e-06,-8.79244598574308185e+01,-7.71925713165160505e-06,-8.79268423180755860e+01,-7.93710428549512970e-06,-8.79286298628501584e+01,-8.02298213709881316e-06,-8.79296216894701672e+01,-8.02888124366071465e-06,-8.79302196392192030e+01
 2.30000000000000027e+00,-7.11414361587134737e-07,-8.79362052067104543e+01,-6.74438128465168221e-06,-8.79320995775727852e+01,-7.31012990275901347e-06,-8.79244723798208838e+01,-7.72021955094191608e-06,-8.79268546823715837e+01,-7.93805533276853801e-06,-8.79286420465575986e+01,-8.02393479860966358e-06,-8.79296339037498882e+01,-8.02983893447918831e-06,-8.79302319640590326e+01
 2.40000000000000036e+00,-7.11187437640702204e-07,-8.79362115243553006e+01,-6.74488276708694397e-06,-8.79321079260610787e+01,-7.31107969482412961e-06,-8.79244848958961711e+01,-7.72118143514703515e-06,-8.79268670409006177e+01,-7.93900584802744362e-06,-8.79286542245401961e+01,-8.02488684169665838e-06,-8.79296461123816471e+01,-8.03079609736732682e-06,-8.79302442830112199e+01
 2.50000000000000000e+00,-7.10960479824662224e-07,-8.79362178420001328e+01,-6.74538397040491808e-06,-8.79321162708540669e+01,-7.31202893213220317e-06,-8.79244974056834536e+01,-7.72214278447563560e-06,-8.79268793936655015e+01,-7.93995583154134699e-06,-8.79286663968009350e+01,-8.02583826684739716e-06,-8.79296583153694229e+01,-8.03175273252499946e-06,-8.79302565960786495e+01
 2.60000000000000009e+00,-7.10733488138703299e-07,-8.79362241596449650e+01,-6.74588489474343628e-06,-8.79321246119535402e+01,-7.31297761690922658e-06,-8.79245099092101015e+01,-7.72310359913898439e-06,-8.79268917406690633e+01,-7.94090528357345344e-06,-8.79286785633427428e+01,-8.02678907455746534e-06,-8.79296705127171379e+01,-8.03270884016220773e-06,-8.79302689032642633e+01
 2.70000000000000018e+00,-7.10506462582929297e-07,-8.79362304772898113e+01,-6.74638554024032523e-06,-8.79321329493612609e+01,-7.31392575142564623e-06,-8.79245224065040674e+01,-7.72406387934338994e-06,-8.79269040819141026e+01,-7.94185420439337018e-06,-8.79286907241686038e+01,-8.02773926532663607e-06,-8.79296827044287426e+01,-8.03366442047871925e-06,-8.79302812045709317e+01
 2.80000000000000027e+00,-7.10279403157340112e-07,-8.79362367949346435e+01,-6.74688590703237821e-06,-8.79321412830790337e+01,-7.31487333799270842e-06,-8.79245348975938583e+01,-7.72502362529775261e-06,-8.79269164174034330e+01,-7.94280259426567981e-06,-8.79287028792814738e+01,-8.02868883966017129e-06,-8.79296948905081734e+01,-8.03461947367933814e-06,-8.79302935000015822e+01
 2.90000000000000036e+00,-7.10052309862039506e-07,-8.79362431125794757e+01,-6.74738599525638088e-06,-8.79321496131086207e+01,-7.31582037897097200e-06,-8.79245473825085639e+01,-7.72598283721103880e-06,-8.79269287471398400e+01,-7.94375045345756023e-06,-8.79287150286843229e+01,-8.02963779807395472e-06,-8.79297070709593669e+01,-8.03557399996243780e-06,-8.79303057895591138e+01
 3.00000000000000000e+00,-7.09825182696923717e-07,-8.79362494302243221e+01,-6.74788580504705891e-06,-8.79321579394517840e+01,-7.31676687676543116e-06,-8.79245598612778139e+01,-7.72694151529354818e-06,-8.79269410711261656e+01,-7.94469778223623679e-06,-8.79287271723800927e+01,-8.03058614108942492e-06,-8.79297192457862877e+01,-8.03652799952632221e-06,-8.79303180732464256e+01
 3.10000000000000009e+00,-7.09598021661992640e-07,-8.79362557478691542e+01,-6.74838533477710530e-06,-8.79321662620833138e+01,-7.31771283383037913e-06,-8.79245723339318488e+01,-7.72789965974811632e-06,-8.79269533893651669e+01,-7.94564458086518416e-06,-8.79287393103717534e+01,-8.03153387869744054e-06,-8.79297314148715401e+01,-8.03748147256667631e-06,-8.79303303510664165e+01
 3.20000000000000018e+00,-7.09370826757143042e-07,-8.79362620655139864e+01,-6.74888458322742280e-06,-8.79321745809842668e+01,-7.31865825266210499e-06,-8.79245848005014494e+01,-7.72885727078770086e-06,-8.79269657018596860e+01,-7.94659084961428229e-06,-8.79287514426622607e+01,-8.03248130679048960e-06,-8.79297435744350935e+01,-8.03843441928165498e-06,-8.79303426230219713e+01
 3.30000000000000027e+00,-7.09143597982685255e-07,-8.79362683831588328e+01,-6.74938355342242133e-06,-8.79321828962005867e+01,-7.31960313580253939e-06,-8.79245972610179933e+01,-7.72981434861905238e-06,-8.79269780086124939e+01,-7.94753658874710750e-06,-8.79287635692545706e+01,-8.03342812884762460e-06,-8.79297557282893223e+01,-8.03938683986550998e-06,-8.79303548891160034e+01
 3.40000000000000036e+00,-7.08916335338308735e-07,-8.79362747008036649e+01,-6.74988224549630649e-06,-8.79321912077339647e+01,-7.32054748584167528e-06,-8.79246097155133981e+01,-7.73077089345025130e-06,-8.79269903096264045e+01,-7.94848179853237423e-06,-8.79287756901516531e+01,-8.03437434551173337e-06,-8.79297678764370119e+01,-8.04033873450857978e-06,-8.79303671493513974e+01
 3.50000000000000000e+00,-7.08689038824117033e-07,-8.79362810184484971e+01,-6.75038065958020235e-06,-8.79321995155860918e+01,-7.32149130541635844e-06,-8.79246221640201782e+01,-7.73172690548819559e-06,-8.79270026049041888e+01,-7.94942647923631000e-06,-8.79287878053564498e+01,-8.03531995744173132e-06,-8.79297800188809475e+01,-8.04129010340366264e-06,-8.79303794037310524e+01
 3.60000000000000009e+00,-7.08461708440213486e-07,-8.79362873360933435e+01,-6.75087879580420471e-06,-8.79322078197586592e+01,-7.32243459720296732e-06,-8.79246346065713880e+01,-7.73268238494110965e-06,-8.79270148944486465e+01,-7.95037063112392094e-06,-8.79287999148719166e+01,-8.03626496529728432e-06,-8.79297921556238578e+01,-8.04224094673835601e-06,-8.79303916522578390e+01
 3.70000000000000018e+00,-7.08234344186494650e-07,-8.79362936537381756e+01,-6.75137665430148918e-06,-8.79322161202533863e+01,-7.32337736393202274e-06,-8.79246470432007072e+01,-7.73363733201604392e-06,-8.79270271782625770e+01,-7.95131425446535295e-06,-8.79288120187010378e+01,-8.03720936975288301e-06,-8.79298042866685421e+01,-8.04319126470398093e-06,-8.79304038949346705e+01
 3.80000000000000027e+00,-7.08006946062960420e-07,-8.79362999713830078e+01,-6.75187423520420135e-06,-8.79322244170719500e+01,-7.32431960837478698e-06,-8.79246594739423131e+01,-7.73459174692262889e-06,-8.79270394563487656e+01,-7.95225734952318287e-06,-8.79288241168467408e+01,-8.03815317148383118e-06,-8.79298164120177148e+01,-8.04414105748537863e-06,-8.79304161317644173e+01
 3.90000000000000036e+00,-7.07779514069611113e-07,-8.79363062890278542e+01,-6.75237153863935468e-06,-8.79322327102160273e+01,-7.32526133334691950e-06,-8.79246718988310079e+01,-7.73554562986429137e-06,-8.79270517287099835e+01,-7.95319991656638261e-06,-8.79288362093119815e+01,-8.03909637118032347e-06,-8.79298285316741470e+01,-8.04509032526472555e-06,-8.79304283627499501e+01
 4.00000000000000000e+00,-7.07552048206446517e-07,-8.79363126066726863e+01,-6.75286856474422693e-06,-8.79322409996873375e+01,-7.32620254171454519e-06,-8.79246843179021482e+01,-7.73649898105206624e-06,-8.79270639953490303e+01,-7.95414195586017852e-06,-8.79288482960997300e+01,-8.04003896953344050e-06,-8.79298406456405672e+01,-8.04603906822662914e-06,-8.79304405878941822e+01
 4.10000000000000053e+00,-7.07324548473466633e-07,-8.79363189243175185e+01,-6.75336531364480157e-06,-8.79322492854875577e+01,-7.32714323638452441e-06,-8.79246967311916450e+01,-7.73745180068953108e-06,-8.79270762562686770e+01,-7.95508346767111154e-06,-8.79288603772129420e+01,-8.04098096724794249e-06,-8.79298527539197039e+01,-8.04698728655557149e-06,-8.79304528071999698e+01
 4.20000000000000018e+00,-7.07097014870774480e-07,-8.79363252419623507e+01,-6.75386178547424825e-06,-8.79322575676183646e+01,-7.32808342031538655e-06,-8.79247091387360058e+01,-7.73840408898661456e-06,-8.79270885114716947e+01,-7.95602445226958508e-06,-8.79288724526545735e+01,-8.04192236503592664e-06,-8.79298648565142997e+01,-8.04793498042826060e-06,-8.79304650206702121e+01
 4.29999999999999982e+00,-7.06888283444821170e-07,-8.79363314823621636e+01,-6.75435798036265431e-06,-8.79322658460814637e+01,-7.32902309650639057e-06,-8.79247215405722926e+01,-7.73935584614829863e-06,-8.79271007609608688e+01,-7.95696490991589914e-06,-8.79288845224275519e+01,-8.04286316361303247e-06,-8.79298769534270548e+01,-8.04888215002509586e-06,-8.79304772283077511e+01
 4.40000000000000036e+00,-7.06712108862289417e-07,-8.79363375891313552e+01,-6.75485389844216026e-06,-8.79322741208785317e+01,-7.32996226800602499e-06,-8.79247339367381500e+01,-7.74030739301114299e-06,-8.79271130007188475e+01,-7.95790484088183272e-06,-8.79288965865348615e+01,-8.04380336370867561e-06,-8.79298890446606833e+01,-8.04982879552250577e-06,-8.79304894301155002e+01
 4.50000000000000000e+00,-7.06535907959036698e-07,-8.79363436959005469e+01,-6.75534953984182598e-06,-8.79322823920112597e+01,-7.33090093790348758e-06,-8.79247463272717624e+01,-7.74125866163063696e-06,-8.79271252316278833e+01,-7.95884424543286965e-06,-8.79289086449794439e+01,-8.04474296605716756e-06,-8.79299011302178997e+01,-8.05077491709550935e-06,-8.79305016260963157e+01
 4.60000000000000053e+00,-7.06359680734856758e-07,-8.79363498026697386e+01,-6.75584490469481522e-06,-8.79322906594813247e+01,-7.33183910933963494e-06,-8.79247587122119398e+01,-7.74220940608021549e-06,-8.79271374567843367e+01,-7.95978312383327066e-06,-8.79289206977642550e+01,-8.04568197140155781e-06,-8.79299132101014038e+01,-8.05172051492023863e-06,-8.79305138162530682e+01
