"engine.time","0.ikr.IKr","0.membrane.V","1.ikr.IKr","1.membrane.V","2.ikr.IKr","2.membrane.V","3.ikr.IKr","3.membrane.V","4.ikr.IKr","4.membrane.V","5.ikr.IKr","5.membrane.V","6.ikr.IKr","6.membrane.V"
 0.00000000000000000e+00,-7.16624515403271685e-07,-8.79360598999692940e+01, 1.71891469726549243e-02,-1.96208946792330252e+01,-6.42367883593154100e-06,-8.79484107905326482e+01, 1.42106403573608753e-02,-2.59582129897044709e+01,-6.83348588267299321e-06,-8.79524570786713440e+01, 1.26574096678563515e-02,-2.83732432704458581e+01,-6.96790023642958486e-06,-8.79558529575298564e+01
 1.00000000000000006e-01,-7.15423634038384605e-07,-8.79360662778796467e+01, 1.71887083737616193e-02,-1.96183854731529443e+01,-6.42390105665800319e-06,-8.79484156878938563e+01, 1.42089024346141041e-02,-2.59637650935628166e+01,-6.83373252864833399e-06,-8.79524623585628973e+01, 1.26552087118222186e-02,-2.83826175247939503e+01,-6.96812876205148793e-06,-8.79558580091617586e+01
 2.00000000000000011e-01,-7.14222891312662841e-07,-8.79360726556302410e+01, 1.71882716500663182e-02,-1.96158683593288998e+01,-6.42412314269328156e-06,-8.79484205830693497e+01, 1.42071645942169478e-02,-2.59693206575675006e+01,-6.83397901195202216e-06,-8.79524676359322370e+01, 1.26530069079600852e-02,-2.83919999432727721e+01,-6.96835712365148571e-06,-8.79558630582675676e+01
 3.00000000000000044e-01,-7.13021991307071504e-07,-8.79360790333808353e+01, 1.71878368025278339e-02,-1.96133433332522245e+01,-6.42434509412726156e-06,-8.79484254760605637e+01, 1.42054268348106374e-02,-2.59748796856222661e+01,-6.83422533268534000e-06,-8.79524729107808838e+01, 1.26508042526050375e-02,-2.84013905403588076e+01,-6.96858532131001753e-06,-8.79558681048484772e+01
 4.00000000000000022e-01,-7.11820934021714779e-07,-8.79360854111314438e+01, 1.71874038321046911e-02,-1.96108103904142581e+01,-6.42456691104642779e-06,-8.79484303668689194e+01, 1.42036891550364006e-02,-2.59804421816308384e+01,-6.83447149094601053e-06,-8.79524781831103439e+01, 1.26486007420918145e-02,-2.84107893305287966e+01,-6.96881335511198659e-06,-8.79558731489057095e+01
 5.00000000000000000e-01,-7.10619719456384614e-07,-8.79360917888820381e+01, 1.71869727397551582e-02,-1.96082695263063300e+01,-6.42478859354065976e-06,-8.79484352554958377e+01, 1.42019515535354145e-02,-2.59860081494969393e+01,-6.83471748683530925e-06,-8.79524834529221522e+01, 1.26463963727549231e-02,-2.84201963282591343e+01,-6.96904122513604751e-06,-8.79558781904404725e+01
 6.00000000000000089e-01,-7.09418347611288426e-07,-8.79360981666326325e+01, 1.71865435264372118e-02,-1.96057207364197801e+01,-6.42501014169813445e-06,-8.79484401419427400e+01, 1.42002140289488321e-02,-2.59915775931243118e+01,-6.83496332044917874e-06,-8.79524887202178007e+01, 1.26441911409284746e-02,-2.84296115480265605e+01,-6.96926893146262777e-06,-8.79558832294539599e+01
 7.00000000000000067e-01,-7.08216818486425898e-07,-8.79361045443832410e+01, 1.71861161931085547e-02,-1.96031640162459340e+01,-6.42523155560702629e-06,-8.79484450262110613e+01, 1.41984765799177872e-02,-2.59971505164166317e+01,-6.83520899188888348e-06,-8.79524939849988243e+01, 1.26419850429463389e-02,-2.84390350043075628e+01,-6.96949647417484248e-06,-8.79558882659473795e+01
 8.00000000000000044e-01,-7.07015132081589930e-07,-8.79361109221338353e+01, 1.71856907407265981e-02,-1.96005993612761351e+01,-6.42545283535635507e-06,-8.79484499083022087e+01, 1.41967392050833460e-02,-2.60027269232776455e+01,-6.83545450125657395e-06,-8.79524992472667435e+01, 1.26397780751420635e-02,-2.84484667115786181e+01,-6.96972385335222888e-06,-8.79558932999219252e+01
 9.00000000000000022e-01,-7.05813288396884283e-07,-8.79361172998844296e+01, 1.71852671702484826e-02,-1.95980267670017163e+01,-6.42567398103428928e-06,-8.79484547882176315e+01, 1.41950019030865696e-02,-2.60083068176110714e+01,-6.83569984864728979e-06,-8.79525045070230789e+01, 1.26375702338488421e-02,-2.84579066843164696e+01,-6.96995106907699829e-06,-8.79558983313788190e+01
