"engine.time","0.ikr.IKr","0.membrane.V","1.ikr.IKr","1.membrane.V","2.ikr.IKr","2.membrane.V","3.ikr.IKr","3.membrane.V","4.ikr.IKr","4.membrane.V","5.ikr.IKr","5.membrane.V","6.ikr.IKr","6.membrane.V"
 0.00000000000000000e+00,-1.53351027591404121e-07,-8.79360598999692940e+01,-1.41183733957221729e-07,-8.79265439613548523e+01,-1.45709148506552866e-07,-8.79307328927483240e+01,-1.46409280371790932e-07,-8.79321289746638115e+01,-1.49076592013145350e-07,-8.79329179505054128e+01,-1.47040673457615536e-07,-8.79334159277276797e+01,-1.48030970695468585e-07,-8.79336463508669084e+01
 1.00000000000000006e-01,-1.53359947918624527e-07,-8.79360662432942348e+01,-1.41194234828590752e-07,-8.79265550759802323e+01,-1.45720253204103946e-07,-8.79307427409055435e+01,-1.46420920397555217e-07,-8.79321385409957941e+01,-1.49085542217316542e-07,-8.79329273697350544e+01,-1.47050884192506224e-07,-8.79334253128288594e+01,-1.48040984010746588e-07,-8.79336556466312658e+01
 2.00000000000000011e-01,-1.53368864721754430e-07,-8.79360725837859150e+01,-1.41204743029258788e-07,-8.79265661855969967e+01,-1.45731356499345633e-07,-8.79307525846302980e+01,-1.46432562712084423e-07,-8.79321481029582799e+01,-1.49094456519719946e-07,-8.79329367847924317e+01,-1.47061105591512759e-07,-8.79334346931758688e+01,-1.48050998709957022e-07,-8.79336649381059345e+01
 3.00000000000000044e-01,-1.53377781436464151e-07,-8.79360789242775951e+01,-1.41215258454683389e-07,-8.79265772902079448e+01,-1.45742458326393614e-07,-8.79307624239251595e+01,-1.46444207301268517e-07,-8.79321576605533295e+01,-1.49103334716182188e-07,-8.79329461956803584e+01,-1.47071337660926348e-07,-8.79334440687686936e+01,-1.48061014762291208e-07,-8.79336742252931458e+01
 4.00000000000000022e-01,-1.53386698062753639e-07,-8.79360852647692894e+01,-1.41225781000234307e-07,-8.79265883898159046e+01,-1.45753558619376095e-07,-8.79307722587926861e+01,-1.46455854150978459e-07,-8.79321672137829466e+01,-1.49112176602358476e-07,-8.79329556024016910e+01,-1.47081580406987186e-07,-8.79334534396073337e+01,-1.48071032137002722e-07,-8.79336835081951449e+01
 5.00000000000000000e-01,-1.53395614600578105e-07,-8.79360916052609696e+01,-1.41236310561262395e-07,-8.79265994844236758e+01,-1.45764657312320114e-07,-8.79307820892354499e+01,-1.46467503247382016e-07,-8.79321767626491777e+01,-1.49120981973503635e-07,-8.79329650049592288e+01,-1.47091833836064937e-07,-8.79334628056918035e+01,-1.48081050803407558e-07,-8.79336927868141771e+01
 6.00000000000000089e-01,-1.53404531049982311e-07,-8.79360979457526497e+01,-1.41246847033053894e-07,-8.79266105740340862e+01,-1.45775754339287943e-07,-8.79307919152560231e+01,-1.46479175054455534e-07,-8.79321863069120724e+01,-1.49129750624655332e-07,-8.79329744033558143e+01,-1.47102097954343098e-07,-8.79334721670220887e+01,-1.48091070730702489e-07,-8.79337020611524736e+01
 7.00000000000000067e-01,-1.53413447410943890e-07,-8.79361042862443441e+01,-1.41257390310807349e-07,-8.79266216586499638e+01,-1.45786849634309002e-07,-8.79308017368569779e+01,-1.46491049975345552e-07,-8.79321958444397751e+01,-1.49138482350565308e-07,-8.79329837975942894e+01,-1.47112372768111897e-07,-8.79334815235981893e+01,-1.48101091888237603e-07,-8.79337113312122796e+01
 8.00000000000000044e-01,-1.53422363683440447e-07,-8.79361106267360242e+01,-1.41267940289633823e-07,-8.79266327382740940e+01,-1.45797943131311678e-07,-8.79308115540408721e+01,-1.46502928232060851e-07,-8.79322053775931352e+01,-1.49147176945676348e-07,-8.79329931876774680e+01,-1.47122658283678312e-07,-8.79334908754201194e+01,-1.48111114245311897e-07,-8.79337205969958262e+01
 9.00000000000000022e-01,-1.53431279867516770e-07,-8.79361169672277043e+01,-1.41278496864602874e-07,-8.79266438129093046e+01,-1.45809034764259746e-07,-8.79308213668102923e+01,-1.46514809789200139e-07,-8.79322149063743694e+01,-1.49155834204122522e-07,-8.79330025736081780e+01,-1.47132954507230742e-07,-8.79335002224878508e+01,-1.48121137771309658e-07,-8.79337298585053730e+01
