"engine.time","0.ikr.IKr","0.membrane.V","1.ikr.IKr","1.membrane.V","2.ikr.IKr","2.membrane.V","3.ikr.IKr","3.membrane.V","4.ikr.IKr","4.membrane.V","5.ikr.IKr","5.membrane.V","6.ikr.IKr","6.membrane.V"
 0.00000000000000000e+00,-7.16624515403376612e-07,-8.79360598999693082e+01, 2.13808723038884860e-02,-2.04786433666152945e+01,-1.77262966064839343e-05,-8.79480392693498629e+01, 1.74874554675092178e-02,-2.72921388214730847e+01,-1.80628260338422802e-05,-8.79522674757030387e+01, 1.60306721000411621e-02,-2.93876153309151142e+01,-1.76127797517594651e-05,-8.79557445163317055e+01
 1.00000000000000006e-01,-7.12740120080553072e-07,-8.79360663190465033e+01, 2.13808342223524746e-02,-2.04768705834880400e+01,-1.77267600753282883e-05,-8.79480444234936272e+01, 1.74850983898557424e-02,-2.73002593498472486e+01,-1.80632835165771041e-05,-8.79522728496869064e+01, 1.60275874989561466e-02,-2.93991198403338743e+01,-1.76131623626044087e-05,-8.79557495624716239e+01
 2.00000000000000011e-01,-7.08855547411599993e-07,-8.79360727380947651e+01, 2.13807986392098269e-02,-2.04750899529896060e+01,-1.77272231812510457e-05,-8.79480495755866798e+01, 1.74827398500242009e-02,-2.73083866281538121e+01,-1.80637405383034790e-05,-8.79522782210340637e+01, 1.60245006508287526e-02,-2.94106336469891758e+01,-1.76135445480864213e-05,-8.79557546060695330e+01
 3.00000000000000044e-01,-7.04970475305949857e-07,-8.79360791571430269e+01, 2.13807655558665051e-02,-2.04733014686806492e+01,-1.77276859245742789e-05,-8.79480547256308256e+01, 1.74803798432344309e-02,-2.73165206705641310e+01,-1.80641970992646219e-05,-8.79522835897457895e+01, 1.60214115503388536e-02,-2.94221567637296673e+01,-1.76139263084246102e-05,-8.79557596471266550e+01
 4.00000000000000022e-01,-7.01084903763187723e-07,-8.79360855761912887e+01, 2.13807349737282285e-02,-2.04715051241218191e+01,-1.77281483056129485e-05,-8.79480598736278552e+01, 1.74780183647062388e-02,-2.73246614912495183e+01,-1.80646531996990472e-05,-8.79522889558233345e+01, 1.60183201921681312e-02,-2.94336892033866739e+01,-1.76143076438312688e-05,-8.79557646856441693e+01
 5.00000000000000000e-01,-6.97198832783315603e-07,-8.79360919952395363e+01, 2.13807068942004803e-02,-2.04697009128737726e+01,-1.77286103246843634e-05,-8.79480650195795590e+01, 1.74756554096593651e-02,-2.73328091043813046e+01,-1.80651088398475899e-05,-8.79522943192679918e+01, 1.60152265710002857e-02,-2.94452309787734876e+01,-1.76146885545277234e-05,-8.79557697216232697e+01
 6.00000000000000089e-01,-6.93312262366537526e-07,-8.79360984142877982e+01, 2.13806813186884735e-02,-2.04678888284971556e+01,-1.77290719821081496e-05,-8.79480701634877278e+01, 1.74732909733135086e-02,-2.73409635241308386e+01,-1.80655640199510718e-05,-8.79522996800810404e+01, 1.60121306815208010e-02,-2.94567821026861800e+01,-1.76150690407307468e-05,-8.79557747550651641e+01
 7.00000000000000067e-01,-6.89425192512851797e-07,-8.79361048333360600e+01, 2.13806582485971675e-02,-2.04660688645526285e+01,-1.77295332782015651e-05,-8.79480753053541662e+01, 1.74709250508883543e-02,-2.73491247646693694e+01,-1.80660187402455812e-05,-8.79523050382637166e+01, 1.60090325184171628e-02,-2.94683425879028782e+01,-1.76154491026593749e-05,-8.79557797859710462e+01
 8.00000000000000044e-01,-6.85537623222156774e-07,-8.79361112523843218e+01, 2.13806376853312961e-02,-2.04642410146008373e+01,-1.77299915544951434e-05,-8.79480804291163878e+01, 1.74685576376034865e-02,-2.73572928401682525e+01,-1.80664730009719026e-05,-8.79523103938173278e+01, 1.60059320763787927e-02,-2.94799124471840805e+01,-1.76158287405280933e-05,-8.79557848143421097e+01
 9.00000000000000022e-01,-6.81649554494352611e-07,-8.79361176714325836e+01, 2.13806196302953298e-02,-2.04624052722024423e+01,-1.77304416208274126e-05,-8.79480855034140205e+01, 1.74661887286784688e-02,-2.73654677647988080e+01,-1.80669268023731445e-05,-8.79523157467431247e+01, 1.60028293500969268e-02,-2.94914916932729803e+01,-1.76162079545536273e-05,-8.79557898401795342e+01
