"engine.time","0.ikr.IKr","0.membrane.V","1.ikr.IKr","1.membrane.V","2.ikr.IKr","2.membrane.V","3.ikr.IKr","3.membrane.V","4.ikr.IKr","4.membrane.V","5.ikr.IKr","5.membrane.V","6.ikr.IKr","6.membrane.V"
 0.00000000000000000e+00,-3.88014183217773625e-07,-8.79360598999692940e+01,-3.78072182809590038e-07,-8.79337756735280891e+01,-3.80115299090712661e-07,-8.79344836172200388e+01,-3.80624520993914298e-07,-8.79347576778533266e+01,-3.80293803652959121e-07,-8.79349433277328387e+01,-3.79946149367506437e-07,-8.79348883987553762e+01,-3.79106922496942123e-07,-8.79348618329014897e+01
 1.00000000000000006e-01,-3.88036707740816649e-07,-8.79360662313543031e+01,-3.78099962584889431e-07,-8.79337831868715369e+01,-3.80142744192888317e-07,-8.79344909465607003e+01,-3.80651600941406491e-07,-8.79347649383169454e+01,-3.80321297892646042e-07,-8.79349505711440429e+01,-3.79972677629803040e-07,-8.79348956205892023e+01,-3.79133633993952272e-07,-8.79348690481131854e+01
 2.00000000000000011e-01,-3.88059224178958619e-07,-8.79360725601070925e+01,-3.78127729961678412e-07,-8.79337906969106768e+01,-3.80170178409096961e-07,-8.79344982726560005e+01,-3.80678667654228846e-07,-8.79347721956373931e+01,-3.80348779951634216e-07,-8.79349578109312233e+01,-3.79999193500003018e-07,-8.79349028392739598e+01,-3.79160334470431202e-07,-8.79348762601550220e+01
 3.00000000000000044e-01,-3.88081740393847587e-07,-8.79360788888598819e+01,-3.78155484948758556e-07,-8.79337982036469725e+01,-3.80197601756583443e-07,-8.79345055955073462e+01,-3.80705721128229209e-07,-8.79347794498166451e+01,-3.80376249830483638e-07,-8.79349650470943658e+01,-3.80025696982051746e-07,-8.79349100548114677e+01,-3.79187023928915566e-07,-8.79348834690287902e+01
 4.00000000000000022e-01,-3.88104256385710238e-07,-8.79360852176126713e+01,-3.78183227554753980e-07,-8.79338057070818451e+01,-3.80225014252541685e-07,-8.79345129151162013e+01,-3.80732761359251930e-07,-8.79347867008566766e+01,-3.80403707529697710e-07,-8.79349722796334703e+01,-3.80052188079610312e-07,-8.79349172672035166e+01,-3.79213702372166585e-07,-8.79348906747362520e+01
 5.00000000000000000e-01,-3.88126772154376849e-07,-8.79360915463654607e+01,-3.78210957788620470e-07,-8.79338132072167724e+01,-3.80252415914340997e-07,-8.79345202314839867e+01,-3.80759788343194458e-07,-8.79347939487594630e+01,-3.80431153049949082e-07,-8.79349795085485511e+01,-3.80078666796565273e-07,-8.79349244764518971e+01,-3.79240369802433501e-07,-8.79348978772791696e+01
 6.00000000000000089e-01,-3.88149287699960498e-07,-8.79360978751182500e+01,-3.78238675659136411e-07,-8.79338207040531614e+01,-3.80279806759356407e-07,-8.79345275446121377e+01,-3.80786802075780918e-07,-8.79348011935269653e+01,-3.80458586391626543e-07,-8.79349867338395796e+01,-3.80105133136688467e-07,-8.79349316825584282e+01,-3.79267026222587175e-07,-8.79349050766593336e+01
 7.00000000000000067e-01,-3.88171803022347949e-07,-8.79361042038710394e+01,-3.78266381175298775e-07,-8.79338281975924758e+01,-3.80307186805081899e-07,-8.79345348545021182e+01,-3.80813802552845124e-07,-8.79348084351611590e+01,-3.80486007555458328e-07,-8.79349939555065987e+01,-3.80131587103977307e-07,-8.79349388855249146e+01,-3.79293671635099883e-07,-8.79349122728785062e+01
 8.00000000000000044e-01,-3.88194318121652596e-07,-8.79361105326238288e+01,-3.78294074346040054e-07,-8.79338356878361509e+01,-3.80334556068903617e-07,-8.79345421611553206e+01,-3.80840789770330796e-07,-8.79348156736640334e+01,-3.80513416541888813e-07,-8.79350011735495656e+01,-3.80158028702031419e-07,-8.79349460853531468e+01,-3.79320306042498326e-07,-8.79349194659384636e+01
 9.00000000000000022e-01,-3.88216832997760939e-07,-8.79361168613766040e+01,-3.78321755180285168e-07,-8.79338431747856220e+01,-3.80361914568440430e-07,-8.79345494645732089e+01,-3.80867763723894825e-07,-8.79348229090375355e+01,-3.80540813351532043e-07,-8.79350083879685087e+01,-3.80184457934845569e-07,-8.79349532820449440e+01,-3.79346929447364523e-07,-8.79349266558409823e+01
