,param_id,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,MAE,drug_conc_Hill,peak_current,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,drug_conc_Hill,peak_current,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,peak_current,drug_conc_Hill,peak_current
0,11095.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,,,,,1.0,0.978360032246083,0.934690384260317,0.8193264897741597,0.5894326398335741,0.3115367684480746,0.1230068438610541,0.0396254116768951,0.0098168777703684,0.0,,,,,,1.0077184072272831,0.1407480302797607,-100.67750000000012,12.81861019188702,0.1292205265306377,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,280.0,282.20000000000005,285.8,291.40000000000003,300.20000000000005,313.70000000000005,333.6,361.4,397.3,439.2000000000001,482.9,523.3000000000001,557.3000000000001,583.7,602.9000000000001,616.2,625.1,630.9000000000001,634.6,636.9000000000001,279.6,281.5,284.70000000000005,289.70000000000005,297.5,309.40000000000003,326.90000000000003,351.5,384.2000000000001,424.9,472.4,524.5,579.0,634.2,688.6,1000.0,1000.0,1000.0,1000.0,1000.0,27.113157937306607,-6.246666666666651,,,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,639.5,640.3000000000001,640.6,640.7,640.7,640.7,640.7,640.7,640.7,640.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,
0,11096.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,,,,,1.0,0.97835427329421,0.9347253559772936,0.8193834143793035,0.58941699566854,0.3115108449380729,0.1230081392680143,0.0396255488447551,0.0098200949621309,0.0,,,,,,1.0078299048212114,0.1407188208908695,-100.67750000000012,12.81861019188702,0.1675323013630505,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,280.0,282.3,285.8,291.5,300.40000000000003,313.90000000000003,333.8,361.6,397.4,439.3,482.9,523.4,557.4,583.7,602.9000000000001,616.2,625.1,630.9000000000001,634.6,636.9000000000001,279.6,281.5,284.70000000000005,289.70000000000005,297.5,309.40000000000003,326.90000000000003,351.5,384.2000000000001,424.9,472.4,524.5,579.1,634.2,688.7,1000.0,1000.0,1000.0,1000.0,1000.0,27.153109091471144,-6.166666666666674,,,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,639.5,640.3000000000001,640.6,640.7,640.7,640.7,640.7,640.7,640.7,640.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,
0,11097.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,,,,,1.0,0.9783583052368156,0.934388924030512,0.8193463051697364,0.5894128765164932,0.311524677877996,0.1230538804234175,0.0396431914265752,0.0098291073319852,0.0,,,,,,1.0074091620129877,0.1408160886716775,-100.67750000000012,12.81861019188702,0.2172028914720866,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,280.0,282.3,285.90000000000003,291.6,300.5,314.0,334.0,361.7000000000001,397.5,439.3,482.9,523.4,557.4,583.7,602.9000000000001,616.2,625.1,630.9000000000001,634.6,636.9000000000001,279.6,281.6,284.70000000000005,289.70000000000005,297.5,309.40000000000003,326.90000000000003,351.5,384.2000000000001,424.9,472.30000000000007,524.5,579.0,634.1,688.5,1000.0,1000.0,1000.0,1000.0,1000.0,27.107452849723792,-6.086666666666678,,,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,639.5,640.3000000000001,640.6,640.7,640.7,640.7,640.7,640.7,640.7,640.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,
0,11098.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,,,,,1.0,0.9785056598230282,0.9347146796149416,0.8193282519162776,0.589415570518188,0.3115011221717112,0.1230212129498256,0.0396252186581438,0.009816541014258,0.0,,,,,,1.0078128838689795,0.1407168730753788,-100.67750000000012,12.81861019188702,0.2816,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,280.1,282.3,285.90000000000003,291.6,300.6,314.1,334.1,361.8,397.6,439.4,483.0,523.4,557.4,583.7,602.9000000000001,616.2,625.1,630.9000000000001,634.6,636.9000000000001,279.6,281.5,284.70000000000005,289.70000000000005,297.5,309.40000000000003,326.90000000000003,351.5,384.2000000000001,424.9,472.4,524.5,579.1,634.2,688.7,1000.0,1000.0,1000.0,1000.0,1000.0,27.18054451257369,-6.060000000000002,,,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,639.5,640.3000000000001,640.6,640.7,640.7,640.7,640.7,640.7,640.7,640.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,
0,11099.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,100.0,,,,,1.0,0.979992920839047,0.9429949703245918,0.8507246776521767,0.6674381219905579,0.4156711037742615,0.1962418437277364,0.0732234301090525,0.0231039692891803,0.0056322887926783,0.0,,,,,0.9205112309457194,0.2423908717222445,-100.67750000000012,12.81861019188702,0.0020449034846484,1.0,1.0,0.0031622776601683,0.0054555947811685,0.0094120496726806,0.0162377673918872,0.0280135676119886,0.0483293023857175,0.0833782223471789,0.1438449888287662,0.2481628922836825,0.4281332398719391,0.7386199822079358,1.2742749857031337,2.1983926488622894,3.79269019073225,6.543189129712962,11.288378916846884,19.47483039908755,33.59818286283781,57.96393953384961,100.0,278.40000000000003,279.90000000000003,282.40000000000003,286.70000000000005,293.90000000000003,305.90000000000003,325.3,355.20000000000005,397.3,449.0,501.6,545.5,577.3000000000001,598.5,611.9000000000001,620.2,625.1,628.0,629.7,630.7,279.40000000000003,281.40000000000003,284.6,289.70000000000005,297.8,310.20000000000005,328.6,354.6,389.3,432.2000000000001,482.0,536.3000000000001,592.6,649.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,16.23886431637738,-2.2214285714285773,,,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,10000000.000000004,631.6,631.9000000000001,632.0,632.1,632.1,632.1,632.1,632.1,632.1,632.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,
0,11100.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,,,,,1.0,0.9784159376802768,0.9366104612180328,0.8295989591076348,0.6184243864221962,0.3495454910909091,0.1470233155692708,0.0489384909404992,0.012256265861197,0.0,,,,,,0.9716594141362944,0.1728347053074172,-100.67750000000012,12.81861019188702,0.0052751737877221,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,278.90000000000003,280.40000000000003,282.90000000000003,286.90000000000003,293.3,303.6,319.5,343.5,377.5,420.9,468.6,513.4,550.6,579.0,599.5,613.5,622.8000000000001,628.8000000000001,632.6,635.1,279.6,281.5,284.40000000000003,289.1,296.20000000000005,307.0,322.70000000000005,344.70000000000005,374.1,411.1,454.9,503.80000000000007,555.7,608.8000000000001,661.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,18.66052875278013,-5.126666666666688,,,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,637.7,638.6,638.9000000000001,638.9000000000001,639.0,639.0,639.0,639.0,639.0,639.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,
0,11101.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,,,,,1.0,0.9783589362062242,0.9347197631475936,0.8193205158425194,0.5894467890327454,0.3115336704051508,0.123031000157407,0.0396276936947732,0.0096468220156001,0.0,,,,,,1.0077699060845924,0.1407379493893575,-100.67750000000012,12.81861019188702,0.0542097384755702,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,279.90000000000003,282.0,285.40000000000003,290.90000000000003,299.5,312.8,332.5,360.3,396.4,438.6,482.5,523.2,557.2,583.7,602.9000000000001,616.2,625.1,630.9000000000001,634.6,636.9000000000001,279.6,281.5,284.70000000000005,289.70000000000005,297.5,309.40000000000003,326.90000000000003,351.5,384.2000000000001,424.9,472.4,524.5,579.1,634.2,688.6,1000.0,1000.0,1000.0,1000.0,1000.0,27.007665578498248,-6.726666666666661,,,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,639.5,640.3000000000001,640.6,640.7,640.7,640.7,640.7,640.7,640.7,640.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,
0,11102.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,,,,,1.0,0.9783624689987594,0.9347128331034726,0.8193451864468917,0.58945395697074,0.3115068311931364,0.1230228708887634,0.0396288894240852,0.0098184969257449,0.0,,,,,,1.0077785937904864,0.1407363287859804,-100.67750000000012,12.81861019188702,0.0760138578786789,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,279.90000000000003,282.1,285.6,291.1,299.8,313.20000000000005,333.1,360.9,396.9,438.9,482.7000000000001,523.3000000000001,557.3000000000001,583.7,602.9000000000001,616.2,625.1,630.9000000000001,634.6,636.9000000000001,279.6,281.5,284.70000000000005,289.70000000000005,297.5,309.40000000000003,326.90000000000003,351.5,384.2000000000001,424.9,472.4,524.5,579.1,634.2,688.7,1000.0,1000.0,1000.0,1000.0,1000.0,27.08222048995736,-6.493333333333316,,,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,639.5,640.3000000000001,640.6,640.7,640.7,640.7,640.7,640.7,640.7,640.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,
0,11103.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,,,,1.0,0.9858830595205345,0.9566585052078214,0.8742488673573149,0.6843815227418162,0.3988186817931098,0.1669504620334249,0.0580271526064664,0.0180966202989567,0.0044934447848298,0.0,,,,,1.0276160996736998,0.0620093000684457,-100.67750000000012,30.0,1.7900000000000005e-05,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,277.70000000000005,278.6,280.20000000000005,283.0,287.6,295.40000000000003,308.0,327.8,356.8,395.7000000000001,442.2000000000001,491.0,536.0,573.2,601.2,620.6,633.2,641.2,646.0,648.8000000000001,278.40000000000003,279.8,282.40000000000003,286.70000000000005,294.1,306.1,325.0,353.0,391.7000000000001,440.6,497.7000000000001,559.3000000000001,622.5,685.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,47.88874755991373,-33.52142857142858,,,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,651.6,652.5,652.8000000000001,652.9000000000001,652.9000000000001,652.9000000000001,652.9000000000001,652.9000000000001,652.9000000000001,652.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,
0,11104.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,,,,1.0,0.9856775332809438,0.9560867282649302,0.8731499491981556,0.6844352673227105,0.4071434439351648,0.1876221210136938,0.0750717895760908,0.0257759290478213,0.006616844353996,0.0,,,,,0.978093774756522,0.0738789722733808,-100.67750000000012,30.0,4.617607212716914e-05,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,277.70000000000005,278.6,280.20000000000005,282.90000000000003,287.5,295.20000000000005,307.70000000000005,327.40000000000003,356.40000000000003,395.6,442.6,492.2000000000001,538.2,576.4000000000001,605.2,625.3000000000001,638.4000000000001,646.6,651.6,654.5,278.70000000000005,280.40000000000003,283.1,287.6,295.1,306.90000000000003,325.20000000000005,351.70000000000005,387.8,433.5,486.7000000000001,544.8000000000001,604.8000000000001,664.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,38.27549570454407,-28.035714285714285,,,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,657.4000000000001,658.3000000000001,658.6,658.7,658.7,658.7,658.7,658.7,658.7,658.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,
0,11105.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,,,,1.0,0.9871259947679936,0.9609726856548392,0.8883635954717364,0.7257776830704021,0.4861753021994639,0.2732587025000492,0.1294119770578403,0.0482656436536208,0.0127244964112951,0.0,,,,,0.8669081183714874,0.134720897354949,-100.67750000000012,30.0,0.0001191189741393,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,277.70000000000005,278.6,280.20000000000005,282.90000000000003,287.5,295.1,307.70000000000005,327.40000000000003,356.70000000000005,396.4,444.5,496.0,544.3000000000001,585.0,616.0,637.8000000000001,652.2,661.2,666.7,670.0,279.20000000000005,280.8,283.40000000000003,287.5,293.8,303.40000000000003,317.6,337.8,365.1,400.2000000000001,442.4,490.30000000000007,541.8000000000001,594.9000000000001,648.2,1000.0,1000.0,1000.0,1000.0,1000.0,10.380237633760292,-6.026666666666676,,,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,673.2,674.2,674.5,674.6,674.7,674.7,674.7,674.7,674.7,674.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,
0,11106.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,100.0,,,,,1.0,0.9699454670980044,0.916138322711872,0.7947931785681878,0.6000885535105308,0.3812095292577901,0.1920348397859784,0.0754836456331403,0.0243516489006844,0.0060355174900189,0.0,,,,,0.8271751611238533,0.2296480264788686,-100.67750000000012,30.0,0.0003072875051156,1.0,1.0,0.0031622776601683,0.0054555947811685,0.0094120496726806,0.0162377673918872,0.0280135676119886,0.0483293023857175,0.0833782223471789,0.1438449888287662,0.2481628922836825,0.4281332398719391,0.7386199822079358,1.2742749857031337,2.1983926488622894,3.79269019073225,6.543189129712962,11.288378916846884,19.47483039908755,33.59818286283781,57.96393953384961,100.0,280.5,283.3,288.3,296.5,309.90000000000003,331.1,362.5,405.3,457.6,514.3000000000001,568.5,614.4000000000001,649.0,672.8000000000001,687.9000000000001,697.1,702.6,705.8000000000001,708.3000000000001,1000.0,281.90000000000003,284.90000000000003,289.5,296.5,306.90000000000003,321.8,342.40000000000003,369.8,404.1,444.9,490.7000000000001,539.8000000000001,590.4000000000001,641.3000000000001,691.5,1000.0,1000.0,1000.0,1000.0,1000.0,41.23226083218494,28.366666666666664,,,316.227766016838,,,,,,,,,,1000.0,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,
0,11107.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,100.0,,,,,1.0,0.9700321916017212,0.9188231494516385,0.8043281357548255,0.6106696376525103,0.376277111542749,0.1787893571968384,0.0672050295936015,0.0212388384724264,0.0053214344147673,0.0,,,,,0.8616083635584549,0.2166629802487656,-100.67750000000012,30.0,0.0007927,1.0,1.0,0.0031622776601683,0.0054555947811685,0.0094120496726806,0.0162377673918872,0.0280135676119886,0.0483293023857175,0.0833782223471789,0.1438449888287662,0.2481628922836825,0.4281332398719391,0.7386199822079358,1.2742749857031337,2.1983926488622894,3.79269019073225,6.543189129712962,11.288378916846884,19.47483039908755,33.59818286283781,57.96393953384961,100.0,280.6,283.6,288.8,297.40000000000003,311.70000000000005,334.5,369.3,418.2000000000001,480.2000000000001,547.6,607.9000000000001,653.1,683.6,702.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,281.20000000000005,284.0,288.3,295.0,305.1,320.0,341.0,369.2000000000001,404.9,447.7000000000001,495.80000000000007,547.2,600.1,653.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,61.147269533713214,44.77142857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11108.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,,,,1.0,0.985165230653815,0.954953204746412,0.8719642630566715,0.6878338270644613,0.4154043338191954,0.1829747847803879,0.0642611029329893,0.019723717824861,0.004818098756743,0.0,,,,,0.99286415813848,0.0715224975011445,-100.67750000000012,30.0,0.01,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,278.5,280.0,282.6,287.1,294.8,307.90000000000003,329.70000000000005,364.2000000000001,413.5,473.6,535.0,590.0,635.2,669.8000000000001,694.5,711.0,1000.0,1000.0,1000.0,1000.0,278.6,280.1,282.70000000000005,287.20000000000005,294.40000000000003,306.1,324.3,350.90000000000003,387.4,433.7000000000001,487.9,546.9,607.8000000000001,668.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,22.85153949174666,14.657142857142851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11109.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,,,,1.0,0.98518910095651,0.9547795800079276,0.870407315249017,0.6819641671796954,0.4061716979914426,0.1765938918889446,0.0611390341277178,0.0184830503870125,0.0044741215613103,0.0,,,,,1.0007847400749068,0.0677327348401741,-100.67750000000012,30.0,0.0140221775674004,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,278.6,280.20000000000005,283.0,287.8,295.90000000000003,309.6,332.3,367.5,416.8,475.9,536.3000000000001,590.6,635.5,669.9000000000001,694.6,711.0,1000.0,1000.0,1000.0,1000.0,278.6,280.1,282.8,287.3,294.70000000000005,306.70000000000005,325.3,352.70000000000005,390.1,437.4,492.4,552.2,613.7,674.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,21.33966795832185,13.642857142857135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11110.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,,,,,1.0,0.9852517355326732,0.9548774778970776,0.8702390091440328,0.6803351426722115,0.4029828448456614,0.1752373218365908,0.0614466200093207,0.0186600928269644,0.0045087326267382,0.0,,,,,1.0020938622832525,0.0668858251532886,-100.67750000000012,30.0,0.0196621463731709,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,278.70000000000005,280.40000000000003,283.3,288.3,296.8,311.0,334.20000000000005,369.9,418.9,477.30000000000007,537.0,590.9000000000001,635.6,670.0,694.6,711.0,1000.0,1000.0,1000.0,1000.0,278.6,280.20000000000005,282.8,287.3,294.8,306.90000000000003,325.70000000000005,353.20000000000005,390.8,438.3,493.6,553.4,615.0,676.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,21.44381362671164,13.957142857142864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
