,param_id,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,drug_conc_Hill,peak_current,drug_conc_Hill,peak_current,drug_conc_Hill,peak_current,drug_conc_Hill,peak_current,drug_conc_Hill,peak_current,drug_conc_Hill,peak_current,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,drug_conc_Hill,peak_current,drug_conc_Hill,peak_current
,param_id,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,Hill_coef,IC50,Vhalf,Kmax,Ku,N,EC50,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,RMSE,ME,conc_11,conc_11,conc_12,conc_12,conc_13,conc_13,conc_14,conc_14,conc_15,conc_15,conc_16,conc_16,conc_17,conc_18,conc_19,conc_20,conc_17,conc_18,conc_19,conc_20,conc_21,conc_21,conc_22,conc_22
0,5000.0,0.0,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,100.0,316.227766016838,1.0,0.9824126618620226,0.9484804351539108,0.8591097090914853,0.6684881560918359,0.397304185447881,0.1744320051998998,0.0618674055619136,0.0190906208803243,0.0046849495043792,0.0,0.9771767531261706,0.6531557101652675,-219.45,1.0,0.0020449034846484,1.0,1.0,0.01,0.0172521054994204,0.0297635144163131,0.0513483290743755,0.0885866790410082,0.1528306732658768,0.2636650898730358,0.4548777947003775,0.7847599703514611,1.3538761800225432,2.3357214690901213,4.0296113202004,6.951927961775605,11.993539462092343,20.69138081114788,35.69698846826063,61.58482110660261,106.24678308940408,183.29807108324337,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,10000000.000000004,31622776.601683807,276.90000000000003,277.20000000000005,277.8,278.8,280.3,282.8,286.5,291.5,297.70000000000005,304.20000000000005,310.20000000000005,315.1,318.6,320.90000000000003,322.40000000000003,323.3,323.8,324.1,324.3,324.40000000000003,324.5,324.5,324.5,324.6,324.6,324.6,324.6,324.6,324.6,324.6,278.90000000000003,280.70000000000005,283.6,288.5,296.40000000000003,309.0,328.3,356.1,393.5,440.3,494.30000000000007,552.8000000000001,612.8000000000001,672.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,154.76976218148778,-104.95000000000002,,,,,,,,,,,,,,,,,,,,,,,,
1,5001.0,0.0,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,100.0,316.227766016838,1.0,0.9840142717495752,0.9519857229212424,0.8648976895695657,0.6740179241546633,0.3990302848556082,0.1738976810029799,0.0613475519624806,0.0189143346432409,0.00459888199654,0.0,0.9915899960183304,0.6598672717816814,-219.45,1.0,0.0052751737877221,1.0,1.0,0.01,0.0172521054994204,0.0297635144163131,0.0513483290743755,0.0885866790410082,0.1528306732658768,0.2636650898730358,0.4548777947003775,0.7847599703514611,1.3538761800225432,2.3357214690901213,4.0296113202004,6.951927961775605,11.993539462092343,20.69138081114788,35.69698846826063,61.58482110660261,106.24678308940408,183.29807108324337,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,10000000.000000004,31622776.601683807,277.0,277.40000000000003,278.1,279.3,281.20000000000005,284.3,288.8,295.1,302.70000000000005,310.8,318.3,324.3,328.6,331.40000000000003,333.3,334.40000000000003,335.0,335.40000000000003,335.6,335.8,335.90000000000003,335.90000000000003,335.90000000000003,336.0,336.0,336.0,336.0,336.0,336.0,336.0,278.70000000000005,280.40000000000003,283.20000000000005,287.90000000000003,295.6,308.0,327.0,354.8,392.5,439.7000000000001,494.6,553.9,614.8000000000001,675.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,149.92774211980537,-100.66428571428573,,,,,,,,,,,,,,,,,,,,,,,,
2,5002.0,0.0,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,100.0,316.227766016838,1.0,0.9854868590846854,0.955524621859436,0.8717669720516498,0.6826223267295266,0.4044745251845846,0.17596497475898,0.0620403639786025,0.019111482122791,0.0047170401859409,0.0,1.004076768990978,0.6772197506341012,-219.45,1.0,0.0542097384755702,1.0,1.0,0.01,0.0172521054994204,0.0297635144163131,0.0513483290743755,0.0885866790410082,0.1528306732658768,0.2636650898730358,0.4548777947003775,0.7847599703514611,1.3538761800225432,2.3357214690901213,4.0296113202004,6.951927961775605,11.993539462092343,20.69138081114788,35.69698846826063,61.58482110660261,106.24678308940408,183.29807108324337,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,10000000.000000004,31622776.601683807,277.20000000000005,277.8,278.8,280.5,283.20000000000005,287.5,293.70000000000005,302.1,312.1,322.40000000000003,331.6,338.8,343.90000000000003,347.20000000000005,349.3,350.6,351.40000000000003,351.8,352.1,352.20000000000005,352.40000000000003,352.40000000000003,352.40000000000003,352.40000000000003,352.40000000000003,352.40000000000003,352.40000000000003,352.40000000000003,352.40000000000003,352.40000000000003,278.5,280.1,282.70000000000005,287.20000000000005,294.6,306.6,325.20000000000005,352.6,390.2000000000001,437.6,492.9,552.9,614.6,676.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,140.59044623098885,-92.49285714285716,,,,,,,,,,,,,,,,,,,,,,,,
3,5003.0,0.0,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,100.0,316.227766016838,1.0,0.9854784600374727,0.9554875175069596,0.871780433397806,0.682590710725654,0.4044120015822208,0.1758856528142099,0.0619520754170111,0.0188741643204034,0.0046676529665252,0.0,1.0043465384528831,0.6769433158579169,-219.45,1.0,0.0760138578786789,1.0,1.0,0.01,0.0172521054994204,0.0297635144163131,0.0513483290743755,0.0885866790410082,0.1528306732658768,0.2636650898730358,0.4548777947003775,0.7847599703514611,1.3538761800225432,2.3357214690901213,4.0296113202004,6.951927961775605,11.993539462092343,20.69138081114788,35.69698846826063,61.58482110660261,106.24678308940408,183.29807108324337,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,10000000.000000004,31622776.601683807,277.20000000000005,277.90000000000003,278.90000000000003,280.6,283.40000000000003,287.70000000000005,294.0,302.5,312.6,322.90000000000003,332.1,339.40000000000003,344.5,347.8,349.90000000000003,351.20000000000005,351.90000000000003,352.40000000000003,352.6,352.8,352.90000000000003,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,278.5,280.1,282.70000000000005,287.20000000000005,294.6,306.6,325.20000000000005,352.70000000000005,390.2000000000001,437.7000000000001,493.0,553.0,614.7,676.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,140.29157392475756,-92.20000000000002,,,,,,,,,,,,,,,,,,,,,,,,
4,5004.0,0.0,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,100.0,,1.0,0.9765269695206452,0.9326206603109598,0.8226583160227425,0.6085072990853299,0.3389491018728504,0.1403513402872322,0.0463534202103618,0.0115828526672482,0.0,,0.9713373636970613,0.5049374035676034,-219.45,2.340347319320716,0.0020449034846484,1.0,1.0,0.01,0.0162377673918872,0.0263665089873035,0.0428133239871939,0.069519279617756,0.1128837891684688,0.1832980710832435,0.2976351441631317,0.4832930238571752,0.7847599703514611,1.2742749857031337,2.06913808111479,3.359818286283781,5.455594781168514,8.858667904100823,14.38449888287663,23.357214690901213,37.92690190732246,61.58482110660261,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,10000000.000000004,277.5,278.20000000000005,279.3,281.1,283.8,287.90000000000003,294.0,302.40000000000003,313.20000000000005,325.90000000000003,339.20000000000005,351.6,361.9,369.8,375.3,379.1,381.6,383.1,384.1,384.7000000000001,385.4,385.6,385.7000000000001,385.7000000000001,385.7000000000001,385.7000000000001,385.7000000000001,385.7000000000001,385.7000000000001,385.7000000000001,279.70000000000005,281.70000000000005,284.8,289.70000000000005,297.1,308.3,324.6,347.3,377.5,415.2000000000001,459.6,508.80000000000007,560.9,614.0,666.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,126.29301907337027,-86.33333333333334,,,,,,,,,,,,,,,,,,,,,,,,
5,5005.0,0.0,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,100.0,,1.0,0.9778524435569445,0.934586960499599,0.8227853590308118,0.6015660661398042,0.3272555669062213,0.1323850501693143,0.0432281791593375,0.0107144743672917,0.0,,0.9905189673886134,0.480906708477952,-219.45,2.340347319320716,0.0052751737877221,1.0,1.0,0.01,0.0162377673918872,0.0263665089873035,0.0428133239871939,0.069519279617756,0.1128837891684688,0.1832980710832435,0.2976351441631317,0.4832930238571752,0.7847599703514611,1.2742749857031337,2.06913808111479,3.359818286283781,5.455594781168514,8.858667904100823,14.38449888287663,23.357214690901213,37.92690190732246,61.58482110660261,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,10000000.000000004,277.8,278.6,280.0,282.1,285.5,290.6,298.1,308.5,322.0,337.70000000000005,353.90000000000003,368.9,381.1,390.3,396.7000000000001,401.0,403.8,405.6,406.7000000000001,407.4,408.2000000000001,408.4,408.5,408.5,408.6,408.6,408.6,408.6,408.6,408.6,279.6,281.6,284.70000000000005,289.5,297.1,308.5,325.20000000000005,348.8,380.0,419.1,464.9,515.6,569.0,623.2,677.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,119.68049687953894,-80.8,,,,,,,,,,,,,,,,,,,,,,,,
6,5006.0,0.0,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,100.0,,1.0,0.9794260071351066,0.937717440071921,0.8266115647180095,0.6011209644368715,0.3215277579506495,0.1279418720842863,0.0413486004470371,0.0102294519211698,0.0,,1.00966908384938,0.4703218608480322,-219.45,2.340347319320716,0.0542097384755702,1.0,1.0,0.01,0.0162377673918872,0.0263665089873035,0.0428133239871939,0.069519279617756,0.1128837891684688,0.1832980710832435,0.2976351441631317,0.4832930238571752,0.7847599703514611,1.2742749857031337,2.06913808111479,3.359818286283781,5.455594781168514,8.858667904100823,14.38449888287663,23.357214690901213,37.92690190732246,61.58482110660261,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,10000000.000000004,278.40000000000003,279.5,281.5,284.5,289.1,296.1,306.0,319.5,336.0,354.40000000000003,372.3,388.1,400.6,409.7000000000001,416.0,420.2000000000001,422.8,424.6,425.6,426.3,427.0,427.3,427.3,427.4,427.4,427.4,427.4,427.4,427.4,427.4,279.40000000000003,281.3,284.3,289.1,296.5,307.90000000000003,324.8,348.70000000000005,380.6,420.7000000000001,467.7000000000001,519.6,574.1,629.4000000000001,684.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,110.87708509877054,-71.76000000000002,,,,,,,,,,,,,,,,,,,,,,,,
7,5007.0,0.0,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,100.0,,1.0,0.9794443813929138,0.937755964049066,0.8266348671212017,0.6011204306994847,0.3215928298647937,0.1279972810218052,0.0413755439893073,0.0102271602325531,0.0,,1.0095977877613744,0.4704360125861891,-219.45,2.340347319320716,0.0760138578786789,1.0,1.0,0.01,0.0162377673918872,0.0263665089873035,0.0428133239871939,0.069519279617756,0.1128837891684688,0.1832980710832435,0.2976351441631317,0.4832930238571752,0.7847599703514611,1.2742749857031337,2.06913808111479,3.359818286283781,5.455594781168514,8.858667904100823,14.38449888287663,23.357214690901213,37.92690190732246,61.58482110660261,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,10000000.000000004,278.40000000000003,279.6,281.6,284.6,289.3,296.40000000000003,306.5,320.0,336.6,354.90000000000003,372.9,388.6,401.0,410.1,416.4,420.5,423.2000000000001,424.9,426.0,426.6,427.4,427.6,427.7000000000001,427.7000000000001,427.7000000000001,427.7000000000001,427.7000000000001,427.7000000000001,427.7000000000001,427.7000000000001,279.40000000000003,281.3,284.3,289.1,296.5,307.90000000000003,324.8,348.70000000000005,380.6,420.6,467.6,519.6,574.1,629.3000000000001,684.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,110.56753290787192,-71.39333333333335,,,,,,,,,,,,,,,,,,,,,,,,
8,5008.0,0.0,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,100.0,,1.0,0.9652541333439932,0.9036136368485864,0.762128341422568,0.5238092797794878,0.2704422319049256,0.1066758577065071,0.0343912713156417,0.0085375832788856,0.0,,0.948006695351599,0.3655035358380815,-219.45,5.477225575051661,0.0020449034846484,1.0,1.0,0.01,0.0162377673918872,0.0263665089873035,0.0428133239871939,0.069519279617756,0.1128837891684688,0.1832980710832435,0.2976351441631317,0.4832930238571752,0.7847599703514611,1.2742749857031337,2.06913808111479,3.359818286283781,5.455594781168514,8.858667904100823,14.38449888287663,23.357214690901213,37.92690190732246,61.58482110660261,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,10000000.000000004,279.0,280.6,283.20000000000005,287.3,293.6,303.3,317.3,336.6,361.0,388.7000000000001,416.3,440.6,459.7000000000001,473.5,483.0,489.2000000000001,493.1,495.6,497.2000000000001,498.2000000000001,499.2000000000001,499.6,499.7000000000001,499.7000000000001,499.7000000000001,499.7000000000001,499.7000000000001,499.7000000000001,499.7000000000001,499.7000000000001,281.5,284.40000000000003,288.90000000000003,295.70000000000005,305.90000000000003,320.70000000000005,341.5,369.1,404.0,445.6,492.4,542.5,594.1,646.0,696.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,88.33796088507665,-60.36666666666667,,,,,,,,,,,,,,,,,,,,,,,,
