,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,drug concentration
0,849.6,554.8000000000001,642.1,618.4000000000001,621.5,620.2,620.2,620.0,620.8000000000001,621.0,621.4000000000001,621.7,621.9000000000001,622.5,622.5,623.2,623.5,624.0,624.2,624.5,624.8000000000001,625.1,625.5,625.7,626.0,626.1,626.7,626.9000000000001,626.9000000000001,627.5,627.6,627.8000000000001,627.7,628.4000000000001,628.6,628.5,629.0,629.1,629.2,629.7,629.6,630.0,630.2,630.2,630.3000000000001,630.6,630.8000000000001,631.0,631.1,631.2,631.4000000000001,631.7,631.8000000000001,631.9000000000001,632.0,632.1,632.5,632.5,632.6,632.7,632.7,633.0,633.2,633.4000000000001,633.3000000000001,633.5,633.8000000000001,633.6,633.9000000000001,633.9000000000001,634.0,634.3000000000001,634.2,634.3000000000001,634.5,634.5,634.8000000000001,634.7,634.8000000000001,635.1,635.1,635.0,635.3000000000001,635.7,635.4000000000001,635.4000000000001,635.9000000000001,635.7,635.9000000000001,635.8000000000001,636.2,636.2,636.0,636.4000000000001,636.4000000000001,636.4000000000001,636.6,636.5,636.7,636.8000000000001,636.8000000000001,636.8000000000001,637.2,637.1,636.9000000000001,637.4000000000001,637.1,637.5,637.5,637.6,637.7,637.7,637.9000000000001,637.8000000000001,637.9000000000001,637.7,638.0,638.2,638.2,638.3000000000001,638.3000000000001,638.1,638.6,638.4000000000001,638.6,638.5,638.6,638.7,638.7,638.9000000000001,638.8000000000001,638.8000000000001,639.1,639.1,639.0,639.1,639.2,639.3000000000001,639.3000000000001,639.3000000000001,639.7,639.6,639.4000000000001,639.4000000000001,639.6,639.7,639.8000000000001,639.6,639.9000000000001,639.6,640.0,640.1,640.0,640.2,640.0,640.2,640.1,640.3000000000001,640.4000000000001,640.5,640.4000000000001,640.5,640.5,640.8000000000001,640.4000000000001,640.6,640.6,640.6,640.7,640.9000000000001,640.8000000000001,641.1,640.8000000000001,641.0,641.1,641.0,641.1,641.2,641.1,641.4000000000001,641.1,641.3000000000001,641.4000000000001,641.3000000000001,641.5,641.4000000000001,641.5,641.6,641.4000000000001,641.6,641.7,641.7,641.8000000000001,641.7,641.7,641.8000000000001,641.7,642.0,641.7,642.1,642.0,642.0,642.1,642.2,641.7,642.4000000000001,642.0,642.1,642.3000000000001,642.3000000000001,642.3000000000001,642.2,642.3000000000001,642.4000000000001,642.3000000000001,642.4000000000001,642.4000000000001,642.4000000000001,642.3000000000001,642.5,642.4000000000001,642.6,642.8000000000001,642.5,642.7,642.6,642.9000000000001,642.6,642.7,642.7,642.9000000000001,642.6,642.9000000000001,642.6,643.0,642.9000000000001,642.9000000000001,642.9000000000001,642.6,643.0,643.2,643.0,643.1,643.1,643.1,643.2,643.2,643.1,643.3000000000001,643.4000000000001,643.4000000000001,643.1,643.4000000000001,643.4000000000001,643.4000000000001,643.4000000000001,643.4000000000001,643.5,643.3000000000001,643.5,643.2,643.5,643.5,643.6,643.4000000000001,643.5,643.8000000000001,643.6,643.6,643.7,643.6,643.7,643.6,643.8000000000001,643.9000000000001,643.6,643.8000000000001,643.8000000000001,643.6,644.0,643.7,644.0,643.9000000000001,643.9000000000001,644.0,643.9000000000001,643.8000000000001,644.2,644.1,643.8000000000001,644.2,644.1,644.1,643.9000000000001,644.2,644.1,644.2,644.1,644.0,644.0,100
1,1000.0,409.3,1000.0,365.70000000000005,1000.0,353.70000000000005,1000.0,365.8,1000.0,371.90000000000003,1000.0,379.8,1000.0,385.5,1000.0,391.5,1000.0,396.40000000000003,1000.0,400.3,1000.0,404.1,1000.0,407.3,1000.0,409.90000000000003,1000.0,412.0,1000.0,413.6,1000.0,414.90000000000003,1000.0,416.20000000000005,1000.0,417.1,1000.0,417.90000000000003,1000.0,418.40000000000003,1000.0,419.0,1000.0,419.3,1000.0,419.70000000000005,1000.0,419.90000000000003,1000.0,420.1,1000.0,420.40000000000003,1000.0,420.6,1000.0,420.8,1000.0,420.90000000000003,1000.0,421.1,1000.0,421.20000000000005,1000.0,421.20000000000005,1000.0,421.5,1000.0,421.5,1000.0,421.6,1000.0,421.70000000000005,1000.0,421.70000000000005,1000.0,421.8,1000.0,421.8,1000.0,422.0,1000.0,422.0,1000.0,422.1,1000.0,422.1,1000.0,422.0,1000.0,422.20000000000005,1000.0,422.3,1000.0,422.40000000000003,1000.0,422.40000000000003,1000.0,422.40000000000003,1000.0,422.5,1000.0,422.5,1000.0,422.6,1000.0,422.5,1000.0,422.6,1000.0,422.6,1000.0,422.70000000000005,1000.0,422.70000000000005,1000.0,422.8,1000.0,422.90000000000003,1000.0,422.90000000000003,1000.0,422.90000000000003,1000.0,423.1,1000.0,423.0,1000.0,423.1,1000.0,423.0,1000.0,423.0,1000.0,423.1,1000.0,423.1,1000.0,423.20000000000005,1000.0,423.3,1000.0,423.20000000000005,1000.0,423.3,1000.0,423.20000000000005,1000.0,423.40000000000003,1000.0,423.40000000000003,1000.0,423.40000000000003,1000.0,423.40000000000003,1000.0,423.40000000000003,1000.0,423.5,1000.0,423.5,1000.0,423.5,1000.0,423.5,1000.0,423.5,1000.0,423.6,1000.0,423.6,1000.0,423.70000000000005,1000.0,423.70000000000005,1000.0,423.6,1000.0,423.70000000000005,1000.0,423.8,1000.0,423.70000000000005,1000.0,423.70000000000005,1000.0,423.70000000000005,1000.0,423.8,1000.0,423.8,1000.0,423.8,1000.0,423.70000000000005,1000.0,423.90000000000003,1000.0,424.0,1000.0,423.8,1000.0,423.90000000000003,1000.0,423.90000000000003,1000.0,423.90000000000003,1000.0,424.0,1000.0,423.90000000000003,1000.0,424.0,1000.0,424.0,1000.0,423.90000000000003,1000.0,423.90000000000003,1000.0,424.0,1000.0,423.90000000000003,1000.0,424.1,1000.0,424.1,1000.0,424.0,1000.0,424.1,1000.0,424.1,1000.0,424.20000000000005,1000.0,424.1,1000.0,424.1,1000.0,424.20000000000005,1000.0,424.1,1000.0,424.1,1000.0,424.3,1000.0,424.20000000000005,1000.0,424.1,1000.0,424.20000000000005,1000.0,424.1,1000.0,424.3,1000.0,424.1,1000.0,424.3,1000.0,424.20000000000005,1000.0,424.3,1000.0,424.20000000000005,1000.0,424.3,1000.0,424.20000000000005,1000.0,424.20000000000005,1000.0,424.20000000000005,1000.0,424.3,1000.0,424.3,1000.0,424.40000000000003,1000.0,424.3,1000.0,424.20000000000005,1000.0,424.3,1000.0,424.3,1000.0,424.40000000000003,1000.0,424.20000000000005,1000.0,424.3,1000.0,424.3,1000.0,424.3,1000.0,424.3,200
