"engine.time","0.ikr.IKr","0.membrane.V","1.ikr.IKr","1.membrane.V","2.ikr.IKr","2.membrane.V","3.ikr.IKr","3.membrane.V","4.ikr.IKr","4.membrane.V","5.ikr.IKr","5.membrane.V","6.ikr.IKr","6.membrane.V"
 0.00000000000000000e+00,-7.16624515403272003e-07,-8.79360598999692940e+01,-7.41143040817704055e-07,-8.79359752421585341e+01,-7.68079588620985550e-07,-8.79356432950018672e+01,-7.92370400800029199e-07,-8.79353480532297880e+01,-8.06611206157289494e-07,-8.79352161752703125e+01,-8.20411908925570489e-07,-8.79350053798711571e+01,-8.27906704365365559e-07,-8.79347651383556723e+01
 1.00000000000000006e-01,-7.16645175576906645e-07,-8.79360662149584584e+01,-7.41189484476565051e-07,-8.79359817193407025e+01,-7.68127008559192659e-07,-8.79356498885035620e+01,-7.92416840580084713e-07,-8.79353547033767171e+01,-8.06664215082296916e-07,-8.79352230152487522e+01,-8.20464213087556432e-07,-8.79350123678255073e+01,-8.27963352490547161e-07,-8.79347722381721866e+01
 2.00000000000000011e-01,-7.16665865124472980e-07,-8.79360725276025903e+01,-7.41235911036729918e-07,-8.79359881940329302e+01,-7.68174407982097778e-07,-8.79356564791959414e+01,-7.92463247637731546e-07,-8.79353613507291811e+01,-8.06717199144397059e-07,-8.79352298522146754e+01,-8.20516488534317393e-07,-8.79350193526479842e+01,-8.28019973937738298e-07,-8.79347793348488409e+01
 3.00000000000000044e-01,-7.16686551666228447e-07,-8.79360788402467364e+01,-7.41282320519670942e-07,-8.79359946662376188e+01,-7.68221786907380286e-07,-8.79356630670806396e+01,-7.92509621979125296e-07,-8.79353679952891412e+01,-8.06770158354163118e-07,-8.79352366861693753e+01,-8.20568735316990128e-07,-8.79350263343395397e+01,-8.28076568718310811e-07,-8.79347864283870848e+01
 4.00000000000000022e-01,-7.16707235202068331e-07,-8.79360851528908682e+01,-7.41328712947293876e-07,-8.79360011359571700e+01,-7.68269145352944976e-07,-8.79356696521592909e+01,-7.92555963610419870e-07,-8.79353746370585725e+01,-8.06823092722532300e-07,-8.79352435171142019e+01,-8.20620953486420967e-07,-8.79350333129011261e+01,-8.28133136842902588e-07,-8.79347935187882968e+01
 5.00000000000000000e-01,-7.16727915731992526e-07,-8.79360914655350143e+01,-7.41375088341071535e-07,-8.79360076031939712e+01,-7.68316483336697914e-07,-8.79356762344335579e+01,-7.92602272537768115e-07,-8.79353812760394646e+01,-8.06876002260210042e-07,-8.79352503450504344e+01,-8.20673143093651690e-07,-8.79350402883336670e+01,-8.28189678322893939e-07,-8.79348006060539120e+01
 6.00000000000000089e-01,-7.16748593255896423e-07,-8.79360977781791462e+01,-7.41421446722693469e-07,-8.79360140679504241e+01,-7.68363800876432719e-07,-8.79356828139050606e+01,-7.92648548767321821e-07,-8.79353879122337787e+01,-8.06928886978028203e-07,-8.79352571699794083e+01,-8.20725304190040659e-07,-8.79350472606381146e+01,-8.28246193169175908e-07,-8.79348076901853233e+01
 7.00000000000000067e-01,-7.16769267774094060e-07,-8.79361040908232923e+01,-7.41467788114066702e-07,-8.79360205302289444e+01,-7.68411097990168855e-07,-8.79356893905754617e+01,-7.92694792305231081e-07,-8.79353945456434900e+01,-8.06981746886586234e-07,-8.79352639919024313e+01,-8.20777436826898906e-07,-8.79350542298154352e+01,-8.28302681393014139e-07,-8.79348147711839516e+01
 8.00000000000000044e-01,-7.16789939286376114e-07,-8.79361104034674383e+01,-7.41514112536339530e-07,-8.79360269900318912e+01,-7.68458374695588027e-07,-8.79356959644463814e+01,-7.92741003157644930e-07,-8.79354011762705738e+01,-8.07034581996729545e-07,-8.79352708108207963e+01,-8.20829541055125382e-07,-8.79350611958665240e+01,-8.28359143005185432e-07,-8.79348218490511897e+01
 9.00000000000000022e-01,-7.16810607792637870e-07,-8.79361167161115702e+01,-7.41560420011744660e-07,-8.79360334473616945e+01,-7.68505631010710756e-07,-8.79357025355194963e+01,-7.92787181330710923e-07,-8.79354078041170055e+01,-8.07087392319071142e-07,-8.79352776267358252e+01,-8.20881616926421919e-07,-8.79350681587923617e+01,-8.28415578016962525e-07,-8.79348289237884728e+01
 1.00000000000000000e+00,-7.16831273293193473e-07,-8.79361230287557163e+01,-7.41606710561647971e-07,-8.79360399022207417e+01,-7.68552866953220019e-07,-8.79357091037964125e+01,-7.92833326830458876e-07,-8.79354144291847604e+01,-8.07140177864707157e-07,-8.79352844396488251e+01,-8.20933664492200029e-07,-8.79350751185938719e+01,-8.28471986439253721e-07,-8.79348359953971794e+01
 1.10000000000000009e+00,-7.16851935787623851e-07,-8.79361293413998482e+01,-7.41652984207740705e-07,-8.79360463546114346e+01,-7.68600082541136971e-07,-8.79357156692787783e+01,-7.92879439663383730e-07,-8.79354210514758137e+01,-8.07192938644145667e-07,-8.79352912495611179e+01,-8.20985683803823049e-07,-8.79350820752719784e+01,-8.28528368283216878e-07,-8.79348430638787448e+01
 1.20000000000000018e+00,-7.16872595276348075e-07,-8.79361356540439942e+01,-7.41699240971714424e-07,-8.79360528045361605e+01,-7.68647277792371277e-07,-8.79357222319682563e+01,-7.92925519835395871e-07,-8.79354276709921407e+01,-8.07245674668138804e-07,-8.79352980564739823e+01,-8.21037674912728748e-07,-8.79350890288276190e+01,-8.28584723559644997e-07,-8.79348501292345475e+01
 1.30000000000000004e+00,-7.16893251759051896e-07,-8.79361419666881403e+01,-7.41745480875477845e-07,-8.79360592519973352e+01,-7.68694452724719629e-07,-8.79357287918664809e+01,-7.92971567352637874e-07,-8.79354342877357027e+01,-8.07298385947565118e-07,-8.79353048603887402e+01,-8.21089637870550561e-07,-8.79350959792617317e+01,-8.28641052279827543e-07,-8.79348571914660084e+01
 1.40000000000000013e+00,-7.16913905235840134e-07,-8.79361482793322722e+01,-7.41791703940289803e-07,-8.79360656969973320e+01,-7.68741607355979565e-07,-8.79357353489750722e+01,-7.93017582221134263e-07,-8.79354409017084890e+01,-8.07351072493071177e-07,-8.79353116613066987e+01,-8.21141572728995403e-07,-8.79351029265752402e+01,-8.28697354454811521e-07,-8.79348642505745346e+01
 1.50000000000000000e+00,-7.16934555706817397e-07,-8.79361545919764183e+01,-7.41837910187951125e-07,-8.79360721395385525e+01,-7.68788741704061915e-07,-8.79357419032957068e+01,-7.93063564447374685e-07,-8.79354475129124751e+01,-8.07403734315429758e-07,-8.79353184592291655e+01,-8.21193479539844091e-07,-8.79351098707690824e+01,-8.28753630095402001e-07,-8.79348713065615186e+01
 1.60000000000000009e+00,-7.16955203171774363e-07,-8.79361609046205501e+01,-7.41884099640263062e-07,-8.79360785796234126e+01,-7.68835855786990587e-07,-8.79357484548300050e+01,-7.93109514037147977e-07,-8.79354541213496219e+01,-8.07456371425539000e-07,-8.79353252541574335e+01,-8.21245358354709097e-07,-8.79351168118441819e+01,-8.28809879212654139e-07,-8.79348783594283532e+01
 1.70000000000000018e+00,-7.16975847631025068e-07,-8.79361672172646962e+01,-7.41930272318918765e-07,-8.79360850172542996e+01,-7.68882949622339079e-07,-8.79357550035796010e+01,-7.93155430996824459e-07,-8.79354607270219191e+01,-8.07508983833946790e-07,-8.79353320460928103e+01,-8.21297209225640911e-07,-8.79351237498014626e+01,-8.28866101817750675e-07,-8.79348854091764736e+01
 1.80000000000000004e+00,-7.16996489084045941e-07,-8.79361735299088281e+01,-7.41976428245394753e-07,-8.79360914524336152e+01,-7.68930023228357880e-07,-8.79357615495461715e+01,-7.93201315332657143e-07,-8.79354673299313276e+01,-8.07561566846523592e-07,-8.79353388337330415e+01,-8.21349032204278157e-07,-8.79351306846418481e+01,-8.28922297921631888e-07,-8.79348924558072440e+01
 1.90000000000000013e+00,-7.17017127531465481e-07,-8.79361798425529742e+01,-7.42022567441601968e-07,-8.79360978851637469e+01,-7.68977076622508682e-07,-8.79357680927313226e+01,-7.93247167050313948e-07,-8.79354739300798229e+01,-8.07614122184166020e-07,-8.79353456175574735e+01,-8.21400827342819028e-07,-8.79351376163662621e+01,-8.28978467535487718e-07,-8.79348994993220998e+01
 2.00000000000000000e+00,-7.17037762972969225e-07,-8.79361861551971202e+01,-7.42068689929017355e-07,-8.79361043154470963e+01,-7.69024109823042714e-07,-8.79357746331367167e+01,-7.93292986156394745e-07,-8.79354805274693945e+01,-8.07666652770691095e-07,-8.79353523983755139e+01,-8.21452594693050590e-07,-8.79351445449756284e+01,-8.29034610670143986e-07,-8.79349065397224194e+01
 2.10000000000000009e+00,-7.17058395408452672e-07,-8.79361924678412521e+01,-7.42114795729118598e-07,-8.79361107432860507e+01,-7.69071122847535699e-07,-8.79357811707639740e+01,-7.93338772656798480e-07,-8.79354871221020034e+01,-8.07719158616827655e-07,-8.79353591761885411e+01,-8.21504334306954618e-07,-8.79351514704708563e+01,-8.29090727336553253e-07,-8.79349135770095955e+01
 2.20000000000000018e+00,-7.17079024838125039e-07,-8.79361987804853982e+01,-7.42160884864142537e-07,-8.79361171686830403e+01,-7.69118115714014402e-07,-8.79357877056147714e+01,-7.93384526557772660e-07,-8.79354937139796249e+01,-8.07771639732827445e-07,-8.79353659509979622e+01,-8.21556046237073626e-07,-8.79351583928528697e+01,-8.29146817545794922e-07,-8.79349206111850350e+01
 2.30000000000000027e+00,-7.17099651261777213e-07,-8.79362050931295300e+01,-7.42206957355350226e-07,-8.79361235916404240e+01,-7.69165088440393467e-07,-8.79357942376907289e+01,-7.93430247865330051e-07,-8.79355003031042344e+01,-8.07824096129656364e-07,-8.79353727228051696e+01,-8.21607730535294734e-07,-8.79351653121225922e+01,-8.29202881305556662e-07,-8.79349276422503010e+01
 2.40000000000000036e+00,-7.17120274679618308e-07,-8.79362114057736761e+01,-7.42253013224545778e-07,-8.79361300121606320e+01,-7.69212041044362327e-07,-8.79358007669934807e+01,-7.93475936585715617e-07,-8.79355068894778071e+01,-8.07876527817922125e-07,-8.79353794916115561e+01,-8.21659387253943508e-07,-8.79351722282809334e+01,-8.29258918622679008e-07,-8.79349346702069710e+01
 2.50000000000000000e+00,-7.17140895091543713e-07,-8.79362177184178080e+01,-7.42299052493424669e-07,-8.79361364302460373e+01,-7.69258973543949657e-07,-8.79358072935246895e+01,-7.93521592725056370e-07,-8.79355134731023185e+01,-8.07928934808112902e-07,-8.79353862574185285e+01,-8.21711016445419737e-07,-8.79351791413288026e+01,-8.29314929514853193e-07,-8.79349416950561391e+01
 2.60000000000000009e+00,-7.17161512497553641e-07,-8.79362240310619541e+01,-7.42345075183574170e-07,-8.79361428458990559e+01,-7.69305885956958818e-07,-8.79358138172859896e+01,-7.93567216289244378e-07,-8.79355200539797295e+01,-8.07981317111311166e-07,-8.79353930202274938e+01,-8.21762618161954647e-07,-8.79351860512671095e+01,-8.29370913993146870e-07,-8.79349487167991981e+01
 2.70000000000000018e+00,-7.17182126897752383e-07,-8.79362303437061001e+01,-7.42391081316690925e-07,-8.79361492591220610e+01,-7.69352778301418801e-07,-8.79358203382790151e+01,-7.93612807284871145e-07,-8.79355266321120439e+01,-8.08033674737765806e-07,-8.79353997800398446e+01,-8.21814192456095622e-07,-8.79351929580967777e+01,-8.29426872068384800e-07,-8.79349557354375406e+01
 2.80000000000000027e+00,-7.17202738291931039e-07,-8.79362366563502320e+01,-7.42437070914471257e-07,-8.79361556699174827e+01,-7.69399650594908398e-07,-8.79358268565054146e+01,-7.93658365717709412e-07,-8.79355332075012086e+01,-8.08086007698320008e-07,-8.79354065368569593e+01,-8.21865739380222438e-07,-8.79351998618186883e+01,-8.29482803751642999e-07,-8.79349627509725593e+01
 2.90000000000000036e+00,-7.17223346680298615e-07,-8.79362429689943781e+01,-7.42483043998611812e-07,-8.79361620782876940e+01,-7.69446502855570948e-07,-8.79358333719668366e+01,-7.93703891593997683e-07,-8.79355397801492131e+01,-8.08138316003697208e-07,-8.79354132906802732e+01,-8.21917258987151834e-07,-8.79352067624337792e+01,-8.29538709053877838e-07,-8.79349697634056469e+01
