,Hill coefficient,IC50,protocol
0,0.6967206888084063,33.50652945340716,Milnes
0,0.9850894737854452,55.6322136609487,Pneg80
0,0.9335754644567255,44.06674106768637,P0
0,0.9685270876523954,118.47422415828933,P40
